MedianAgePop
30.2125
30.3983
30.585
30.7644
30.9372
31.0858
31.2092
31.3252
31.4346
31.5388
31.629
31.7086
31.7868
31.859
31.928
31.9963
32.0647
32.1337
32.2066
32.2845
32.3654
32.4457
32.5229
32.5997
32.6774
32.7505
32.8148
32.8706
32.9186
32.9596
32.9795
32.9742
32.9432
32.8906
32.8839
32.9174
32.9427
32.9623
32.9767
33.0143
33.0738
33.1293
33.181
33.2283
33.2874
33.362
33.4394
33.5141
33.5871
33.6583
33.7278
33.7956
33.8617
33.9262
33.9895
34.0521
34.1138
34.1745
34.2344
34.2939
34.353
34.412
34.4711
34.5308
34.5917
34.654
34.7182
34.7845
34.8531
34.9244
34.9981
35.0744
35.1529
35.233
35.3148
35.3988
35.4851
35.5729
35.6621
NA
17.6909
17.7635
17.8545
17.9603
18.075
18.1839
18.286
18.3923
18.5028
18.6169
18.7232
18.8211
18.9202
19.0215
19.1256
19.2325
19.3423
19.456
19.5727
19.6901
19.8132
19.959
20.1237
20.2876
20.4499
20.61
20.7725
20.947
21.1323
21.3166
21.4993
21.6794
21.8595
22.0466
22.24
22.4322
22.6224
22.8111
22.9976
23.1817
23.3635
23.5438
23.7226
23.9004
24.078
24.254
24.4293
24.6047
24.7804
24.956
25.1309
25.3056
25.4807
25.6561
25.8318
26.0077
26.1826
26.3567
26.5304
26.7035
26.8756
27.0469
27.2174
27.3871
27.5562
27.7241
27.89
28.0548
28.219
28.3826
28.5447
28.7052
28.8641
29.0212
29.1764
29.3306
29.4834
29.634
29.7825
NA
25.837
25.976
26.121
26.2683
26.4142
26.5406
26.6502
26.762
26.8725
26.9805
27.0795
27.1712
27.2704
27.381
27.5037
27.6358
27.7758
27.9248
28.0822
28.2443
28.4101
28.5777
28.7449
28.9068
29.0535
29.1827
29.2994
29.4027
29.4918
29.565
29.6392
29.74
29.8585
29.9649
30.0618
30.1487
30.2476
30.3613
30.4748
30.582
30.684
30.7858
30.9005
31.027
31.1518
31.2751
31.3969
31.5178
31.6379
31.7561
31.8724
31.9877
32.1027
32.2169
32.3302
32.443
32.5552
32.6674
32.7801
32.8926
33.004
33.115
33.2271
33.3393
33.4519
33.5656
33.6801
33.7947
33.91
34.0267
34.1447
34.263
34.3814
34.5
34.6185
34.7369
34.8548
34.9718
35.0879
NA
26.7499
27.0001
27.2753
27.5499
27.8247
28.0823
28.3223
28.5644
28.8096
29.0591
29.2982
29.5229
29.7438
29.9601
30.1709
30.3744
30.5731
30.7697
30.9656
31.1607
31.3536
31.5419
31.7251
31.9026
32.0745
32.2338
32.3788
32.5152
32.6424
32.7557
32.8545
32.9375
32.9994
33.0444
33.1268
33.2466
33.3645
33.4736
33.5734
33.6753
