"CDR"
19.68
18.439
17.103
15.617
14.024
12.59
11.393
10.404
9.578
19.68
17.941
16.397
14.934
13.578
12.314
11.219
10.367
9.765
19.68
18.554
17.419
16.131
14.742
13.413
12.209
11.088
10.013
19.68
14.846
14.03
13.899
13.521
12.761
11.925
11.469
11.399
19.68
18.189
16.754
15.284
13.809
12.454
11.301
10.373
9.649
19.68
19.416
19.179
18.864
18.459
18.044
17.737
17.603
17.643
19.68
19.807
19.964
19.987
19.888
19.801
19.817
19.892
19.952
12.487
11.586
10.663
9.879
9.15
8.609
8.197
7.866
7.605
12.487
11.348
10.386
9.709
9.208
8.884
8.676
8.57
8.584
12.487
11.682
10.899
10.19
9.47
8.838
8.26
7.713
7.193
12.487
10.36
9.82
9.716
9.554
9.364
9.186
9.132
9.241
12.487
11.464
10.52
9.785
9.161
8.715
8.389
8.154
8.013
12.487
12.474
12.451
12.484
12.607
12.821
13.107
13.455
13.879
12.487
12.711
12.925
13.092
13.236
13.387
13.545
13.702
13.852
6.186
6.65
7.011
7.283
7.626
8.111
8.652
9.118
9.434
6.186
6.659
7.178
7.707
8.367
9.202
10.181
11.232
12.287
6.186
6.654
7.088
7.476
7.958
8.588
9.31
10.024
10.65
6.186
6.65
7.013
7.329
7.74
8.294
8.914
9.481
9.927
6.186
6.603
6.952
7.243
7.613
8.114
8.69
9.247
9.719
6.186
6.994
7.723
8.424
9.195
10.105
11.112
12.064
12.831
6.186
6.993
7.718
8.412
9.173
10.068
11.054
11.986
12.734
4.939
4.939
4.939
5.017
5.282
5.77
6.376
7.013
7.641
4.939
4.88
4.968
5.212
5.708
6.457
7.381
8.435
9.616
4.939
4.922
4.949
5.067
5.374
5.887
6.507
7.164
7.825
4.939
4.894
4.973
5.146
5.514
6.099
6.808
7.578
8.387
4.939
4.901
4.937
5.088
5.451
6.045
6.779
7.587
8.443
4.939
5.3
5.687
6.163
6.841
7.775
8.907
10.132
11.367
4.939
5.317
5.695
6.135
6.744
7.57
8.549
9.561
10.526
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
17.127
15.413
14.133
12.864
11.604
10.555
9.725
9.055
8.492
17.127
15.018
13.57
12.336
11.292
10.436
9.774
9.301
8.995
17.127
15.538
14.449
13.329
12.158
11.064
10.08
9.183
8.347
17.127
13.095
12.224
12.016
11.655
11.099
10.552
10.229
10.147
17.127
15.216
13.855
12.607
11.454
10.495
9.738
9.155
8.708
17.127
16.873
16.639
16.39
16.162
16.024
16.018
16.142
16.377
17.127
17.241
17.417
17.503
17.504
17.501
17.549
17.631
17.715
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7.779
7.702
7.607
7.549
7.576
7.698
7.882
8.065
8.252
7.779
7.727
7.786
7.959
8.263
8.685
9.22
9.825
10.527
7.779
7.71
7.661
7.661
7.743
7.903
8.123
8.356
8.607
7.779
7.718
7.716
7.764
7.893
8.105
8.389
8.7
9.044
7.779
7.717
7.701
7.759
7.919
8.182
8.531
8.909
9.33
7.779
8.171
8.504
8.839
9.234
9.704
10.23
10.776
11.351
7.779
8.167
8.469
8.746
9.055
9.409
9.786
10.161
10.534
8.694
9.003
9.093
9.098
9.138
9.394
9.866
10.308
10.568
8.694
9.002
9.292
9.591
9.962
10.586
11.547
12.627
13.656
8.694
9.002
9.211
9.405
9.653
10.121
10.867
11.679
12.397
8.694
9.003
9.03
9.051
9.141
9.447
9.97
10.473
10.819
8.694
8.953
9.048
9.109
9.219
9.55
10.138
10.759
11.265
8.694
9.526
10.137
10.62
11.122
11.881
12.88
13.865
14.582
8.694
9.525
10.156
10.691
11.259
