"PopDensity"
59.627
65.871
71.45
76.489
80.943
84.935
88.281
90.75
92.365
93.051
92.963
91.89
90.057
87.499
84.232
80.633
76.918
45.216
50.708
56.486
62.5
68.671
74.929
81.097
87.204
93.122
98.708
103.927
108.658
113.056
116.844
120.215
123.024
125.004
105.029
102.889
100.071
96.651
92.49
87.73
82.658
77.467
72.108
66.546
60.772
54.751
48.279
41.849
35.462
29.475
24.068
18.411
19.701
20.764
21.668
22.526
23.381
24.18
24.79
25.186
25.362
25.381
25.334
25.223
25.079
24.866
24.572
24.154
275.985
271.755
267.562
262.755
257.753
252.251
246.381
239.098
230.137
220.26
208.631
195.316
180.08
163.437
146.325
129.022
111.846
164.394
164.604
163.828
162.435
160.336
157.285
153.014
147.306
140.595
133.364
126.59
120.824
116.467
113.175
110.594
108.283
105.48
26.363
30.585
35.232
40.219
45.461
50.863
56.306
61.671
67.017
72.159
77.077
81.554
85.687
89.255
92.581
95.232
97.585
166.689
171.074
174.056
175.642
175.747
174.333
171.363
167.013
161.967
156.107
149.591
142.837
135.783
129.016
122.75
116.291
110.3
222.564
229.385
234.404
237.315
238.566
237.999
235.891
232.63
227.87
222.403
216.611
210.742
204.588
197.514
190.442
183.433
176.194
16.515
17.102
17.609
18.031
18.381
18.637
18.819
18.894
18.885
18.781
18.556
18.249
17.906
17.51
17.058
16.587
16.089
104.083
103.988
102.776
101.249
99.461
97.378
94.909
92.006
88.641
84.967
81.14
77.213
73.288
69.716
66.304
62.889
59.334
593.144
600.885
605.202
605.273
600.018
590.717
579.449
569.115
560.969
554.571
548.514
541.891
533.527
524.009
513.314
503.142
494.002
149.552
154.713
158.74
161.864
163.893
164.922
165.103
164.232
162.528
160.084
157.032
153.595
149.86
145.792
141.768
137.462
133.251
3.319
3.474
3.613
3.735
3.841
3.936
4.024
4.112
4.19
4.26
4.321
4.379
4.432
4.486
4.539
4.592
4.644
3.816
3.988
4.142
4.277
4.394
4.496
4.593
4.682
4.766
4.837
4.901
4.962
5.016
5.067
5.123
5.182
5.238
109.289
109.895
110.124
109.912
109.234
108.196
106.821
105.219
103.539
101.894
100.327
98.767
97.122
95.636
94.448
93.492
92.66
122.664
126.009
127.885
128.745
128.709
127.43
124.935
121.636
117.728
113.368
108.688
103.742
98.404
93.333
88.536
83.927
79.349
39.286
40.724
41.887
42.647
43.059
43.196
43.023
42.625
42.017
41.38
40.645
39.801
38.936
37.971
36.94
35.866
34.896
2238.925
2437.405
2610.127
2721.263
2795.053
2846.858
2877.128
2886.608
2883.649
2862.407
2824.786
2773.607
2709.51
2627.464
2531.943
2431.224
2324.286
1265.187
1311.895
1348.416
1372.227
1383.847
1381.969
1366.518
1339.653
1301.193
1256.989
1202.321
1139.974
1072.096
1002.377
929.214
855.645
781.202
668.305
668.703
666.751
661.376
651.774
638.135
621.359
602.433
583.287
563.999
544.582
525.059
505.64
485.474
464.871
444.796
425.727
46.569
46.01
45.136
44.072
42.936
41.858
40.823
39.815
38.744
37.65
36.534
35.503
34.634
33.954
33.347
32.732
32.067
382.748
386.281
388.833
390.653
391.579
391.396
390.241
388.084
385.388
382.757
380.189
377.81
375.401
373.084
371.1
368.932
366.604
17.432
18.822
20.071
21.156
22.048
22.769
23.262
23.597
23.757
23.771
23.62
23.333
22.878
22.296
21.673
20.963
20.231
107.513
121.342
135.989
150.968
166.324
181.766
196.772
210.874
223.792
236.061
247.038
256.225
264.193
270.379
275.074
278.054
278.602
1245.46
1222.696
1191.824
1153.306
1107.064
1054.444
999.24
943.792
890.982
842.602
798.146
755.186
714.384
671.566
629.236
588.168
548.592
20.243
21.066
21.685
22.073
22.264
22.282
22.131
21.839
21.321
20.62
19.745
18.711
17.574
16.446
15.277
14.13
13.005
10.775
11.392
11.952
12.447
12.872
13.214
13.48
13.661
13.734
13.739
13.654
13.476
13.249
12.929
12.574
12.188
11.777
79.942
82.295
83.929
84.973
85.459
85.46
85.081
84.526
83.77
83.147
82.497
81.999
81.484
80.93
80.498
80.142
79.83
64.33
62.566
60.355
57.823
55.043
52.121
49.122
46.172
43.201
40.279
37.46
34.719
32.1
29.606
27.201
24.898
22.787
4.149
4.485
4.797
5.085
5.35
5.578
5.767
5.905
5.993
6.045
6.06
6.045
6.002
5.935
5.841
5.728
5.604
25.431
25.997
26.319
26.421
26.325
26.04
25.585
24.992
24.248
23.409
22.454
21.421
20.275
19.129
18.006
16.911
15.893
201.58
206.235
209.438
210.391
209.22
205.853
200.965
195.129
188.589
181.664
174.746
167.809
161.433
155.034
149.003
142.969
137.343
83.014
85.875
87.88
88.92
89.146
88.582
87.328
85.281
82.587
79.398
75.869
72.116
68.458
64.805
61.324
57.785
54.255
64.006
61.276
58.429
55.519
52.691
50.023
47.477
45.037
42.595
40.206
37.977
35.968
34.176
32.615
31.14
29.734
28.267
76.401
86.8
97.793
109.044
120.324
131.434
142.126
152.139
161.473
169.81
176.957
182.898
187.849
190.916
192.745
194.176
193.498
463.037
530.782
600.322
671.546
743.939
815.535
886.711
954.938
1016.767
1074.252
1124.669
1166.345
1200.759
1230.614
1254.208
1269.208
1273.895
137.962
143.641
148.453
152.234
154.987
156.468
156.668
155.445
152.734
148.796
144.108
138.323
132.107
125.79
119.519
113.12
106.309
94.714
99.822
104.101
107.765
110.848
113.008
114.304
114.522
113.673
112.148
109.678
106.782
103.078
99.086
94.735
90.119
85.13
56.157
62.86
69.792
76.817
83.988
90.942
97.703
104.09
109.93
115.04
119.367
123.175
126.183
128.247
129.643
130.063
130.454
4.15
4.294
4.421
4.523
4.602
4.661
4.715
4.76
4.807
4.857
4.905
4.947
4.981
5.018
5.05
5.093
5.14
192.613
197.178
200.434
202.171
202.89
202.539
200.817
197.826
193.8
188.851
183.509
177.423
170.846
163.949
156.664
149.346
141.771
273.833
288.865
302.998
315.688
326.684
335.412
341.515
345.474
348.62
351.848
355.828
360.583
365.851
370.505
375.157
379.436
383.466
7.753
8.474
9.279
10.049
10.739
11.346
11.88
12.34
12.688
12.907
13.055
13.058
12.963
12.773
12.523
12.141
11.743
73.267
76.755
79.766
82.232
84.143
85.422
86.092
86.226
85.796
84.892
83.494
81.626
79.502
76.959
74.111
71.193
68.135
18.931
20.089
21.06
21.974
22.861
23.667
24.289
24.737
25.027
25.21
25.286
25.286
25.165
24.946
24.698
24.357
23.932
195.093
204.348
212.243
218.673
223.575
227.252
229.03
229.215
227.772
224.862
220.552
215.271
209.2
202.297
195.025
188.249
180.358
13.045
14.915
16.843
18.804
20.725
22.622
24.429
26.13
27.687
29.083
30.208
31.132
31.834
32.171
32.412
32.468
32.289
915.047
940.991
964.104
982.914
997.004
1007.734
1014.482
1018.421
1019.194
1019.752
1020.628
1022.789
1024.753
1027.427
1030.49
1033.617
1038.003
25.71
25.683
25.736
26.033
26.081
25.917
25.59
25.106
24.533
23.811
23.006
22.148
21.237
20.292
19.382
18.508
17.621
153.312
154.548
154.239
152.992
150.747
147.505
143.435
138.609
133.649
128.687
123.715
118.852
113.971
109.331
104.901
100.787
96.76
7139.989
7349.359
7562.373
7618.804
7596.83
7521.743
7410.791
7296.317
7184.558
7072.211
6956.017
6823.112
6687.265
6574.924
6504.197
6471.96
6471.765
21717.124
23093.893
24239.595
25155.408
25911.411
26553.234
27088.194
27510.441
27808.244
28046.01
28219.445
28378.87
28533.197
28657.843
28921.13
29296.087
29805.405
672.6
673.47
670.614
663.122
649.611
630.239
607.037
581.837
555.873
529.567
503.044
476.636
451.295
427.645
407.846
390.305
375.488
45.861
46.482
47.284
47.728
47.725
47.41
46.726
45.775
44.585
43.118
41.421
39.495
37.377
35.097
32.854
30.645
28.518
467.273
512.965
558.125
602.234
645.223
686.043
722.202
754.641
782.25
802.128
816.41
825.606
828.925
825.205
816.433
805.412
788.745
16.158
18.076
20.111
22.259
24.462
26.678
28.835
30.931
32.94
34.893
36.701
38.35
39.795
41.13
42.229
42.969
43.471
73.183
72.525
71.782
70.769
69.59
68.04
66.238
64.125
61.887
59.569
57.071
54.532
51.969
49.196
46.393
43.319
40.288
99.767
103.012
105.269
106.612
106.973
106.472
105.064
103.098
100.408
97.215
93.567
89.529
85.036
80.393
75.634
71.126
66.813
73.361
70.882
68.183
65.301
62.317
59.248
56.175
53.111
50.027
46.954
43.807
40.767
37.974
35.298
32.799
30.463
28.165
106.413
105.072
103.118
100.559
97.393
93.628
89.3
84.498
79.388
74.346
69.484
64.85
60.367
55.918
51.606
47.519
43.65
369.595
375.251
378.798
380.007
379.236
376.766
372.555
367.378
362.265
357.76
353.241
348.493
343.465
337.412
330.666
323.773
316.895
130.667
133.759
135.79
136.997
137.642
137.779
137.286
136.125
134.389
131.937
129.236
126.249
123.122
119.915
116.78
114.13
111.639
138.646
138.59
137.685
136.109
134.411
133.027
131.739
130.393
128.567
126.344
124.168
122.457
121.368
120.81
120.476
120.16
119.718
82.951
92.998
103.587
114.44
125.494
136.508
147.441
157.929
167.353
176.077
184.176
190.785
196.601
200.763
204.135
206.006
206.283
214.092
216.493
217.509
216.721
214.284
210.946
206.764
201.921
196.069
189.826
183.373
176.791
170.34
163.681
157.113
150.263
143.555
39.506
45.447
51.448
57.371
63.123
68.537
73.608
78.326
82.503
85.791
88.855
91.151
92.741
93.209
93.368
92.262
91.021
136.512
138.295
139.885
140.959
141.583
141.955
142.298
142.679
143.153
143.725
144.376
145.042
145.488
145.656
145.531
145.828
146.087
42.623
45.106
47.19
48.875
50.165
51.158
51.836
52.069
51.86
51.292
50.361
49.258
48.038
46.732
45.278
43.756
42.136
95.988
96.236
95.782
94.472
92.563
90.313
87.847
85.018
81.754
78.122
74.019
69.652
65.109
60.54
56.004
51.907
48.219
224.501
232.723
238.953
243.3
245.81
246.849
246.058
243.105
238.563
232.444
224.982
216.157
206.398
195.681
184.414
172.6
160.025
66.803
75.329
84.339
93.65
103.138
112.609
121.895
130.824
139.357
147.29
154.48
161.029
166.726
171.646
175.426
178.401
180.447
145.158
146.034
145.537
144.2
141.93
138.814
134.936
130.479
125.812
121.068
116.469
