"IMR"
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
78.261
73.336
74.046
74.743
75.286
75.592
75.744
75.842
75.935
76.022
76.062
76.024
75.934
75.79
75.62
75.435
75.236
75.034
74.801
16.108
16.108
16.107
16.106
16.105
16.104
16.102
16.102
16.102
16.102
16.102
16.102
16.102
16.102
16.102
16.102
16.102
16.102
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
29.711
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
104.297
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
10.014
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
13.431
20.994
20.988
20.98
20.973
20.964
20.956
20.948
20.94
20.94
20.94
20.94
20.94
20.94
20.94
20.94
20.94
20.94
20.94
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
16.04
36.549
36.842
37.342
37.508
37.372
37.14
36.928
36.788
36.688
36.591
36.45
36.262
36.054
35.866
35.706
35.569
35.438
35.292
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.437
4.534
4.531
4.531
4.529
4.526
4.524
4.521
4.519
4.517
4.516
4.515
4.513
4.512
4.511
4.51
4.51
4.51
4.509
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
3.776
41.049
41.034
41.018
41.002
41.002
41.002
41.002
41.002
41.002
41.002
41.002
41.002
41.002
41.002
41.002
41.002
41.002
41.002
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
10.04
7.96
7.96
7.96
7.96
7.96
