"TFR"
6.8
6.66
6.18
5.7
5.22
4.74
4.26
3.78
3.3
2.82
4.972
4.623
4.25
3.923
3.611
3.302
3.005
2.767
2.57
2.375
2.267
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.79
2.33
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
NA
NA
7.2
6.97
6.5
6.04
5.58
5.11
4.65
4.19
3.72
3.26
NA
NA
2.444
2.303
2.189
2.1
2.1
2.1
2.1
2.1
2.1
2.1
1.1
1.1
1.143
1.229
1.314
1.4
1.486
1.571
1.657
1.7
NA
2.541
2.415
2.291
2.212
2.182
2.143
2.11
2.089
2.08
2.07
1.75
1.75
1.784
1.818
1.852
1.887
1.921
1.955
1.989
2.023
1.786
1.786
1.798
1.811
1.847
1.884
1.921
1.957
1.993
2.03
1.244
1.187
1.22
1.286
1.352
1.418
1.485
1.551
1.617
1.65
1.512
1.4
1.436
1.507
1.579
1.65
1.721
1.793
1.864
1.9
2.31
2.16
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.28
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
3.56
3.21
2.9
2.6
2.32
2.1
2.1
2.1
2.1
2.1
1.5
1.54
1.58
1.66
1.74
1.82
1.86
1.88
1.89
1.9
1.2
1.2
1.255
1.365
1.475
1.585
1.695
1.805
1.86
1.86
1.478
1.444
1.471
1.525
1.578
1.632
1.686
1.739
1.793
1.82
2.89
2.36
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
5.68
5.26
4.84
4.42
3.99
3.57
3.15
2.73
2.31
2.1
NA
5.1
4.7
4.3
3.9
3.5
3.1
2.7
2.3
2.1
2.1
3.921
3.5
3.117
2.786
2.51
2.287
2.1
2.1
2.1
2.1
1.3
1.3
1.329
1.386
1.443
1.5
1.557
1.614
1.671
1.7
3.94
3.53
3.12
2.71
2.3
2.1
2.1
2.1
2.1
2.1
2.15
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
NA
2.53
2.25
2.1
2.1
2.1
2.1
2.1
2.1
2.1
2.1
1.1
1.1
1.166
1.298
1.429
1.561
1.693
1.824
1.89
1.89
6.8
6.65
6.17
5.69
5.21
4.73
4.26
3.78
3.3
2.82
6.8
6.57
6.1
5.63
5.16
4.69
4.22
3.75
3.28
2.81
3.24
2.91
2.59
2.26
2.1
2.1
2.1
2.1
2.1
2.1
4.765
4.281
3.796
3.312
2.827
2.342
2.1
2.1
2.1
2.1
4.7
4.3
3.9
3.5
3.1
2.7
2.3
2.1
2.1
2.1
1.575
1.608
1.636
1.681
1.738
1.794
1.839
1.868
1.884
1.9
2.406
2.348
2.286
2.232
2.178
2.116
2.074
2.041
2.017
2.023
NA
4.92
4.55
4.17
3.79
3.42
3.04
2.66
2.29
2.1
2.1
2.76
2.55
2.402
2.287
2.197
2.15
2.116
2.1
2.1
2.1
6.65
6.4
5.89
5.39
4.88
