"ax"
0.1587
0.152
0.1559
1.5318
1.4683
1.502
2.5
2.5
2.5
2.5
2.5
2.5
2.6882
2.6667
2.6793
2.5712
2.6015
2.5841
2.5228
2.5694
2.5432
2.5717
2.5822
2.5769
2.6207
2.6044
2.6136
2.6554
2.6286
2.6437
2.6691
2.6449
2.6586
2.6679
2.648
2.6593
2.6561
2.6556
2.6557
2.6356
2.6633
2.6469
2.6113
2.6549
2.6298
2.5702
2.6191
2.593
2.4996
2.5505
2.5261
2.3818
2.4286
2.4069
2.1939
2.244
2.2219
1.9467
2.012
1.985
1.6299
1.7406
1.7004
1.6435
1.7546
1.722
0.1327
0.1284
0.1313
1.559
1.4811
1.5215
2.5
2.5
2.5
2.5
2.5
2.5
2.6954
2.6726
2.686
2.5681
2.6094
2.5851
2.5233
2.5792
2.5471
2.5749
2.595
2.5839
2.6298
2.6214
2.626
2.6732
2.6475
2.6618
2.6866
2.6599
2.675
2.6827
2.6585
2.6722
2.6684
2.6645
2.6663
2.6463
2.674
2.6574
2.6227
2.668
2.6419
2.5818
2.6332
2.6049
2.5136
2.5673
2.54
2.3979
2.4475
2.4245
2.21
2.2628
2.2393
1.9607
2.0285
2.0005
1.641
1.7542
1.7134
1.6454
1.7546
1.7223
0.1151
0.1132
0.1151
1.5775
1.4894
1.5343
2.5
2.5
2.5
2.5
2.5
2.5
2.7018
2.675
2.6911
2.565
2.6137
2.585
2.5213
2.586
2.5486
2.5777
2.6029
2.5889
2.6386
2.6316
2.6353
2.6882
2.6601
2.6754
2.7019
2.6702
2.6879
2.6961
2.666
2.6834
2.6795
2.6714
2.6755
2.6556
2.683
2.6658
2.6326
2.6799
2.6522
2.5918
2.6469
2.6163
2.5256
2.5848
2.5537
2.4118
2.4693
2.4415
2.2239
2.2881
2.2603
1.9731
2.0559
2.0221
1.6509
1.7824
1.7359
1.6471
1.7798
1.7424
0.1031
0.1029
0.1034
1.5901
1.4949
1.5435
2.5
2.5
2.5
2.5
2.5
2.5
2.706
2.6774
2.6951
2.563
2.6163
2.5843
2.5195
2.5893
2.5486
2.5796
2.6072
2.5919
2.6448
2.638
2.6415
2.6988
2.6683
2.6853
2.7132
2.6771
2.6982
2.7068
2.6713
2.6926
2.6889
2.6763
2.6839
2.6639
2.6901
2.674
2.6419
2.6901
2.6612
2.6016
2.659
2.6269
2.5379
2.6009
2.5678
2.4269
2.4908
2.4591
2.2404
2.3151
2.2823
1.9896
2.0876
2.05
1.6664
1.8168
1.7659
1.656
1.8272
1.7822
0.0922
0.0964
0.0948
1.6014
1.4985
1.5503
2.5
2.5
2.5
2.5
2.5
2.5
2.7116
2.6785
2.6983
2.5602
2.6166
2.5834
2.5172
2.589
2.5485
2.5818
2.6074
2.5941
2.6524
2.6391
2.646
2.7114
2.6709
2.6927
2.7261
2.6798
2.7061
2.7182
2.6739
2.7003
2.6985
2.6792
2.6907
2.6722
2.6954
2.681
2.6511
2.6987
2.6696
2.6112
2.67
2.636
2.5497
2.6166
2.5808
2.4416
2.5132
2.4773
2.2569
2.3457
2.3053
2.0065
2.1263
2.08
1.683
1.8623
1.8073
1.6672
1.8965
1.8419
0.0858
0.0907
0.0887
1.6082
1.5016
1.5551
2.5
2.5
2.5
2.5
2.5
2.5
2.7139
2.6797
2.6998
2.5591
2.6171
2.5832
2.516
2.589
2.5474
2.5827
2.6078
2.5945
2.6555
2.6406
2.6486
2.7169
2.6737
2.697
2.7323
2.6825
2.7107
2.7246
2.6765
2.7056
2.7047
2.6819
2.6965
2.6787
2.7004
2.6867
2.6594
2.7068
2.6774
2.6208
2.6803
2.6451
2.5626
2.6309
2.5926
2.4592
2.5334
2.4951
2.2793
2.3732
2.3296
2.0334
2.1613
2.1097
1.7135
1.904
1.8452
1.6995
1.9613
1.9021
0.0798
0.0869
0.0836
1.6145
1.5036
1.5592
2.5
2.5
2.5
2.5
2.5
2.5
2.7164
2.6799
2.7009
2.5579
2.6171
2.5837
2.5144
2.5885
2.5479
2.5836
2.6074
2.5952
2.659
2.6406
2.6504
2.7229
2.6744
2.7006
2.7392
2.6835
2.7147
2.7317
2.6776
2.7093
2.7114
2.6834
2.7007
2.6855
2.7039
2.6926
2.668
2.713
2.6853
2.6306
2.6884
2.6545
2.5756
2.6425
2.6052
2.4768
2.5506
2.5119
2.3018
2.3976
2.3526
2.0602
2.1936
2.1415
1.7439
1.9444
1.8848
1.7327
2.0328
1.9707
0.0754
0.084
0.0795
1.6192
1.5052
1.5624
2.5
2.5
2.5
2.5
2.5
2.5
2.7181
2.6795
2.7017
2.5571
2.6166
2.5828
2.5133
2.5873
2.5471
2.5842
2.6062
2.5958
2.6613
2.6395
2.6512
2.7268
2.6736
2.7021
2.7436
2.6833
2.7173
2.7363
2.678
2.7128
2.7161
2.6842
2.7038
2.691
2.7069
2.6978
2.6756
2.7187
2.6931
2.6398
2.6962
2.6631
2.5882
2.6538
2.6167
2.4949
2.5675
2.5292
2.3264
2.4221
2.3785
2.0919
2.2268
2.1757
1.7826
1.9868
1.9277
1.7815
2.1154
2.0533
0.0714
0.081
0.0762
1.6233
1.5068
1.565
2.5
2.5
2.5
2.5
2.5
2.5
2.7192
2.6791
2.7019
2.5566
2.6162
2.5827
2.5123
2.5861
2.5463
2.5846
2.605
2.5951
2.6629
2.6384
2.6511
2.7295
2.673
2.7029
2.747
2.6832
2.7186
2.7404
2.6785
2.7152
2.7205
2.6851
2.7067
2.6967
2.7102
2.7016
2.6839
2.725
2.7007
2.6498
2.7042
2.6728
2.602
2.6651
2.6291
2.5148
2.5839
2.5471
2.3539
2.4456
2.4022
2.1275
2.2582
2.2066
1.8262
2.0269
1.9683
1.8417
2.1959
2.1338
0.0681
0.0789
0.0734
1.6267
1.508
1.5672
2.5
2.5
2.5
2.5
2.5
2.5
2.7197
2.6786
2.7017
2.5563
2.6161
2.5831
