"PopMale"
4099.243
4134.756
4174.45
4218.336
4266.484
4318.945
4375.8
4437.157
4503.156
4573.914
4649.573
4730.25
4816.05
4907.03
5003.245
5104.765
5210.122
5319.123
5434.458
5559.836
5697.024
5845.351
6000.895
6157.843
6308.583
6446.273
6573.732
6689.144
6776.023
6813.205
6788.273
6698.73
6557.673
6388.704
6224.263
6091.889
5988.52
5918.156
5922.669
6054.345
6344.617
6821.673
7461.092
8176.785
8848.711
9392.627
9770.493
10012.241
10184.272
10386.589
10689.508
11117.754
11642.106
12214.634
12763.726
13239.684
13623.896
13938.97
14225.725
14544.055
14935.756
15415.361
15964.874
16554.278
17138.803
17686.166
18186.994
18651.985
19093.043
19529.727
19976.265
20434.981
20900.542
21370.629
21840.937
22308.331
22772.561
23234.943
23695.674
24155.17
24613.64
25070.887
25526.394
25979.603
26429.846
26876.517
27319.205
27757.638
28191.408
28620.148
29043.466
29461.026
29872.461
30277.283
30674.976
31065.109
31447.316
31821.361
32187.123
32544.597
32893.674
33234.157
33565.757
33888.239
34201.356
34504.862
34798.585
35082.309
35355.755
35618.617
35870.653
36111.681
36341.567
36560.171
36767.342
36962.959
37146.965
37319.334
37480.009
37628.99
37766.272
37891.874
38005.895
38108.542
38200.131
38280.905
38351.049
38410.68
38459.839
38498.553
38526.92
38545.101
38553.376
38552.021
38541.382
38521.777
38493.465
38456.731
38411.948
38359.512
38299.808
38233.156
38159.87
38080.223
37994.477
37902.92
37805.856
37703.619
37596.553
37485.029
37369.44
19976.265
20465.385
20964.091
21470.586
21983.507
22501.915
23025.31
23553.635
24087.135
24626.339
25171.587
25722.708
26278.651
26837.332
27396.063
27952.788
28506.551
29057.361
29605.225
30150.543
30693.579
31234.102
31771.738
32306.521
32838.514
33367.801
33894.26
34417.854
34938.86
35457.646
35974.411
36489.116
37001.505
37511.354
38018.379
38522.222
39022.694
39519.448
40011.855
40499.17
40980.731
41456.199
41925.295
42387.569
42842.514
43289.78
43729.125
44160.42
44583.584
44998.569
45405.382
45803.968
46194.442
46577.11
46952.468
47320.917
47682.641
48037.753
48386.413
48728.778
49065.013
49395.278
49719.771
50038.737
50352.394
50660.973
50964.629
51263.504
51557.716
51847.382
52132.617
52413.505
52690.171
52962.703
53231.181
53495.687
53756.28
54013.004
54265.888
54514.944
54760.172
19976.265
20422.595
20858.535
21285.305
21703.836
22114.748
22518.323
22914.556
23303.161
23683.685
24055.696
24419.063
24774.151
25121.928
25463.667
25800.247
26131.844
26457.974
26777.934
27090.653
27395.248
27691.365
27978.75
28256.659
28524.246
28780.783
29025.805
29259.005
29480.08
29688.818
29885.005
30068.392
30238.718
30395.803
30539.505
30669.691
30786.266
30889.146
30978.336
31053.876
31115.803
31164.131
31198.882
31220.161
31228.089
31222.794
31204.388
31172.973
31128.63
31071.442
31001.527
30919.009
30824.086
30717.004
30598.078
30467.582
30325.775
30172.853
30008.888
29833.935
29648.111
29451.676
29245.006
29028.484
28802.542
28567.618
28324.097
28072.405
27813.088
27546.761
27273.99
26995.306
26711.16
26421.989
26128.248
25830.393
25528.932
25224.396
24917.379
24608.5
24298.406
19976.265
20500.077
21051.558
21628.67
22229.79
22853.7
23499.656
24167.313
24856.725
25568.165
26301.857
27057.596
27834.51
28630.832
29444.383
30273.523
31118.026
31978.256
32854.086
33745.548
34653.032
35576.929
36518.333
37479.323
38462.495
39470.248
40503.903
41564.716
42654.995
43777.259
44933.678
46125.686
47354.314
48620.844
49926.391
51271.902
52658.403
54086.481
55555.996
57066.422
58617.464
60209.756
61843.956
63519.799
65236.879
66995.167
68795.495
70639.13
72527.142
74460.8
76441.644
78471.147
80551.312
82684.972
84875.388
87125.645
89438.052
91814.843
94258.929
96773.386
99361.1
102024.466
104765.716
107587.278
110491.566
113480.813
116557.288
119722.91
122979.089
126326.943
129767.805
133303.339
136935.481
140666.374
144498.104
148432.701
152471.979
156617.573
160870.892
165233.171
169705.429
19976.265
20266.432
20494.37
20683.623
20867.303
21070.087
21300.28
21553.366
21825.527
22108.256
22395.277
22686.833
22986.042
23292.367
23605.21
23923.723
24247.101
24573.948
24902.016
25228.61
25551.386
25869.226
26181.092
26484.759
26777.802
27058.393
27325.499
27579.014
27819.323
28047.354
28263.938
28469.177
28663.229
28847.16
29022.343
29189.941
29350.447
29504.276
29652.442
29796.069
29936.011
30072.652
30206.018
30336.051
30462.497
30585.04
30703.702
30818.21
30927.583
31030.535
31126.056
31213.776
31293.599
31365.094
31427.878
31481.705
31526.513
31562.394
31589.461
31607.922
31618.135
31620.352
31615.116
31603.292
31585.978
31564.178
31538.501
31509.55
31478.387
31446.121
31413.75
31382.015
31351.434
31322.378
31295.18
31270.185
31247.774
31228.409
31212.597
31200.926
31194.026
19976.265
20473.652
20973.706
21476.033
21980.253
22485.983
22992.856
23500.507
24008.553
24516.644
25024.397
25531.409
26037.231
26541.368
27043.332
27542.586
28038.726
28531.287
29019.759
29503.589
29982.271
30455.417
30922.648
31383.452
31837.331
32283.835
32722.59
33153.355
33576.084
33990.843
34397.592
34796.14
35186.191
35567.524
35939.911
36303.117
36656.943
37001.161
37335.436
37659.427
37972.793
38275.353
38566.928
38847.285
39116.206
39373.49
39619.039
39852.771
40074.605
40284.452
40482.294
40668.083
40841.919
41004.025
41154.671
41294.144
41422.605
41540.167
41646.899
41742.842
41828.102
41902.867
41967.417
42022.082
42067.214
42103.188
42130.287
42148.796
42159.106
42161.652
42156.848
42145.016
42126.473
42101.501
42070.349
42033.321
41990.703
41942.828
41890.03
41832.691
41771.183
19976.265
20435.277
20890.767
21342.552
21790.481
22234.463
22674.44
23110.42
23542.429
23970.493
24394.6
24814.602
25230.15
25640.715
26045.578
26444.148
26836.007
27220.881
27598.347
27968.031
28329.527
28682.502
29026.564
29361.222
29685.925
30000.214
30303.724
30596.24
30877.621
31147.812
31406.718
31654.155
31889.85
32113.619
32325.254
32524.566
32711.412
32885.638
33047.052
33195.434
33330.628
33452.545
33561.12
33656.285
33737.982
33806.179
33860.899
33902.168
33930.064
33944.699
33946.17
33934.641
33910.23
33873.102
33823.427
33761.404
33687.254
33601.258
33503.741
33395.066
33275.605
33145.701
33005.675
32855.948
32696.967
32529.163
32352.927
32168.619
31976.683
31777.569
31571.707
31359.492
31141.289
30917.444
30688.297
30454.185
30215.45
29972.457
29725.571
29475.15
29221.596
19976.265
20491.352
21030.509
21591.717
