"CNMR"
-1.439
-1.385
-1.143
-1.004
-0.885
-0.782
-0.694
-0.616
-0.546
-0.485
-0.432
-0.385
-0.343
-0.306
-0.272
-0.242
-0.368
-0.264
-0.211
-0.189
-0.168
-0.148
-0.131
-0.116
-0.103
-0.091
-0.08
-0.071
-0.062
-0.055
-0.048
-0.043
-4.894
-3.906
-2.905
-2.997
-3.121
-3.273
-3.447
-3.644
-3.872
-4.147
-4.491
-4.919
-5.431
-6.021
-6.691
-7.472
-0.218
-0.202
-0.189
-0.177
-0.166
-0.155
-0.146
-0.137
-0.13
-0.123
-0.117
-0.11
-0.104
-0.098
-0.092
-0.087
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
-0.024
-0.02
-0.017
-0.014
-0.012
-0.011
-0.009
-0.008
-0.007
-0.006
-0.005
-0.004
-0.004
-0.003
-0.003
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.082
0.064
0.048
0.031
0.022
0.022
0.021
0.021
0.02
0.02
0.02
0.019
0.019
0.019
0.019
0.018
-1.684
-1.689
-1.708
-1.738
-1.776
-1.822
-1.876
-1.945
-2.029
-2.13
-2.242
-2.359
-2.479
-2.604
-2.744
-2.9
1.492
1.184
0.946
0.762
0.618
0.506
0.515
0.521
0.526
0.53
0.534
0.54
0.548
0.555
0.561
0.566
-0.283
-0.325
-0.334
-0.328
-0.322
-0.317
-0.314
-0.312
-0.31
-0.309
-0.307
-0.305
-0.302
-0.299
-0.295
-0.291
5.174
5.086
5.077
4.884
4.723
4.581
4.44
4.312
4.194
4.087
3.987
3.893
3.802
3.714
3.629
3.55
4.755
4.673
4.66
4.494
4.357
4.238
4.12
4.011
3.912
3.82
3.735
3.655
3.578
3.503
3.43
3.363
2.213
2.205
2.213
2.234
2.267
2.31
2.362
2.418
2.477
2.536
2.597
2.662
2.725
2.783
2.835
2.885
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.486
2.385
2.306
2.248
2.209
2.186
2.175
2.173
2.176
2.182
2.194
2.21
2.232
2.255
2.278
2.298
8.4
6.671
2.877
1.826
1.759
1.708
1.668
1.636
1.61
1.592
1.582
1.579
1.583
1.59
1.596
1.599
-2.062
-1.869
-1.699
-1.648
-1.607
-1.577
-1.562
-1.557
-1.561
-1.572
-1.59
-1.612
-1.637
-1.664
-1.692
-1.721
-0.276
-0.276
-0.278
-0.281
-0.287
-0.295
-0.305
-0.317
-0.329
-0.342
-0.355
-0.37
-0.387
-0.405
-0.423
-0.443
0.319
0.324
0.332
0.341
0.352
0.363
0.375
0.387
0.401
0.416
0.431
0.445
0.456
0.467
0.479
0.493
