"Sx"
0.94713661
0.95461297
0.95077625
0.98876291
0.98977574
0.98925259
0.99474754
0.99556244
0.99514519
0.99401382
0.99507718
0.99453241
0.99028722
0.99247936
0.99135398
0.98850791
0.99055524
0.98949958
0.98795636
0.98896886
0.98844623
0.9855733
0.98669581
0.98611127
0.98067374
0.98315924
0.981864
0.97212108
0.97732451
0.97461105
0.9581583
0.96785059
0.96282556
0.93622859
0.95348691
0.94462704
0.903105
0.93013608
0.91640954
0.85466694
0.89075396
0.87276101
0.78310772
0.82603383
0.80542229
0.68052594
0.72707265
0.7056984
0.54481839
0.58947392
0.56937017
0.38698265
0.42725354
0.4095698
0.23935418
0.27589125
0.26060394
0.12934693
0.16005517
0.14807763
0.06863264
0.08323087
0.07827474
NA
NA
NA
0.95394807
0.96151471
0.95762442
0.99085368
0.9920924
0.99145659
0.99548969
0.99640411
0.99593561
0.99474795
0.99598562
0.99535123
0.99139707
0.99379508
0.99256523
0.9898839
0.99211866
0.99096877
0.9894198
0.99070101
0.99004457
0.98728996
0.98858695
0.98791815
0.9827762
0.98518514
0.98393316
0.97458853
0.9795033
0.97694865
0.96107455
0.97035804
0.96553555
0.9397164
0.9565834
0.94789286
0.90735239
0.93419354
0.92054548
0.85985015
0.89599179
0.87790706
0.78913795
0.83243735
0.81129862
0.68739742
0.73451238
0.71252327
0.55168331
0.5967204
0.57676561
0.39237243
0.43263989
0.4153082
0.24262085
0.27871854
0.26373172
0.13076232
0.16089545
0.14935224
0.06875585
0.08311585
0.07827941
NA
NA
NA
0.95926331
0.96694623
0.96299397
0.99231208
0.99373613
0.99300814
0.99605455
0.99703703
0.99653366
0.99532018
0.99667335
0.99597907
0.99228476
0.99481237
0.99351569
0.9909749
0.99334621
0.99212726
0.99054719
0.99206823
0.99129025
0.98862154
0.99011036
0.98934963
0.9844458
0.98687579
0.98562409
0.9765868
0.98139122
0.97890031
0.9635007
0.97260457
0.96788868
0.9427009
0.95941949
0.9507851
0.91106661
0.93797853
0.92423705
0.86445001
0.90098557
0.88267393
0.79457588
0.83870693
0.8170822
0.69365117
0.74199962
0.71905074
0.55798523
0.60429603
0.5834127
0.39738778
0.43862949
0.42118675
0.24570009
0.28222983
0.26737589
0.13212025
0.1622944
0.15079724
0.06889007
0.08330065
0.07854261
NA
NA
NA
0.96364363
0.97119386
0.96730823
0.99345662
0.99487257
0.99415005
0.99651606
0.99750556
0.99699863
0.99579972
0.99718615
0.99647491
0.99303304
0.995598
0.99428146
0.99188988
0.99431417
0.99306733
0.99150844
0.99314371
0.99230789
0.98975736
0.99133882
0.99053199
0.98587652
0.98830869
0.98706775
0.97834904
0.98307694
0.98064683
0.96569239
0.97471302
0.97005122
0.94542705
0.96217219
0.9535448
0.91448327
0.94175769
0.92780199
0.86871124
0.90614323
0.8872959
0.79964262
0.8454541
0.82297085
0.69952207
0.75041603
0.72617079
0.56394821
0.61335487
0.59071091
0.40215971
0.44652646
0.42743067
0.24864179
0.28761061
0.27204841
0.13342004
0.16510281
0.1532983
0.06902802
0.08417073
0.07918865
NA
NA
NA
0.96717703
0.97478291
0.97086732
0.99434315
0.99577308
0.99504463
0.99688642
0.99788833
0.99737505
0.99619619
0.99760706
0.99688334
0.99365432
0.99624497
0.9949156
0.99264579
0.99511682
0.99384556
0.99232362
0.99404573
0.99316498
0.99071982
0.99238251
0.99153467
0.98709109
0.98954664
0.98829586
0.97989596
0.98456309
0.98218632
0.96766884
0.97660046
0.972024
0.94790769
0.96466092
0.95604822
0.91760615
0.94520182
0.93111244
0.87262978
0.91088974
0.89159135
0.8043201
0.85173828
0.82836367
0.70498266
0.75834211
0.73290088
0.5695395
0.62198716
0.5979027
0.40665382
0.45413257
0.43338786
0.25142105
0.29283533
0.27604367
0.13464981
0.16784531
0.15576147
0.06915309
0.08502821
0.08010224
NA
NA
NA
0.97021266
0.97731533
0.97365907
0.99507082
0.99631158
0.99567952
0.99720138
0.9981292
0.99765386
0.99653767
0.99787487
0.99718895
0.9941927
0.99665565
0.99539209
0.99329804
0.99563802
0.99443441
0.99302495
0.99466122
0.99382401
0.99154973
0.99313485
0.99232614
0.98814736
0.99050503
0.98930471
0.98126201
0.98582777
0.9835062
0.9694404
0.97834823
0.97382474
0.95015934
0.967116
0.95847141
0.92046864
0.94879603
0.93436693
0.87624741
0.91616082
0.89607043
0.80866984
0.85924656
0.83428177
0.71009268
0.76859098
0.74058726
0.57480484
0.63446527
0.60708454
0.41091205
0.4669136
0.44243891
0.2540663
0.3034464
0.28318223
0.13581931
0.17490456
0.16051389
0.06936087
0.08804462
0.08226575
NA
NA
NA
0.97295019
0.9795545
0.97615485
0.99569758
0.99676729
0.9962222
0.99748244
0.99833719
0.99789922
0.99684657
0.99810681
0.99746029
0.99468275
0.99701221
0.99581725
0.993889
0.99609253
0.99495916
0.9936587
0.99520175
0.99441238
0.99230146
0.99380123
0.99303556
0.98911281
0.99136422
0.99021748
0.98253197
0.98697974
0.98471898
0.97111581
0.97996053
0.97547541
0.95232116
0.9694015
0.96077036
0.92325108
0.95216737
0.93756775
0.87979728
0.921157
0.90039584
0.81298007
0.8664615
0.84013915
0.71520223
