ex
45.2619
45.8449
45.54
52.4986
52.659
52.5702
55.3401
56.3852
55.8386
52.4438
53.7667
53.0753
47.9707
49.4366
48.6705
43.8864
45.4625
44.6386
40.0778
41.6745
40.8397
36.2522
37.8995
37.0382
32.3426
34.0681
33.1656
28.4535
30.1924
29.2833
24.6383
26.2612
25.4148
20.9286
22.3189
21.5973
17.3712
18.4701
17.9033
14.0412
14.8324
14.427
11.0072
11.5403
11.2679
8.3282
8.6843
8.501
6.0617
6.293
6.1698
4.3118
4.4539
4.367
3.3478
3.3943
3.3193
2.5634
2.5668
2.5029
2.026
2.0095
1.9582
1.6705
1.6485
1.6091
45.37
45.9299
45.6373
52.5995
52.7436
52.6636
55.4149
56.4547
55.9113
52.5102
53.83
53.1402
48.0356
49.4984
48.7337
43.9486
45.522
44.699
40.1363
41.7315
40.8967
36.3074
37.9543
37.092
32.3951
34.1209
33.2167
28.5038
30.2438
29.3321
24.6868
26.3117
25.4617
20.9761
22.3691
21.6428
17.4188
18.5205
17.9482
14.0903
14.8841
14.4722
11.0601
11.5954
11.3151
8.3901
8.7473
8.5541
6.1544
6.3863
6.2481
4.4152
4.5421
4.4339
3.2855
3.2499
3.133
2.4149
2.2911
2.1661
1.8572
1.7203
1.6169
1.518
1.4049
1.3318
45.82
46.2599
46.0303
52.9963
53.0476
53.0167
55.6673
56.652
56.1383
52.7174
53.9924
53.3271
48.2342
49.6515
48.9118
44.1315
45.6618
44.8626
40.298
41.856
41.042
36.4489
38.0639
37.2196
32.5198
34.217
33.3291
28.6131
30.3279
29.4307
24.7815
26.3862
25.5479
21.058
22.4359
21.7184
17.4896
18.5803
18.0144
14.1507
14.9362
14.5291
11.1097
11.6386
11.3621
8.4284
8.7812
8.5908
6.1824
6.4116
6.2756
4.4349
4.5614
4.455
3.298
3.2674
3.1532
2.4225
2.3084
2.1869
1.8615
1.7341
1.6333
1.52
1.4144
1.3426
47.4401
47.9401
47.6796
54.419
54.5875
54.4967
56.5737
57.6554
57.0918
53.4602
54.8203
54.1123
48.9451
50.4326
49.6582
44.7851
46.375
45.5472
40.8744
42.4919
41.6499
36.9515
38.6249
37.7539
32.9609
34.7095
33.7992
28.9972
30.76
29.843
25.1121
26.7695
25.9096
21.3408
22.7798
22.0371
17.7303
18.8878
18.295
14.3508
15.2042
14.7717
11.2662
11.8607
11.5627
8.5369
8.955
8.7478
6.2378
6.5417
6.3933
4.419
4.6596
4.5449
3.0952
3.3548
3.2375
2.1171
2.3941
2.273
1.5734
1.8032
1.7018
1.2992
1.4626
1.3886
49.2401
49.82
49.5185
55.9778
56.2907
56.1261
57.5765
58.7716
58.1499
54.2923
55.7478
54.9908
49.742
51.3084
50.4936
45.5204
47.1767
46.315
41.5272
43.209
42.3343
37.5254
39.2597
38.3578
33.4687
35.2687
34.3326
29.4437
31.2523
30.3124
25.5008
27.2073
26.3227
21.678
23.1731
22.402
18.0222
19.2397
18.6165
14.6
15.511
15.0495
11.4707
12.1148
11.7922
8.6957
9.1534
8.9269
6.3552
6.6893
6.5264
4.506
4.7694
4.6442
3.1724
3.4483
3.3243
2.1919
2.482
2.3564
1.6299
1.8737
1.7678
1.3348
1.5125
1.4336
51.1
51.7401
51.4082
57.5713
58.0096
57.7813
58.5996
59.9046
59.2267
55.1456
56.6962
55.8907
50.5587
52.2049
51.3495
46.2743
47.9995
47.103
42.1976
43.9477
43.0384
38.1159
39.9162
38.9809
33.9919
35.8493
34.8844
29.9044
31.7654
30.7993
25.9025
27.6649
26.7523
22.0265
23.5849
22.7819
18.3239
19.6085
18.9515
14.8574
15.8327
15.3389
11.6817
12.3813
12.0312
8.8591
9.3615
9.1132
6.4758
6.8435
6.6646
4.596
4.8836
4.7472
3.2554
3.5447
3.4149
2.2759
2.5724
2.445
1.6963
1.9471
1.8398
1.379
1.5657
1.4846
53.0001
53.0756
53.333
59.1823
59.0584
59.45
59.6439
60.3098
60.3211
56.0219
56.984
56.8103
51.3971
52.4588
52.2245
47.0492
48.2084
47.9097
42.8883
44.106
43.761
38.7258
40.0262
39.6221
34.5337
35.9156
35.4537
30.3828
31.7949
31.303
26.3204
27.6683
27.1975
22.3898
23.5714
23.1761
18.6387
19.5822
19.2993
15.126
15.7927
15.6394
11.9017
12.3241
12.2791
9.0294
9.2879
9.3059
6.6011
6.7604
6.8069
4.6895
4.8026
4.8521
3.3421
3.4824
3.5051
2.3649
2.5334
2.5313
1.769
1.9161
1.9103
1.4295
1.5335
1.5355
54.9301
55.66
55.2831
60.8024
61.4683
61.1243
60.7033
62.2058
61.4272
56.9158
58.6373
57.7448
52.2522
54.0417
53.1137
47.8405
49.69
48.7308
43.595
45.4706
44.4981
39.3516
41.2751
40.2777
35.0908
37.0563
36.0372
30.8757
32.8361
31.8204
26.752
28.6227
27.6557
22.7655
24.4481
23.5823
18.9644
20.3818
19.6577
15.4035
16.507
15.9489
12.1286
12.939
12.5341
9.2043
9.7946
9.5036
6.7287
7.1611
6.9515
4.7825
5.1127
4.9569
3.423
3.7268
3.5912
2.4435
2.7321
2.61
1.8326
2.0734
1.9737
1.4743
1.6569
1.5813
56.88
57.6399
57.2484
62.4232
63.1923
62.7961
61.7702
63.3581
62.5361
57.8212
59.6165
58.6866
53.1182
54.9686
54.01
48.6427
50.545
49.5594
44.3135
46.2432
45.2435
39.9895
41.9667
40.9424
35.6601
37.6726
36.6301
31.3808
33.3845
32.3473
27.1953
29.1143
28.123
23.1521
24.8917
23.9969
19.2997
20.7792
20.0236
15.6893
16.8531
16.2647
12.3621
13.2245
12.7939
9.3839
10.0151
9.7042
6.8593
7.3205
7.0973
4.8772
5.2246
5.0609
3.5055
3.8106
3.6744
2.5244
2.8005
2.6843
1.8996
2.1253
2.033
1.5229
1.6933
1.6243
58.73
59.6
58.8051
63.949
64.8862
64.0253
62.7482
64.4126
63.1543
58.6542
60.5191
59.1809
53.9158
55.8194
54.4678
49.3817
51.3283
49.966
44.9742
46.9492
45.5865
40.5753
42.5966
41.2243
36.182
38.2316
36.8588
31.8428
33.8797
32.5287
27.5998
29.5562
28.2642
23.5033
25.2885
24.1055
19.6034
21.1329
20.1059
15.9479
17.1586
16.3223
12.5723
13.4728
12.8233
9.5438
10.2021
9.7046
6.9735
7.4502
7.0741
4.9583
5.3102
5.0259
3.5758
3.8705
3.6448
2.5943
2.8468
2.6667
1.958
2.1579
2.0183
1.5658
1.7139
1.607
60.4801
61.5301
60.9889
65.373
66.5391
65.938
63.6785
65.5174
64.5658
59.4779
61.4864
60.4463
54.7238
56.7565
55.7038
50.1398
52.2014
51.1337
45.6567
47.7407
46.6616
41.1864
43.3074
42.2091
36.7317
38.8672
37.7617
32.3333
34.4475
33.3539
28.0332
30.0666
29.0168
23.8843
25.7507
24.7907
19.9374
21.5502
20.7262
16.2369
17.5268
16.8746
12.8116
13.7821
13.2977
9.7265
10.4423
10.0904
7.0943
7.6135
7.3632
5.0125
5.3932
5.2148
3.5265
3.8425
3.7021
2.4545
2.7206
2.6091
1.8018
2.0039
1.9219
1.4326
1.5734
1.517
62.1401
63.4301
62.7646
66.6903
68.1206
67.3826
64.6317
66.6277
65.5947
60.3184
62.4459
61.3443
55.5406
57.6723
56.5687
50.9067
53.0492
51.9401
46.3542
48.5095
47.3939
41.8211
43.9995
42.872
37.3086
39.4911
38.3618
32.848
35.0083
33.8914
28.4877
30.5711
29.4959
24.2844
26.207
25.2185
20.2894
21.9608
21.107
16.542
17.8868
17.2067
13.0662
14.0823
13.5752
9.9257
10.6761
10.3074
7.2392
7.7813
7.5203
5.1145
5.5066
5.3232
3.6033
3.9178
3.7779
2.5155
2.7701
2.6634
1.845
2.0338
1.9577
1.4599
1.5897
1.5384
49.073
52.5084
50.7647
54.0403
57.0334
55.5257
54.4391
57.544
55.9804
51.1738
54.3403
52.7469
46.8557
50.0637
48.4497
42.7792
45.9262
44.3454
39.1737
42.1619
40.6657
35.8172
38.6673
37.245
32.3885
35.1156
33.7592
28.8498
31.4293
30.1516
25.2527
27.6289
26.4585
21.6837
23.7829
22.7576
18.2053
19.9856
19.125
14.8795
16.3387
15.6423
11.7979
12.9589
12.4142
9.0647
9.9708
9.5553
6.7271
7.3977
7.1008
4.8763
5.3877
5.1726
3.6459
4.1101
3.9325
2.6919
3.1012
2.9609
2.0546
2.3899
2.2835
1.6477
1.9059
1.8282
48.5181
51.2758
49.885
53.1702
55.4542
54.3129
53.3968
55.7575
54.5792
50.0787
52.4779
51.2814
45.6766
48.1036
46.8934
41.4544
43.8179
42.6415
37.8167
40.1499
38.991
34.7537
37.25
36.01
31.8194
34.4786
33.1579
28.7086
31.3666
30.05
25.3914
27.9053
26.6667
21.9698
24.2132
23.1172
18.5732
20.4799
19.5595
15.2893
16.8461
16.105
12.2186
13.4494
12.8735
9.4807
10.4393
10.0011
7.1608
7.9002
7.5728
5.2954
5.8736
5.6291
3.921
4.3923
4.2073
2.8897
3.2603
3.1284
2.1908
2.4681
2.3779
1.7372
1.9357
1.8763
48.231
49.935
49.0898
52.5573
53.7235
53.1581
52.5505
53.7082
53.1486
49.2868
50.4485
49.8883
44.9304
46.104
45.5383
40.6393
41.7267
41.2057
36.906
37.9859
37.47
33.8672
35.3344
34.6234
31.1755
33.2188
32.2158
28.388
30.7736
29.5989
25.323
27.7599
26.5631
22.0492
24.3205
23.213
18.7137
20.6872
19.7357
15.4558
17.0841
16.3109
12.3931
13.6818
13.0808
9.6364
10.6339
10.1791
7.2779
8.0403
7.7039
5.372
5.9604
5.7127
3.9755
4.45
4.2655
2.9278
3.2969
3.1677
2.2159
2.4895
2.4029
1.7526
1.9468
1.8911
49.2877
50.5748
49.9486
53.3929
54.09
53.769
53.1372
53.7775
53.487
49.8895
50.504
50.2282
45.5919
46.2045
45.9304
41.2862
41.7977
41.5757
37.4691
37.9454
37.7425
34.2789
35.1419
34.7449
31.467
33.0243
32.2744
28.6476
30.7555
29.7254
25.5957
27.9188
26.7824
22.3265
24.5832
23.4854
18.973
20.9929
20.0204
15.6761
17.3719
16.5673
12.5819
13.9393
13.3075
9.8029
10.8585
10.3783
7.4113
8.2131
7.8591
5.4701
6.0799
5.8226
4.0431
4.5213
4.3332
2.9742
3.3349
3.2058
2.2462
2.506
2.4215
1.7715
1.951
1.8982
51.0941
52.4531
51.7951
54.9698
55.7462
55.3901
54.3648
55.0628
54.7485
51.0237
51.6803
51.3886
46.7366
47.3832
47.0973
42.4133
42.9504
42.721
38.5347
39.0232
38.8197
35.2224
36.0696
35.6863
32.2504
33.7563
33.0374
29.277
31.3253
30.3284
26.1078
28.4042
27.283
22.757
25.0266
23.9242
19.3361
21.3963
20.4057
15.9735
17.7294
16.8974
12.8118
14.2283
13.57
9.9816
11.0896
10.5874
7.555
8.3985
8.0281
5.5781
6.2103
5.9443
4.1179
4.6047
4.4139
3.0229
3.3834
3.2552
2.2759
2.531
2.4492
1.7885
1.9616
1.912
53.0746
54.6138
53.8653
56.7065
57.6837
57.2269
55.7264
56.6305
56.2128
52.186
53.043
52.6507
47.8469
48.6876
48.3043
43.498
44.223
43.8993
39.5597
40.218
39.9294
36.1485
37.1385
36.6833
33.0618
34.6882
33.9082
29.9719
32.1143
31.0689
26.6852
29.0507
27.8932
23.2358
25.5752
24.4372
19.7391
21.8806
20.85
16.3097
18.1544
17.2797
13.0818
14.5926
13.8901
