lx
100000
100000
100000
84508.3
85347.466
84917.127
74538
74177.31
74364.126
71713.006
71066.437
71399.965
70966.349
70152.346
70571.842
69559.351
68647.101
69117.125
67609.499
66761.108
67198.428
65559.921
64735.708
65160.739
63506.953
62666.309
63099.965
61223.518
60509.994
60878.259
58543.55
58258.979
58405.851
55307.454
55769.5
55530.727
51271.801
52692.085
51957.891
46061.207
48516.981
47246.93
39305.053
42553.97
40873.069
30814.932
34310.654
32500.873
20931.034
24055.487
22435.83
11018.331
13164.241
12049.402
3744.828
4704.188
4199.963
885.914
1137.023
977.344
123.51
158.137
128.529
10.524
13.13
10.101
100000
100000
100000
84551.2
85371.425
84950.728
74626.7
74233.084
74436.738
71812.941
71131.369
71483.422
71068.362
70219.681
70657.699
69665.453
68718.143
69207.248
67721.279
66836.456
67294.109
65677.115
64815.259
65261.773
63628.527
62749.72
63205.613
61348.985
60596.793
60988.223
58672.286
58348.422
58519.703
55438.149
55860.898
55647.586
51402.522
52785.033
52076.887
46189.546
48611.206
47366.922
39427.729
42648.495
40991.631
30926.683
34402.541
32613.362
21006.439
24114.887
22513.74
11181.859
13360.792
12237.135
3999.466
5039.982
4493.049
915.747
1130.79
942.197
109.661
116.177
82.739
7.604
6.8
4.402
100000
100000
100000
84764.6
85502.557
85124.019
75067.9
74538.095
74811.786
72308.733
71478.19
71906.596
71574.194
70577.309
71091.077
70191.044
69092.232
69658.68
68274.355
67229.447
67768.878
66256.362
65226.416
65758.811
64228.828
63177.242
63721.38
61967.861
61038.089
61520.361
59306.511
58799.422
59065.08
56081.044
56317.566
56201.184
52044.252
53244.373
52632.27
46817.938
49070.434
47916.755
40026.452
43100.931
41524.1
31467.062
34828.104
33103.119
21441.672
24474.664
22917.02
11464.185
13608
12505.901
4125.811
5159.293
4618.149
951.036
1168.566
980.103
114.676
122.49
88.446
7.98
7.27
4.767
100000
100000
100000
85516.2
86160.413
85830.005
76628.9
76062.01
76354.584
74070.732
73214.736
73654.87
73374.372
72370.101
72885.97
72065.477
70970.283
71532.489
70252.336
69205.957
69742.882
68333.604
67298.31
67829.293
66386.984
65335.926
65874.758
64198.565
63270.933
63746.141
61598.946
61086.073
61347.8
58411.943
58637.967
58519.233
54379.061
55584.295
54960.797
49114.1
51417.768
50227.59
42226.601
45424.938
43772.807
33467.742
37029.058
35188.261
23069.078
26352.274
24652.689
12533.415
14913.585
13678.532
4596.486
5799.577
5173.485
940.895
1375.113
1151.978
77.099
158.473
115.715
3.96
10.121
6.632
100000
100000
100000
86340.7
86884.394
86605.506
78314.1
77716.524
78024.781
75970.289
75102.704
75548.828
75318.015
74322.304
74833.904
74092.157
73019.182
73570.138
72394.716
71367.689
71894.815
70588.396
69570.993
70092.921
68735.571
67711.424
68236.561
66633.302
65736.651
66196.032
64110.076
63620.521
63870.36
60976.244
61220.163
61092.464
56960.722
58200.725
57559.961
51668.891
54059.392
52825.482
44694.652
48064.551
46325.09
35736.382
39561.115
37585.675
24940.088
28549.187
26682.454
13783.529
16474.028
15079.085
5178.748
6585.164
5853.762
1110.578
1635.109
1365.651
100.466
206.084
150.882
5.366
14.235
9.246
100000
100000
100000
87171.9
87611.471
87385.913
80015.2
79354.978
79695.351
77888.775
76973.727
77444.204
77283.874
76259.702
76785.932
76145.278
75055.954
75615.353
74569.567
73521.548
74059.517
72882.76
71841.726
72375.854
71131.377
70092.501
70625.263
69123.936
68216.923
68681.716
66687.366
66179.558
66438.936
63618.274
63838.284
63723.28
59632.551
60866.991
60230.025
54327.483
56769.649
55510.926
47281.722
50799.191
48986.186
38137.652
42219.992
40114.342
26945.58
30897.86
28856.379
15144.652
18179.958
16608.41
5825.506
7467.844
6614.692
1309.104
1939.15
1615.236
131.51
266.198
196.064
7.453
19.993
13.007
100000
100000
100000
88000
88305.2
88161.95
81697.1
80938.4
81342.119
79790.423
78679.609
79317.123
79236.186
78001.57
78718.264
78189.085
76844.911
77644.366
76741.096
75362.594
76213.187
75181.018
73730.681
74654.224
73539.148
72022.471
73016.948
71636
70173.973
71179.289
69297.705
68138.861
69029.944
66307.198
65771.113
66388.764
62367.243
62743.966
62949.241
57067.656
58558.102
58263.866
49972.458
52443.789
51739.042
40664.964
43602.01
42762.564
29088.799
31845.325
31169.692
16626.68
18582.452
18268.489
6546.098
7477.541
7461.099
1540.028
1881.723
1901.58
171.468
250.277
251.214
10.48
18.169
18.061
100000
100000
100000
88820.4
89043.362
88929.025
83351.3
82538.869
82957.198
81664.885
80622.015
81158.002
81164.114
80046.864
80620.81
80211.886
79049.285
79646.265
78896.422
77760.892
78343.773
77469.13
76330.817
76914.864
75943.858
74822.179
75397.451
74153.601
73168.901
73673.691
71924.485
71316.239
71627.54
69026.06
69124.52
69072.688
65148.032
66288.479
65701.26
59873.524
62332.849
61068.134
52752.824
56488.892
54568.178
43307.616
47857.123
45517.206
31364.263
36004.115
33614.553
18229.911
22007.52
20057.572
7342.921
9524.612
8394.655
1798.871
2675.162
2224.373
217.716
420.418
315.668
14.277
36.368
24.395
100000
100000
100000
89629.3
89739.897
89683.241
84972.4
84076.141
84537.496
83504.115
82386.732
82961.008
83059.029
81883.068
82487.221
82203.784
80990.382
81613.53
81023.755
79828.407
80442.091
79733.528
78528.505
79146.901
78330.405
77147.49
77754.314
76660.056
75614.763
76150.86
74549.576
73865.655
74216.228
71755.764
71762.166
71758.271
67955.515
69011.117
68468.469
62725.945
65150.933
63905.303
55604.768
59407.065
57454.491
46050.317
50798.694
48359.626
33761.878
38730.793
36175.611
19950.535
24110.481
21966.87
8216.42
10692.258
9412.16
2092.781
3106.469
2584.855
274.471
514.611
390.794
19.441
47.068
32.293
100000
100000
100000
90377.504
90412.658
90385.604
86508.404
85657.523
86086.704
85236.931
84165.767
84665.651
84842.372
83733.403
84240.091
84077.475
82938.998
83437.256
83026.211
81895.919
82358.67
81866.571
80719.085
81156.251
80580.578
79459.497
79846.219
79025.884
78041.76
78315.892
77030.929
76391.038
76437.796
74340.855
74370.617
74009.907
70617.785
71698.75
70715.263
65432.804
67927.482
66109.765
58318.918
62277.286
59571.077
48674.346
53687.034
50281.732
36070.425
41402.608
37701.448
21618.095
26160.593
22876.944
9067.377
11816.636
9723.442
2383.179
3514.202
2632.553
333.573
602.354
393.012
25.294
56.993
31.958
100000
100000
100000
91081.403
91063.208
91072.573
87913.803
87082.612
87510.389
86788.377
85774.213
86295.566
86416.048
85384.148
85914.524
85730.732
84687.491
85223.541
84808.791
83776.959
84306.971
83779.338
82739.549
83273.433
82612.823
81618.61
82128.891
81182.073
80334.411
80769.238
79313.689
78803.316
79064.717
