TPopulation1July
2499322.157
2543130.38
2590270.898
2640278.797
2691979.339
2746072.141
2801002.631
2857866.857
2916108.097
2970292.188
3019233.434
3068370.609
3126686.743
3195779.247
3267212.338
3337111.983
3406417.036
3475448.166
3546810.808
3620655.275
3695390.336
3770163.092
3844800.885
3920251.504
3995517.077
4069437.23
4142505.882
4215772.49
4289657.708
4365582.871
4444007.706
4524627.658
4607984.87
4691884.238
4775836.074
4861730.613
4950063.34
5040984.495
5132293.974
5223704.308
5316175.862
5406245.868
5492686.092
5577433.523
5660727.993
5743219.454
5825145.298
5906481.261
5987312.48
6067758.458
6148898.975
6230746.982
6312407.36
6393898.365
6475751.478
6558176.119
6641416.218
6725948.544
6811597.272
6898305.908
6985603.105
7073125.425
7161697.921
7250593.37
7339013.419
7426597.537
7513474.238
7599822.404
7683789.828
7764951.032
7840952.88
7909295.152
7975105.156
8045311.448
8118836
8191988.453
8264364.51
8335977.671
8406828.792
8476889.391
8546141.327
8614532.744
8682091.984
8748798.542
8814575.171
8879397.401
8943206.702
9006026.37
9067889.026
9128661.215
9188250.492
9246673.3
9303896.851
9359836.42
9414408.423
9467543.575
9519190.804
9569297.886
9617774.47
9664516.146
9709491.761
9752656.916
9794102.043
9833861.191
9871900.602
9908304.869
9943123.262
9976440.15
10008310.111
10038705.861
10067733.606
10095573.064
10122307.679
10147949.115
10172513.775
10195964.9
10218273.016
10239583.78
10259872.991
10279074.87
10297166.711
10314142.303
10330059.854
10344891.492
10358552.763
10370994.198
10382180.397
10392082
10400749.753
10408266.922
10414637.189
10419851.489
10424022.896
10427226.4
10429447.395
10430679.101
10430926.281
10430267.624
10428830.626
10426601.147
10423541.036
10419647.132
10414959.829
10409491.089
10403272.149
10396305.844
10388517.149
10379888.448
10370445.196
10360269.362
10349323.038
NA
177491.856
181206.691
185025.406
188925.02
192937.718
197106.585
201431.278
205850.721
210308.726
215031.514
220107.337
225420.539
230968.181
236727.175
242720.424
248944.036
255334.04
261923.406
268785.246
275891.039
283259.699
290854.308
298609.974
306720.166
315262.482
324105.705
333192.588
342404.126
352245.934
362698.051
373045.159
383809.698
395262.3
406623.763
418141.335
430321.014
442996.276
456194.222
469537.97
483086.29
496907.297
510704.646
524576.232
538716.134
552885.366
567561.546
582883.181
598210.804
613813.684
629930.856
646634.396
663976.422
681923.577
700432.192
719579.143
739328.104
759698.945
780789.06
802574.851
824969.548
848119.495
871958.933
896294.133
921259.571
946689.963
972747.512
999030.494
1025491.296
1052727.869
1080677.346
1109259.46
1137938.708
1166766.359
1196275.774
1226533.962
1257334.259
1288536.936
1320157.125
1352180.082
1384590.836
1417345.549
1450414.768
1483802.387
1517473.415
1551416.66
1585601.518
1619963.219
1654507.886
1689240.525
1724116.702
1759112.812
1794224.707
1829400.16
1864640.529
1899947.866
1935268.297
1970578.895
2005882.414
2041170.09
2076401.647
2111548.457
2146557.101
2181441.86
2216212.682
2250817.325
2285250.138
2319513.476
2353600.132
2387461.905
2421041.764
2454362.59
2487469.288
2520370.944
2552985.192
2585306.564
2617308.348
2648941.858
2680279.334
2711270.984
2741854.956
2772017.597
2801746.155
2831080.83
2860009.908
2888471.729
2916439.161
2943891.379
2970807.623
2997246.98
3023229.098
3048710.326
3073690.216
3098155.995
3122089.119
3145490.32
3168353.122
3190631.376
3212322.203
3233467.247
3254019.169
3273971.2
3293353.135
3312175.472
3330440.896
3348153.408
3365292.36
3381834.967
3397787.405
3413174.65
3428035.52
3442347.446
NA
101436.857
103872.012
106450.023
109158.704
111924.978
114739.169
117717.538
120834.951
123970.942
127206.643
130562.345
133993.348
137570.741
141281.522
145076.228
148930.322
152935.827
157138.191
161455.746
165851.333
170289.507
174797.017
179425.053
184199.976
189167.802
194500.336
200528.34
206698.795
212309.581
218079.143
224403.268
230884.506
237543.208
244452.941
251420.992
258305.854
265307.335
272376.63
279284.481
286296.542
292526.709
298838.037
305931.739
313064.961
320268.028
327191.986
334074.944
340969.993
347803.502
354666.218
361661.675
368717.116
375835.028
383003.179
390345.29
398336.107
407172.8
416620.363
426390.249
436242.302
445699.541
454525.486
463548.686
473304.454
483310.853
493116.184
502685.422
511906.7
521044.845
530149.56
538055.459
545470.86
553690.051
562239.657
570813.786
579344.313
587775.652
596126.615
604406.309
612623.335
620782.396
628889.627
636972.534
645053.02
653132.332
661197.424
669235.509
677243.257
685206.167
693114.78
700962.054
708746.51
716455.082
724070.132
731572.418
738958.067
746240.219
753405.929
760426.268
767295.177
774024.547
780593.352
787009.65
793277.986
799376.314
805312.63
811099.993
816739.422
822224.359
827556.45
832743.991
837789.657
842694.604
847457.539
852081.236
856573.232
860944.74
865203.809
869350.002
873378.956
877287.548
881094.956
884804.908
888401.499
891880.846
895256.388
898525.924
901673.097
904699.465
907617.827
910438.321
913168.83
915808.39
918345.161
920773.756
923097.83
925315.805
927428.847
929434.576
931330.606
933117.212
934786.162
936337.298
937778.49
939107.824
940318.765
941417.873
942400.718
943267.233
944017.186
944646.708
NA
492749.651
503308.974
514215.791
525402.586
537020.02
549189.186
561781.782
574768.579
587995.919
601721.958
616223.4
631266.265
646759.636
662676.561
678987.163
695394.351
711763.6
728419.402
745672.894
763419.253
781336.402
798662.847
816521.004
835859.065
855703.062
875864.759
896234.262
917194.746
938844.913
961100.211
984233.65
1008284.011
1033039.58
1058411.106
1084405.46
1110857.789
1137631.372
1164642.256
1192044.753
1219821.768
1248084.869
1276373.721
1304477.84
1332258.265
1359923.054
1387872.333
1415619.13
1443405.368
1471440.532
1499778.119
1528428.995
1557544.582
1586582.618
1615145.15
1643279.556
1670684.206
1697176.442
1722597.833
1747720.93
1773368.164
1799535.586
1825861.316
1851684.11
1876868.052
1901834.732
1926326.821
1950523.185
1974712.258
1998466.734
2021559.651
2044342.31
2065350.055
2084589.545
2105744.443
2128584.62
2151145.19
2173361.068
2195226.094
2216754.117
2237900.016
2258687.476
2279087.041
2299097.876
2318712.426
2337895.699
2356654.303
2374955.878
2392800.446
2410216.774
2427152.498
2443574.626
2459506.774
2474967.103
2489932.913
2504360.352
2518278.975
2531697.803
2544577.78
2556941.134
2568766.774
2580041.761
2590803.716
2601070.056
2610810.424
2620039.074
2628814.664
2637114.314
2644927.432
2652257.524
2659078.01
2665391.232
2671203.759
2676526.222
2681381.726
2685736.434
2689568.201
2692866.824
2695647.046
2697920.18
2699693.687
2700949.67
2701662.777
