LE15Female
49.3734
49.6263
50.1512
50.4431
50.8869
51.1717
51.4251
51.5535
51.956
51.1749
50.5581
51.6723
52.7388
52.9452
53.3167
53.2624
53.5518
53.8483
54.0828
54.2625
54.4282
54.56
55.0539
55.3798
55.6866
55.8917
56.0541
56.5592
56.8122
57.0923
57.2575
57.5376
57.7842
57.9066
58.106
58.229
58.5367
58.7256
58.8412
59.0611
59.1336
59.1417
59.3336
59.3544
59.2505
59.5386
59.6212
59.8235
59.9918
60.0529
60.2379
60.516
60.6348
60.7583
60.9584
61.1687
61.4648
61.6458
61.7237
62.0315
62.1938
62.4501
62.6468
62.8654
63.0672
63.1681
63.3817
63.5257
63.6845
63.833
63.1012
62.0225
62.6034
64.1756
64.4525
64.5716
64.681
64.7907
64.8986
65.0043
65.1116
65.216
65.3174
65.4159
65.5132
65.6059
65.6987
65.7905
65.8793
65.9672
66.0544
66.1426
66.2274
66.3118
66.3947
66.4757
66.5596
66.6373
66.7156
66.7961
66.8753
66.9524
67.0302
67.1079
67.1849
67.2607
67.3321
67.4063
67.4807
67.5513
67.6231
67.6942
67.7619
67.8336
67.9009
67.9697
68.0368
68.1054
68.1739
68.2396
68.3073
68.3767
68.4391
68.5045
68.5715
68.6369
68.7002
68.7676
68.8342
68.8983
68.9651
69.0297
69.0948
69.1649
69.2301
69.2983
69.3686
69.4367
69.5064
69.5756
69.6454
69.7169
69.7837
69.8557
69.9262
69.9966
70.0664
70.1353
70.2064
70.279
70.3466
NA
43.973
44.0841
44.2047
44.4222
44.5961
44.802
44.9735
44.8723
44.9544
45.4269
45.5498
45.7345
45.8379
45.9898
46.1926
46.282
46.2455
46.386
46.657
46.7619
46.9454
47.1495
47.0612
47.4714
47.64
47.825
48.2694
48.6049
48.8456
49.0321
49.1794
49.3524
49.4227
49.0319
49.0092
49.0598
49.0634
49.1909
49.2033
49.3267
49.2277
48.9835
48.7222
48.6901
46.9989
48.612
48.3591
48.2248
47.7935
48.032
48
47.7905
47.8602
47.9278
48.1268
48.4147
48.7907
49.1626
49.5595
50.1028
50.5929
51.1479
51.5931
52.0177
52.3697
52.6398
52.9813
53.2526
53.5221
53.8009
53.2164
52.3797
52.7772
53.5791
54.3468
54.5959
54.7323
54.8662
54.9993
55.1324
55.2625
55.3932
55.5257
55.6563
55.7845
55.9129
56.0402
56.1663
56.2914
56.415
56.5366
56.6605
56.7819
56.9041
57.0224
57.1415
57.2605
57.3818
57.5007
57.6183
57.7404
57.8567
57.978
58.0963
58.2142
58.332
58.4488
58.5666
58.6851
58.8004
58.9176
59.0353
59.1523
59.2659
59.379
59.494
59.6094
59.7204
59.8327
59.9438
60.0549
60.1667
60.2725
60.3833
60.4939
60.5995
60.7071
60.8133
60.923
61.0286
61.1366
61.2421
61.3448
61.4563
61.5605
61.6675
61.7764
61.8808
61.9868
62.0948
62.2021
62.3103
62.4142
62.523
62.6307
62.7398
62.8468
62.9511
63.0623
63.1702
63.2734
NA
50.8109
50.8744
51.1039
51.2829
51.5067
51.732
51.8388
51.8808
51.8647
52.0934
52.2049
52.4942
52.6428
52.9224
53.2689
53.3027
53.2343
53.3795
53.5227
53.6416
53.8178
54.2773
54.4884
54.7545
55.0413
55.2411
55.1823
55.6555
55.9207
56.1755
56.4064
56.5038
56.5854
56.9377
57.0788
57.2964
57.665
57.5298
57.1337
58.0064
58.2017
58.5086
58.4995
58.6228
59.0414
59.0508
59.2078
59.3436
59.2073
59.531
59.9513
60.1403
60.3135
60.3107
60.4017
60.5959
60.833
61.0323
61.1313
61.4101
61.5533
61.6695
61.7971
61.9464
62.1839
62.278
62.5518
62.9111
63.0169
63.07
61.8691
61.7728
62.5105
63.114
63.7321
63.8679
63.998
64.1303
64.2595
64.3911
64.5185
64.6472
64.7739
