MAC
28.945
28.91
28.98
28.928
28.943
28.927
28.872
28.912
28.816
28.68
28.63
28.522
28.732
28.818
28.767
28.789
28.777
28.736
28.78
28.752
28.714
28.629
28.593
28.512
28.415
28.373
28.306
28.25
28.187
28.091
28.021
27.92
27.847
27.813
27.761
27.699
27.644
27.649
27.604
27.539
27.475
27.343
27.312
27.304
27.27
27.223
27.227
27.254
27.25
27.285
27.317
27.332
27.368
27.392
27.458
27.556
27.629
27.662
27.69
27.726
27.728
27.741
27.759
27.779
27.854
27.989
28.131
28.174
28.209
28.236
28.226
28.213
28.249
28.284
28.32
28.358
28.398
28.439
28.481
28.523
28.564
28.604
28.643
28.679
28.712
28.743
28.77
28.796
28.817
28.836
28.854
28.872
28.883
28.893
28.908
28.923
28.941
28.96
28.98
29
29.02
29.04
29.061
29.082
29.102
29.121
29.141
29.162
29.184
29.204
29.226
29.247
29.268
29.29
29.309
29.328
29.347
29.365
29.383
29.4
29.418
29.435
29.451
29.468
29.486
29.504
29.522
29.541
29.56
29.579
29.598
29.619
29.641
29.662
29.684
29.706
29.729
29.75
29.773
29.796
29.819
29.842
29.865
29.889
29.912
29.936
29.959
29.983
30.007
30.03
30.054
NA
29.705
29.712
29.715
29.717
29.723
29.728
29.724
29.717
29.697
29.676
29.655
29.634
29.621
29.617
29.613
29.603
29.606
29.608
29.613
29.594
29.6
29.598
29.608
29.622
29.598
29.599
29.61
29.626
29.663
29.655
29.659
29.666
29.666
29.655
29.643
29.626
29.651
29.656
29.691
29.672
29.63
29.599
29.594
29.552
29.527
29.497
29.442
29.434
29.44
29.393
29.408
29.402
29.419
29.434
29.426
29.407
29.43
29.452
29.438
29.414
29.354
29.279
29.251
29.221
29.179
29.194
29.195
29.186
29.164
29.126
29.096
29.068
29.043
29.017
28.992
28.968
28.946
28.926
28.908
28.891
28.876
28.863
28.851
28.84
28.831
28.823
28.816
28.809
28.803
28.799
28.794
28.791
28.787
28.785
28.783
28.782
28.782
28.782
28.784
28.787
28.789
28.793
28.798
28.803
28.809
28.816
28.823
28.832
28.841
28.849
28.86
28.87
28.881
28.893
28.906
28.919
28.932
28.947
28.961
28.976
28.991
29.007
29.024
29.04
29.058
29.075
29.094
29.112
29.133
29.152
29.172
29.193
29.214
29.235
29.257
29.279
29.302
29.325
29.349
29.373
29.398
29.422
29.448
29.473
