PopSexRatio
99.3145
99.3584
99.4248
99.4741
99.5454
99.6156
99.6726
99.7236
99.7924
99.8442
99.8581
99.8673
99.895
99.9442
99.9942
100.0265
100.0425
100.0556
100.0803
100.1195
100.1607
100.1993
100.2516
100.3148
100.3731
100.417
100.4417
100.4632
100.4826
100.4946
100.5234
100.561
100.5806
100.5874
100.5906
100.5944
100.6169
100.6589
100.6994
100.7451
100.7945
100.8416
100.8791
100.9037
100.9279
100.9499
100.9701
100.9981
101.0282
101.0566
101.089
101.1131
101.1262
101.1381
101.149
101.1618
101.1808
101.2052
101.2263
101.2393
101.2449
101.2536
101.2693
101.2828
101.2949
101.3067
101.305
101.2898
101.2699
101.2405
101.1873
101.1189
101.0602
101.016
100.9776
100.9372
100.8948
100.8508
100.8052
100.7584
100.7107
100.6624
100.6139
100.5658
100.5181
100.4714
100.4257
100.3813
100.3385
100.2975
100.2582
100.2207
100.1852
100.1513
100.1191
100.0884
100.0593
100.0314
100.0044
99.9781
99.9519
99.9258
99.8998
99.8738
99.8478
99.8218
99.7961
99.7708
99.7459
99.7215
99.6976
99.6743
99.6517
99.6299
99.6086
99.5879
99.5675
99.5471
99.5265
99.5057
99.4847
99.4631
99.4415
99.4198
99.3978
99.3754
99.3529
99.3302
99.3069
99.2835
99.2598
99.2361
99.2123
99.1885
99.1646
99.1405
99.116
99.0909
99.0652
99.0389
99.012
98.9843
98.9559
98.9269
98.8974
98.8676
98.8376
98.8075
98.7775
98.7478
98.7186
NA
98.7855
98.762
98.7417
98.7266
98.7179
98.7147
98.7157
98.7158
98.718
98.7219
98.7119
98.6823
98.6592
98.6491
98.6384
98.6292
98.6265
98.6212
98.6127
98.6083
98.6019
98.6309
98.6937
98.7613
98.831
98.8892
98.9242
98.9438
98.9385
98.9294
99.0274
99.0441
98.889
98.6903
98.4515
98.1749
98.0445
98.0875
98.1174
98.1444
98.176
98.2042
98.1672
98.0794
98.0081
97.9339
97.8507
97.8304
97.8728
97.9088
97.9602
98.0241
98.0937
98.1756
98.2601
98.3391
98.4178
98.4979
98.5714
98.6337
98.6945
98.7562
98.8147
98.8743
98.9384
99.0244
99.0785
99.1089
99.1559
99.1962
99.2334
99.2636
99.2912
99.3224
99.3538
99.3823
99.4072
99.4289
99.4474
99.4626
99.4748
99.4841
99.4904
99.4939
99.4948
99.4931
99.4887
99.4817
99.4724
99.4608
99.4468
99.4307
99.4125
99.3922
99.3699
99.3456
99.3193
99.2911
99.2614
99.2301
99.197
99.1622
99.1256
99.0876
99.0482
99.0075
98.9657
98.9229
98.8789
98.8338
98.7876
98.7407
98.6929
98.6443
98.5951
98.5452
98.4946
98.4434
98.3917
98.3393
98.2863
98.2327
98.1786
98.1243
98.0696
98.0144
97.959
97.9032
97.847
97.7906
97.734
97.6773
97.6208
97.5642
97.5078
97.4518
97.3958
97.34
97.2847
97.2297
97.1751
97.1209
97.0674
97.0147
96.9626
96.9112
96.8606
96.811
96.7625
96.7149
96.6687
NA
100.787
100.7897
100.7176
100.8287
101.0343
101.0823
101.1065
101.1167
101.1122
101.1168
101.1406
101.1764
101.2294
101.2867
101.3578
101.438
101.4326
101.3586
101.28
101.2266
101.245
101.3621
101.5289
101.6612
101.813
102.0105
102.1116
102.1634
102.2678
102.3789
102.5203
102.656
102.7471
102.8122
102.8731
102.9565
103.0503
103.1335
103.1974
103.2813
103.367
103.4716
103.5964
103.6718
103.7289
103.7675
103.821
103.9141
103.9772
104.0213
104.0689
104.1038
104.1359
104.1584
104.1561
104.2307
104.4939
104.8793
105.2806
105.6086
105.7668
105.8407
105.9133
105.9647
106.0146
106.1648
106.3297
106.3664
106.337
106.2475
106.0085
105.7625
105.6389
105.5367
105.4366
105.3372
105.2386
105.1409
105.0442
104.9479
104.8521
104.7567
104.6619
104.5677
104.4742
104.3814
104.2891
104.1976
104.1067
104.0164
103.9266
103.8374
103.7486
103.6601
103.572
103.4843
103.3967
103.3094
103.2223
103.1354
103.0486
102.9619
102.8755
102.7895
102.7037
102.6182
102.5333
102.4494
102.3664
102.2844
102.2039
102.1249
102.0475
101.972
101.8987
101.8274
101.7582
101.6917
101.6278
101.5665
101.5081
101.4529
101.4005
101.351
101.3047
101.2618
101.2221
101.1855
101.1516
101.1205
101.0921
101.0663
101.043
101.0217
101.0022
100.9847
100.9687
100.9542
100.9411
100.9293
100.919
100.9096
100.9011
100.8937
100.8873
100.8815
100.8769
100.8738
100.8714
100.8694
100.8681
NA
106.5945
106.6578
106.7131
106.7607
106.7995
106.8287
106.8517
106.8718
106.8904
106.9048
106.9145
106.9229
106.9312
106.9397
106.9476
106.9536
106.9577
106.9599
106.9623
106.9671
106.9811
106.9153
106.8516
106.8733
106.8953
106.9071
106.9012
106.8861
106.8618
106.8222
106.7705
106.7474
106.7154
106.6442
106.5723
106.4958
106.4145
106.3316
106.2486
106.1797
106.1297
106.0904
106.0589
106.0387
106.0329
106.0346
106.0398
106.0421
106.0389
106.0325
106.0225
106.0025
105.9691
105.9327
105.8951
105.8466
105.7754
105.6911
105.5954
105.4987
105.418
105.3398
105.2621
105.1873
105.1178
105.0221
104.9035
104.8008
104.7084
104.6163
104.5281
104.4411
104.3478
104.2642
104.1902
104.1125
104.0314
103.9473
103.8601
103.7702
103.678
103.5838
103.4883
103.3921
103.2952
103.1978
103.1001
103.0021
102.9044
102.8074
102.7109
102.615
102.5199
102.4256
102.332
102.2401
102.1496
102.0604
101.9729
101.8868
101.8019
101.7184
101.6365
101.5558
101.4765
101.3986
101.322
101.2472
101.174
101.1029
101.0343
100.9675
100.9032
100.8414
100.7816
100.7246
100.6707
100.6191
100.5696
100.5227
100.4779
100.4352
100.3953
100.3585
100.3244
100.2925
100.2635
100.2371
100.2128
100.1903
100.1693
100.1497
100.1315
100.1146
100.0986
100.083
100.0679
100.0534
100.0387
100.0239
100.0094
99.9942
99.979
99.9643
99.95
99.9364
99.9232
99.91
99.8966
99.8835
99.8707
NA
103.3423
103.1197
102.978
102.8945
102.838
102.7882
102.7316
102.6782
102.6242
102.5472
102.4425
102.3384
102.2704
102.2393
102.2145
102.1675
102.1198
102.0923
102.0769
102.0714
102.0768
102.0989
102.1263
102.1501
102.1674
102.1576
102.1297
102.1061
102.0822
102.0483
102.0218
102.0136
102.012
102.0104
102.0107
102.0212
102.0436
102.079
102.1201
102.1688
102.2267
102.2829
102.333
102.3739
102.4092
102.4439
102.4763
102.5053
102.5254
102.5453
102.5786
102.6033
102.6127
102.6192
102.6251
102.6334
102.6446
102.6559
102.6648
102.6689
102.6665
102.6677
102.6741
102.6754
102.6698
102.6572
102.6332
102.5923
102.5377
102.4788
102.405
102.3137
102.2277
102.1522
102.076
101.9974
101.9168
101.8345
101.7506
101.6658
101.5809
101.4963
101.4128
101.3314
101.2525
101.1767
101.1048
101.0374
100.9749
100.918
100.8667
100.8212
100.7819
100.7487
100.721
100.6989
100.6819
100.6696
100.6611
100.6553
100.6514
100.649
100.6481
100.6481
100.649
100.6512
100.6553
100.662
100.6711
100.6824
100.696
100.7122
100.7311
100.7527
100.7764
100.8017
100.8272
100.8517
100.8746
100.8961
100.9148
100.93
100.9433
100.9541
100.961
100.9646
100.9657
100.9636
100.9581
100.9509
100.9427
100.9338
100.9245
100.9154
100.9067
100.898
100.8883
100.8764
100.8623
100.8461
100.8277
100.8061
100.7805
100.7508
100.7167
100.6792
100.6388
100.5948
100.5491
100.5024
100.4548
NA
101.0477
100.9488
100.8698
100.8018
100.743
100.69
100.6429
100.6047
100.5733
100.5384
100.4856
100.4219
100.3626
100.3089
100.258
100.2074
100.1595
100.1147
100.07
100.0257
99.9846
99.9145
99.8176
99.7252
99.634
99.547
99.4605
99.3846
99.32
99.2518
99.1866
99.1214
99.051
98.9849
98.9246
98.8696
98.8184
98.7668
98.717
98.6664
98.6133
98.5566
98.4985
98.4435
98.3978
98.3565
98.3118
98.2667
98.2227
98.1786
98.1255
98.0725
98.0243
97.9773
97.9337
97.892
97.8523
97.8133
97.7632
97.7043
97.6517
97.6081
97.5677
97.5274
97.4922
97.4582
97.4202
97.3805
97.342
97.2948
97.2129
97.1007
97.012
96.9603
96.9174
96.875
96.8329
96.7914
96.7503
96.71
96.6705
96.6319
96.5944
96.5583
96.524
96.4916
96.4612
96.433
96.4069
96.3832
96.362
96.3435
96.3276
96.3144
96.3039
96.2963
96.2918
96.2904
96.292
96.2966
96.3042
96.3146
96.3277
96.3436
96.3619
96.3825
96.4053
96.4303
96.4571
96.4854
96.5154
96.5471
