TPopulation1Jan
2477674.732
2520969.582
2565291.179
2615250.618
2665306.975
2718651.703
2773492.579
2828512.683
2887221.03
2944995.164
2995589.212
3042877.656
3093863.563
3159509.922
3232048.572
3302376.104
3371847.862
3440986.209
3509910.122
3583711.493
3657599.057
3733181.615
3807144.569
3882457.201
3958045.806
4032988.348
4105886.113
4179125.652
4252419.327
4326896.089
4404269.653
4483745.758
4565509.559
4650460.182
4733308.294
4818363.854
4905097.372
4995029.307
5086939.683
5177648.264
5269760.352
5362591.372
5449900.363
5535471.822
5619395.224
5702060.762
5784378.146
5865912.45
5947050.072
6027574.888
6107942.028
6189855.922
6271638.043
6353176.677
6434620.053
6516882.903
6599469.335
6683363.101
6768533.988
6854660.556
6941951.26
7029254.95
7116995.9
7206399.942
7294786.798
7383240.04
7469955.033
7556993.443
7642651.364
7724928.292
7804973.773
7876931.987
7941658.316
8008551.995
8082070.9
8155601.099
8228375.807
8300353.212
8371602.13
8442055.453
8511723.329
8580559.324
8648506.165
8715677.802
8781919.281
8847231.061
8911563.741
8974849.663
9037203.076
9098574.977
9158747.453
9217753.531
9275593.07
9332200.631
9387472.21
9441344.637
9493742.512
9544639.095
9593956.678
9641592.262
9687440.029
9731543.492
9773770.339
9814433.747
9853288.635
9890512.569
9926097.169
9960149.356
9992730.945
10023889.276
10053522.446
10081944.767
10109201.361
10135413.997
10160484.234
10184543.317
10207386.483
10229159.55
10250008.009
10269737.974
10288411.766
10305921.656
10322362.95
10337756.759
10352026.226
10365079.3
10376909.097
10387451.696
10396712.303
10404787.203
10411746.641
10417527.736
10422175.242
10425870.549
10428582.251
10430312.539
10431045.663
10430806.898
10429728.349
10427932.904
10425269.389
10421812.683
10417481.581
10412438.077
10406544.1
10400000.199
10392611.49
10384422.809
10375354.087
10365536.306
10355002.417
10343643.659
175662.711
179321
183092.382
186958.429
190891.61
194983.826
199229.344
203633.212
208068.23
212549.221
217513.808
222700.866
228140.212
233796.15
239658.2
245782.649
252105.422
258562.658
265284.154
272286.337
279495.741
287023.658
294684.959
302534.988
310905.344
319619.62
328591.791
337793.384
347014.867
357477.002
367919.1
378171.217
389448.18
401076.419
412171.107
424111.563
436530.466
449462.086
462926.358
476149.581
490023
503791.594
517617.698
531534.766
545897.502
559873.231
575249.86
590516.502
605905.107
621722.26
638139.453
655129.339
672823.504
691023.65
709840.734
729317.552
749338.656
770059.234
791518.887
813630.815
836308.281
859930.71
883987.156
908601.11
933918.032
959461.894
986033.131
1012027.857
1038954.735
1066501.002
1094853.689
1123665.231
1152212.185
1181320.533
1211231.015
1241836.909
1272831.609
1304242.263
1336071.987
1368288.178
1400893.494
1433797.604
1467031.931
1500572.844
1534373.987
1568459.334
1602743.701
1637182.738
1671833.033
1706648.017
1741585.388
1776640.237
1811809.177
1846991.144
1882289.915
1917605.816
1952930.778
1988227.012
2023537.817
2058802.364
2094000.931
2129095.983
2164018.218
2198865.503
2233559.861
2268074.79
2302425.486
2336601.465
2370598.799
2404325.011
2437758.518
2470966.663
2503971.912
2536769.976
2569200.407
2601412.72
2633203.975
2664679.742
2695878.927
2726663.04
2757046.871
2786988.323
2816503.987
2845657.673
2874362.144
2902581.314
2930297.008
2957485.751
2984129.495
3010364.466
3036093.731
3061326.922
3086053.511
3110258.479
3133919.759
3157060.88
3179645.364
3201617.389
3223027.017
3243907.477
3264130.862
3283811.538
3302894.731
3321456.213
3339425.58
3356881.237
3373703.483
3389966.451
3405608.359
3420740.941
3435330.1
3449364.792
100248.826
102624.888
105119.136
107780.91
110536.498
113313.459
116164.879
119270.197
122399.706
125542.177
128871.109
132253.581
135733.115
139408.367
143154.678
146997.777
150862.867
155008.787
159267.595
163643.898
168058.768
172520.246
177073.788
181776.318
186623.634
191711.97
197288.703
203767.976
209629.614
214989.547
221168.739
227637.798
234131.213
240955.203
247950.68
254891.304
261720.405
268894.266
275858.994
282709.968
289883.116
295170.302
302505.772
309357.706
316772.217
323763.838
330620.134
337529.755
344410.231
351196.774
358135.661
365187.688
372246.545
379423.511
386582.847
394107.733
402564.482
411781.117
421459.609
431320.889
441163.714
450235.369
458815.604
468281.768
478327.141
488294.565
497937.804
507433.041
516380.359
525709.33
534589.79
541521.128
549420.591
557959.512
566519.803
575107.768
583580.858
591970.446
600282.784
608529.835
616716.835
624847.956
632931.299
641013.769
649092.272
657172.393
665222.454
673248.564
681237.951
689174.382
697055.178
704868.929
712624.09
720286.075
727854.189
735290.646
742625.488
749854.95
756956.907
763895.629
770694.725
777354.369
783832.334
790186.966
796369.007
802383.621
808241.638
813958.348
819520.496
824928.222
830184.677
835303.305
840276.009
845113.2
849801.878
854360.595
858785.868
863103.612
867304.005
871395.999
875361.913
879213.183
882976.728
886633.088
890169.91
893591.782
896920.995
900130.853
903215.341
906183.589
909052.065
911824.577
914513.083
917103.698
919586.624
921960.888
924234.771
926396.839
928460.855
930408.298
932252.914
933981.511
935590.814
937083.782
938473.198
939742.451
940895.079
941940.667
942860.768
943673.698
944360.675
944932.74
487551.976
497947.326
508670.621
519760.962
531044.211
542995.83
555382.542
568181.021
581356.137
594635.7
608808.215
623638.586
638893.943
654625.329
670727.794
687246.532
703542.17
719985.029
736853.776
754492.012
772346.494
790326.31
806999.384
826042.624
845675.506
865730.619
885998.899
906469.626
927919.866
949769.96
972430.463
996036.837
1020531.185
1045547.975
1071274.238
1097536.682
1124178.896
1151083.848
1178200.663
1205888.843
1233754.694
1262415.044
1290332.398
1318623.283
1345893.247
1373952.861
1401791.805
1429446.456
1457364.28
1485516.784
1514039.454
1542818.537
1572270.628
1600894.608
1629395.693
1657163.418
1684204.994
1710147.89
1735047.777
1760394.082
1786342.246
1812728.926
1838993.706
1864374.513
1889361.59
1914307.875
1938345.767
1962700.604
1986723.912
2010209.557
2032909.745
2055774.876
2074925.234
2094253.855
2117235.031
2139934.208
2162356.172
2184365.963
2206086.226
2227422.008
2248378.024
2268996.929
2289177.154
2309018.597
2328406.256
2347385.142
2365923.463
2383988.292
2401612.6
2418820.947
2435484.048
2451665.204
2467348.345
2482585.861
2497279.966
2511440.737
2525117.213
2538278.392
2550877.169
2563005.099
2574528.449
2585555.073
2596052.358
2606087.755
2615533.093
2624545.055
2633084.273
2641144.355
2648710.51
2655804.537
2662351.483
2668430.982
2673976.536
2679075.909
2683687.544
2687785.324
2691351.078
2694382.57
2696911.522
2698928.839
2700458.535
2701440.806
2701884.747
2701826.588
2701356.21
2700376.232
2698941.477
2697048.07
2694699.673
2691870.541
2688684.692
2685078.787
2681044.988
2676767.636
2672193.378
2667290.107
2662061.005
2656513.209
2650714.05
2644725.035
2638504.196
2632016.881
2625247.823
2618245.55
2611007.075
2603613.754
2596055.306
2588269.492
2580300.824
2572138.092
2563871.091
2555447.85
827609.795
842228.734
857251.841
876543.366
894927.545
915269.752
936161.455
956195.701
979180.913
1000051.974
1012819.944
1021019.939
1031772.599
1056765.869
1088036.765
1116316.225
1144464.136
1172103.37
1198961.941
1229957.433
1260464.543
1291758.643
1321920.642
1351277.186
1380077.152
1406984.051
1431229.259
1454666.856
1477197.836
1499821.661
1523551.667
1548196.843
1574117.41
1601852.039
1627019.933
1653189.239
1680322.531
1709176.372
1739315.555
1767954.139
1796932.367
1827048.509
1850905.543
1873361.367
1894962.443
1915891.708
1935877.895
1955344.893
1974122.786
1992292.55
2009484.033
2027045.638
2043765.428
2060113.966
2076045.404
2091951.316
2107879.927
2124198.31
2140853.563
2157503.051
2174638.284
2191461.287
2208446.801
2226737.618
2243666.803
2260606.843
2276102.915
2291949.064
2307104.786
2318989.421
2329574.583
2337113.569
2341872.407
2346777.82
2351825.43
2356417.945
2360495.134
2364077.301
2367157.316
2369745.692
2371850.245
2373466.469
2374610.082
2375282.114
2375477.154
2375145.861
2374386.535
2373189.016
2371604.585
2369653.287
2367269.42
2364457.567
2361218.801
2357565.84
2353409.866
2348788.185
2343577.603
2337816.315
2331441.883
2324398.687
2316675.361
2308261.33
2299151.647
2289395.73
2279000.358
2267981.747
2256361.298
2244207.973
2231589.808
2218621.788
2205296.326
2191720.965
2177994.532
2164127.826
2150217.06
2136264.175
2122292.704
2108327.731
2094431.566
2080534.433
2066710.643
2052932.843
2039212.376
2025536.612
2011833.977
1998141.778
1984383.411
1970545.339
1956647.427
1942661.588
1928612.557
1914491.829
1900335.508
1886168.438
1872000
1857863.173
1843758.119
1829750.753
1815849.463
1802077.49
1788438.377
1774952.063
1761584.301
1748374.712
1735241.953
1722251.994
1709331.363
1696481.394
1683700.904
1670986.583
1658337.444
1645694.949
166137.383
170534.309
175031.977
179676.269
184436.292
189384.027
194488.794
199784.465
205254.905
210843.955
216712.725
222795.596
229059.399
235473.346
242027.558
248706.117
255480.984
262279.36
269147.618
276043.989
283011.868
290039.197
297179.556
304419.009
311801.436
319257.004
326807.744
334392.34
342292.345
350285.579
358347.441
366317.767
374110.496
382037.385
390104.706
398145.939
406182.212
414177.386
422210.213
430306.846
438384.266
446745.962
454933.253
463120.475
471245.927
479414.859
487448.372
495399.601
503295.46
511103.352
518770.743
526253.517
533571.863
540747.105
547656.962
554587.278
561340.763
567988.723
574504.455
