"PopMale"
2688.703
2632.444
2384.025
2033.112
1616.463
1316.962
1104.329
909.927
713.974
561.608
441.421
339.493
256.248
181.583
113.338
60.307
25.686
8.26
1.583
0.151
0.008
1455.409
2646.782
2613.719
2347.593
1971.02
1560.176
1278.404
1074.696
883.607
688.015
531.94
408.639
304.06
216.625
140.665
76.353
32.449
9.805
1.951
0.203
0.011
1724.545
1435.682
2630.147
2577.942
2284.971
1913.16
1520.983
1248.5
1047.382
854.891
654.832
494.982
367.964
258.81
169.164
95.701
41.584
12.552
2.346
0.252
0.014
2003.464
1705.179
1425.91
2596.082
2515.737
2226.388
1872.305
1490.005
1220.257
1016.501
817.023
612.138
447.875
315.178
203.625
116.163
52.727
16.291
3.041
0.306
0.018
2209.394
1984.235
1695.075
1399.095
2535.832
2457.308
2184.498
1839.098
1459.854
1187.183
974.569
766.732
556.214
385.729
249.641
140.985
64.67
20.899
3.993
0.401
0.022
2194.734
2190.954
1973.865
1667.7
1349.257
2479.38
2415.334
2149.945
1805.825
1423.423
1141.283
917.54
699.307
481.413
307.38
174.154
79.245
25.908
5.176
0.531
0.029
2000.318
2178.282
2180.584
1946.012
1616.889
1303.677
2439.087
2380.48
2114.548
1764.271
1371.829
1077.584
839.651
608.005
385.775
215.944
98.764
32.068
6.481
0.694
0.038
1828.723
1986.51
2168.56
2152.598
1894.326
1570.225
1273.676
2405.898
2344.337
2069.264
1704.24
1298.691
989.092
732.975
489.724
272.793
123.479
40.344
8.099
0.876
0.05
1781.535
1817.131
1977.983
2142.243
2102.599
1848.492
1540.198
1252.342
2371.903
2297.489
2002.945
1617.527
1195.496
866.751
593.251
348.468
157.226
50.9
10.281
1.103
0.064
1862.739
1771.276
1809.617
1953.824
2095.185
2058.212
1818.592
1518.227
1233.031
2327.333
2227.857
1905.466
1493.239
1051.633
704.953
424.851
202.517
65.447
13.103
1.413
0.081
1954.357
1853.13
1764.404
1787.418
1910.483
2053.562
2029.026
1796.152
1497.552
1209.6
2260.393
2124.14
1764.13
1318.815
859.815
508.433
249.252
85.273
17.066
1.822
0.104
1955.435
1945.397
1846.617
1743.757
1747.551
1872.499
