Q1560Male
185.9613
163.9209
160.6534
159.2792
157.9456
156.6046
155.4204
154.3067
153.2192
152.1705
151.1074
150.0202
148.973
147.857
146.7009
145.4326
144.0257
142.6481
141.3009
139.9476
138.6453
137.3425
135.9951
134.6636
133.451
132.3513
131.2868
130.2869
129.4005
128.4843
127.4713
126.444
125.409
124.3675
123.3202
122.2258
121.1373
120.0142
118.8883
117.7612
116.5428
115.3006
114.0548
112.7655
111.4766
110.2036
108.9254
107.624
106.3241
104.9544
103.5814
102.1565
100.7228
99.236
97.6857
96.1309
94.4898
92.717
90.7784
88.6568
87.1958
86.4855
85.7679
85.0379
84.294
83.537
82.7779
81.9587
81.142
80.3019
79.4187
78.512
77.5679
76.5941
75.612
74.6084
73.5777
72.5219
71.4623
NA
335.9621
320.017
306.8492
302.8362
300.3065
297.8619
295.4407
293.0208
290.6285
288.2578
285.9328
283.5966
281.3399
279.1134
276.9342
274.779
272.602
270.4252
268.2453
266.0402
263.8493
261.7053
259.5755
257.5044
255.4431
253.3683
251.3058
249.3264
247.3718
245.4896
243.6146
241.7284
239.8988
238.0721
236.2696
234.5156
232.7199
231.0353
229.3038
227.6243
225.9648
224.2888
222.6327
220.942
219.3175
217.663
216.0428
214.4038
212.8232
211.1636
209.5773
207.907
206.2856
204.7113
203.1128
201.5562
199.9861
198.4518
196.9289
195.3141
193.7317
192.1215
190.4666
188.8158
187.244
185.6526
184.097
182.4992
180.9396
179.3821
177.8497
176.2871
174.7049
173.1635
171.6183
170.0615
168.4955
166.9658
165.3931
NA
150.8027
145.1174
138.8263
137.2181
135.6414
134.0762
132.5497
131.0876
129.6437
128.2608
126.8793
125.5636
124.326
123.1489
122.0463
120.9669
119.8632
118.7747
117.7544
116.7251
115.7557
114.7563
113.7667
112.8384
111.8903
110.9698
110.0814
109.201
108.3427
107.4851
106.594
105.6721
104.743
103.8404
102.8673
101.8396
100.7949
99.6233
98.4087
97.165
95.8706
94.5368
93.204
91.893
90.5636
89.2784
87.9877
86.7159
85.411
84.124
82.8579
81.5491
80.2299
78.9326
77.6273
76.3393
75.0125
73.6123
72.1452
70.627
69.3857
68.5355
67.6213
66.736
65.851
64.9699
64.0538
63.1098
62.1695
61.2424
60.2514
59.2844
58.3182
57.3356
56.3497
55.3561
54.3919
53.4348
52.463
NA
227.8627
179.7959
176.9951
174.5907
172.2944
169.9847
167.9137
165.8647
163.7655
161.7385
159.7177
157.6679
155.7037
153.7312
151.7958
149.8584
147.8739
145.9748
144.1221
142.2217
140.3536
138.5445
136.7038
134.7006
132.8555
131.0282
129.1856
127.3523
125.6183
123.8609
122.1001
120.3429
118.6055
116.8937
115.2179
113.485
111.8534
110.1717
108.5766
107.0226
105.3683
103.7924
102.2539
100.6314
98.9991
97.4544
95.8766
94.2906
92.7282
91.0967
89.4903
87.8434
86.256
84.6161
82.9898
81.3135
79.6954
78.0461
76.3381
74.5972
73.1133
71.9524
70.8504
69.7644
68.64
67.5789
66.5661
65.4766
64.4656
63.4701
62.4077
61.3648
60.3089
59.2241
58.183
57.1801
56.1564
55.0777
54.0568
NA
127.2836
120.7533
119.1012
117.4593
115.792
114.1376
112.6156
111.1561
109.7144
108.3605
106.9844
105.6015
104.3031
102.9242
101.4779
99.9778
98.4062
96.8493
95.3491
93.8915
92.5073
91.1337
89.7383
88.42
87.2374
86.2638
85.3293
84.4434
83.644
82.8057
81.8409
80.8938
79.8932
78.8843
77.8956
76.8332
75.7744
74.7095
73.644
72.6086
71.5237
70.4174
69.3351
68.2822
67.2574
66.2315
65.2474
64.2557
63.3176
62.3781
61.4221
60.5295
59.6671
58.7807
57.8501
57.0214
56.1154
55.0843
53.9148
52.6286
51.6541
50.9144
50.2084
49.5113
48.8057
48.077
47.3555
46.6113
45.8352
45.0825
44.3237
43.5608
42.8071
42.0363
41.3064
40.5693
39.8188
39.0857
38.3592
NA
195.2221
164.2733
160.9712
158.6479
156.2859
154.0119
151.6852
149.4008
147.1428
144.8794
142.6074
140.3468
138.0632
135.8031
133.5611
131.3237
129.1099
126.9079
124.6802
122.4986
120.3413
118.2194
116.1499
114.0962
112.0518
110.0243
107.9976
106.0172
104.0783
102.195
100.3036
98.4686
96.6689
94.8963
93.203
91.4997
89.8664
88.2066
86.5874
84.999
83.427
81.8842
80.3862
78.8933
77.4158
75.9767
74.5456
73.1549
71.7843
70.4647
69.1306
67.8201
66.5411
65.2877
64.0263
62.7994
61.5763
60.3879
59.2122
58.0275
56.9569
55.9781
55.0395
54.0748
53.15
52.2315
51.3131
50.4437
49.5634
48.6722
47.8254
46.9886
46.1285
45.3012
44.4882
43.6553
42.8712
42.0596
41.2846
NA
246.8827
245.1388
243.4356
241.8114
240.3622
238.8674
237.2565
235.8821
234.4378
233.1095
231.6619
230.1391
228.6418
227.4102
226.1162
224.8168
223.2882
221.8541
220.4648
219.0516
217.8033
216.345
214.8306
213.4182
212.1246
210.6396
209.2146
207.8087
206.3014
204.6516
203.2225
201.8409
200.3197
198.6533
197.1609
195.5418
193.964
192.3003
190.629
189.2466
187.4821
185.9026
184.2765
182.7373
181.2118
179.5071
177.8555
176.2231
174.8229
172.9976
171.4061
169.7737
168.0976
166.384
164.6654
162.8524
161.1401
159.2523
157.3451
155.5368
153.6674
151.8613
149.9989
148.2203
146.3801
144.6686
142.6691
140.935
139.0711
137.1253
135.2694
133.3516
131.4297
129.6172
127.7321
125.8902
124.0242
122.2152
120.4493
NA
71.5717
70.3141
69.1851
68.053
