TPopulation1Jan
7941658.316
8001547.149
8068037.699
8134649.595
8200675.535
8266017.892
8330656.024
8394584.139
8457813.817
8520369.537
8582254.255
8643493.33
8704107.769
8764103.194
8823475.346
8882194.239
8940194.003
8997367.775
9053569.956
9108612.547
9162321.486
9214543.162
9265144.764
9314048.469
9361207.398
9406601.861
9450200.172
9492066.303
9532285.21
9570957.294
9608219.025
9644210.644
9679049.201
9712847.128
9745666.24
9777561.918
9808609.497
9838848.295
9868307.26
9897011.491
9924974.671
9952220.596
9978784.51
10004653.329
10029840.068
10054315.623
10078093.059
10101152.773
10123483.221
10145040.359
10165845.042
10185843.355
10205038.924
10223430.42
10241017.678
10257817.352
10273871.741
10289207.19
10303883.076
10317985.13
10331591.423
10344816.365
10357773.966
10370531.006
10383204.07
10395879.324
10408625.465
10421481.746
10434505.377
10447704.653
10461083.496
10474625.164
10488324.109
10502165.544
10516131.042
10530190.687
10544324.414
10558534.423
10572828.47
10587177.818
1152212.185
1163074.693
1174963.283
1187682.783
1200979.121
1214781.384
1229081.839
1243873.524
1259150.834
1274906.437
1291131.169
1307818.728
1324963.529
1342555.081
1360581.497
1379011.406
1397782.734
1416793.895
1435911.257
1454985.698
1473878.479
1492484.851
1510727.718
1528552.566
1545921.406
1562801.344
1579169.47
1595010.306
1610310.415
1625070.048
1639293.062
1652999.405
1666218.146
1678981.822
1691326.454
1703286.632
1714895.38
1726192.61
1737210.111
1747984.708
1758549.709
1768934.318
1779162.82
1789252.4
1799214.976
1809044.278
1818724.673
1828230.527
1837535.011
1846601.322
1855404.123
1863907.501
1872092.375
1879928.397
1887384.526
1894444.402
1901089.224
1907309.995
1913098.618
1918457.079
1923397.699
1927929.471
1932078.596
1935870.359
1939335.052
1942499.904
1945398.857
1948062.397
1950530.077
1952832.517
1955004.35
1957080.504
1959096.001
1961082.125
1963070.751
1965086.022
1967150.818
1969292.193
1971522.252
1973856.829
549420.591
555266.868
561260.523
567382
573516.904
579664.71
585828.552
592013.973
598227.261
604475.965
610767.242
617108.489
623503.891
629954.114
636456.006
643002.857
649582.957
656181.585
662775.856
669338.792
675838.936
682243.23
688522.188
694647.547
700597.33
706355.136
711909.101
717252.353
722383.866
727306.474
732024.529
736546.407
740883.498
745047.053
749045.905
752894.219
756604.608
760188.884
763658.89
767024.668
770295.302
773479.945
776584.663
779618.593
782585.592
785489.916
788331.563
791110.833
793825.034
796470.79
799045.974
801546.484
803970.59
806315.498
808579.78
810761.853
812862.137
814878.362
816815.159
818675.346
820459.667
822172.384
823817.335
825402.122
826930.994
828408.175
829839.491
831230.825
832587.527
833913.438
835209.983
836484.382
837736.489
838969.013
840182.748
841378.79
842559.992
843726.178
844880.11
846020.16
2074925.234
2094836.052
2118523.036
2142205.382
2165812.971
2189308.581
2212665.332
2235867.234
2258893.691
2281732.432
2304363.253
2326769.575
2348930.757
2370817.133
2392406.069
2413673.075
2434606.424
2455187.669
2475399.507
2495205.986
2514583.998
2533508.792
2551962.79
2569946.1
2587474.893
2604553.755
2621185.088
2637393.571
2653203.374
2668628.125
2683704.105
2698461.128
2712917.775
2727089.181
2740983.296
2754600.785
2767952.662
2781035.039
2793845.339
2806375.023
2818607.017
2830539
2842149.12
2853419.184
2864340.782
2874902.022
2885084.972
2894884.174
2904285.825
2913288.318
2921915.219
2930150.584
2938004.037
2945494.593
2952643.782
2959455.697
2965975.086
2972211.493
2978188.579
2983926.391
2989461.982
2994825.025
3000035.93
3005119.201
3010104.044
3015011.583
3019854.776
3024633.514
3029372.116
3034064.316
3038714.009
3043330.731
3047930.194
3052496.452
3057047.668
3061584.585
3066083.923
3070568.3
3075044.197
3079496.732
2341872.407
2357190.985
2372320.255
2386674.137
2400263.753
2413102.95
2425198.871
2436566.616
2447234.472
2457243.053
2466609.404
2475370.862
2483564.399
2491228.144
2498396.016
2505095.814
2511347.335
2517174.045
2522594.709
2527622.042
2532260.524
2536508.11
2540346.676
2543759.843
2546735.492
2549275.862
2551358.885
2553019.111
2554298.363
2555252.575
2555936.227
2556405.032
2556691.559
2556841.692
2556861.037
2556752.524
2556536.339
2556223.201
2555806.449
2555292.722
2554691.549
2554009.37
2553286.58
2552516.456
2551714.696
2550874.357
2550042.709
2549219.357
2548433.894
2547679.864
2546970.454
2546297.536
2545659.428
2545059.009
2544489.946
2543961.22
2543476.222
2543039.786
2542681.736
2542438.63
2542320.741
2542385.082
2542681.289
2543209.087
2544005.93
2545102.416
2546512.893
2548241.258
2550279.243
2552617.518
2555223.411
2558045.824
2561045.053
2564195.599
2567454.446
2570777.336
2574148.253
2577542.003
2580945.872
2584341.659
658047.951
663961.853
670469.296
676940.976
683345.355
689673.426
695918.439
702075.118
708135.78
714093.139
719940.62
725672.685
731281.679
736761.597
742106.204
747309.303
752367.269
757280.462
762051.107
766685.785
771190.056
