PopChange
59888.833
66490.55
66611.896
66025.94
65342.357
64638.132
63928.115
63229.678
62555.72
61884.718
61239.075
60614.439
59995.425
59372.152
58718.893
57999.764
57173.772
56202.181
55042.591
53708.939
52221.676
50601.602
48903.705
47158.929
45394.463
43598.311
41866.131
40218.907
38672.084
37261.731
35991.619
34838.557
33797.927
32819.112
31895.678
31047.579
30238.798
29458.965
28704.231
27963.18
27245.925
26563.914
25868.819
25186.739
24475.555
23777.436
23059.714
22330.448
21557.138
20804.683
19998.313
19195.569
18391.496
17587.258
16799.674
16054.389
15335.449
14675.886
14102.054
13606.293
13224.942
12957.601
12757.04
12673.064
12675.254
12746.141
12856.281
13023.631
13199.276
13378.843
13541.668
13698.945
13841.435
13965.498
14059.645
14133.727
14210.009
14294.047
14349.348
NA
10862.508
11888.59
12719.5
13296.338
13802.263
14300.455
14791.685
15277.31
15755.603
16224.732
16687.559
17144.801
17591.552
18026.416
18429.909
18771.328
19011.161
19117.362
19074.441
18892.781
18606.372
18242.867
17824.848
17368.84
16879.938
16368.126
15840.836
15300.109
14759.633
14223.014
13706.343
13218.741
12763.676
12344.632
11960.178
11608.748
11297.23
11017.501
10774.597
10565.001
10384.609
10228.502
10089.58
9962.576
9829.302
9680.395
9505.854
9304.484
9066.311
8802.801
8503.378
8184.874
7836.022
7456.129
7059.876
6644.822
6220.771
5788.623
5358.461
4940.62
4531.772
4149.125
3791.763
3464.693
3164.852
2898.953
2663.54
2467.68
2302.44
2171.833
2076.154
2015.497
1986.124
1988.626
2015.271
2064.796
2141.375
2230.059
2334.577
NA
5846.277
5993.655
6121.477
6134.904
6147.806
6163.842
6185.421
6213.288
6248.704
6291.277
6341.247
6395.402
6450.223
6501.892
6546.851
6580.1
6598.628
6594.271
6562.936
6500.144
6404.294
6278.958
6125.359
5949.783
5757.806
5553.965
5343.252
5131.513
4922.608
4718.055
4521.878
4337.091
4163.555
3998.852
3848.314
3710.389
3584.276
3470.006
3365.778
3270.634
3184.643
3104.718
3033.93
2966.999
2904.324
2841.647
2779.27
2714.201
2645.756
2575.184
2500.51
2424.106
2344.908
2264.282
2182.073
2100.284
2016.225
1936.797
1860.187
1784.321
1712.717
1644.951
1584.787
1528.872
1477.181
1431.316
1391.334
1356.702
1325.911
1296.545
1274.399
1252.107
1232.524
1213.735
1196.042
1181.202
1166.186
1153.932
1140.05
NA
19910.818
23686.984
23682.346
23607.589
23495.61
23356.751
23201.902
23026.457
22838.741
22630.821
22406.322
22161.182
21886.376
21588.936
21267.006
20933.349
20581.245
20211.838
19806.479
19378.012
18924.794
18453.998
17983.31
17528.793
17078.862
16631.333
16208.483
15809.803
15424.751
15075.98
14757.023
14456.647
14171.406
13894.115
13617.489
13351.877
13082.377
12810.3
12529.684
12231.994
11931.983
11610.12
11270.064
10921.598
10561.24
10182.95
9799.202
9401.651
9002.493
8626.901
8235.365
7853.453
7490.556
7149.189
6811.915
6519.389
6236.407
5977.086
5737.812
5535.591
5363.043
5210.905
5083.271
4984.843
4907.539
4843.193
4778.738
4738.602
4692.2
4649.693
4616.722
4599.463
4566.258
4551.216
4536.917
4499.338
4484.377
4475.897
4452.535
NA
15318.578
15129.27
14353.882
13589.616
12839.197
12095.921
11367.745
10667.856
10008.581
9366.351
8761.458
8193.537
7663.745
7167.872
6699.798
6251.521
5826.71
5420.664
5027.333
4638.482
4247.586
3838.566
3413.167
2975.649
2540.37
2083.023
1660.226
1279.252
954.212
683.652
468.805
286.527
150.133
19.345
-108.513
-216.185
-313.138
-416.752
-513.727
-601.173
-682.179
-722.79
-770.124
-801.76
-840.339
-831.648
-823.352
-785.463
-754.03
-709.41
-672.918
-638.108
-600.419
-569.063
-528.726
-484.998
-436.436
-358.05
-243.106
-117.889
64.341
296.207
527.798
796.843
1096.486
1410.477
1728.365
2037.985
2338.275
2605.893
2822.413
2999.229
3150.546
3258.847
3322.89
3370.917
3393.75
3403.869
3395.787
NA
5913.902
6507.443
6471.68
6404.379
6328.071
