"CBR"
48.037
48.097
46.031
42.819
39.751
36.814
33.837
30.954
28.448
26.504
38.983
38.36
36.483
33.958
31.814
30.133
28.627
26.993
25.277
23.724
19.289
18.862
18.69
18.108
16.868
15.803
15.705
15.828
15.718
15.336
24.718
24.653
23.294
20.724
18.214
17.241
17.336
17.369
16.84
15.909
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
53.882
52.724
50.541
48.247
46.277
43.79
40.62
36.992
33.536
30.682
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
20.134
19.881
19.24
18.496
17.68
17.281
16.81
16.47
16.165
15.894
11.74
13.175
13.057
11.924
10.769
10.837
11.821
12.703
12.739
12.715
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
22.311
22.221
21.55
20.043
18.781
18.181
17.942
17.587
17.093
16.57
12.649
12.414
12.585
12.767
12.848
12.815
12.837
13.121
13.639
13.99
13.025
12.842
12.937
13.076
13.118
13.027
13.012
13.253
13.698
14
8.807
8.166
8.499
9.177
9.618
9.702
9.687
10.091
11.066
11.951
19.448
19.953
20.091
19.003
17.176
16.135
16.081
16.456
16.357
15.858
20.287
19.561
18.978
18.42
17.858
17.037
16.727
16.53
16.359
16.165
21.558
20.173
18.933
17.829
16.867
16.627
16.293
15.922
15.575
15.301
30.834
29.28
27.061
24.786
23.027
21.682
20.503
19.345
18.227
17.776
12.971
12.758
12.178
11.729
11.919
12.288
12.521
12.56
12.622
12.928
9.362
10.051
10.534
9.815
9.177
9.392
10.34
11.327
11.898
11.9
11.052
10.963
11.106
11.363
11.556
11.668
11.847
12.231
12.776
13.179
29.038
27.804
25.801
23.318
21.255
19.67
19.021
18.617
17.932
17.154
43.198
42.326
39.663
35.837
32.388
29.925
28.055
26.2
24.279
22.514
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
36.276
35.414
32.406
29.143
26.745
25.408
24.571
23.535
22.047
20.527
30.954
29.286
27.564
25.775
24.268
22.936
21.699
20.543
19.456
18.468
10.727
11.081
11.024
10.651
10.39
10.641
11.301
11.936
12.317
12.484
32.556
30.725
29.067
28.055
27.323
26.669
25.878
24.825
23.727
23.074
21.355
20.182
19.092
18.012
17.346
16.975
16.646
16.285
15.948
15.707
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
25.428
24.743
22.861
20.66
19.759
19.419
19.21
18.796
18.133
17.523
8.074
8.749
9.011
9.26
9.478
9.84
10.478
11.1
11.598
12.027
49.129
48.728
46.659
44.038
41.565
39.166
36.557
33.716
30.945
28.66
45.652
48.433
47.37
43.041
38.951
36.555
35.094
33.225
30.65
28.225
29.632
28.882
27.098
24.571
22.395
20.867
19.771
18.758
17.899
17.245
35.537
35.561
33.201
30.046
27.357
25.686
24.682
23.728
22.431
20.99
37.196
35.692
33.146
30.633
28.777
27.439
26.173
24.752
23.302
22.048
10.474
10.37
10.741
11.016
11.091
11.216
11.507
12.039
12.635
13.253
21.125
21.252
20.623
19.527
18.527
17.886
17.467
17.126
16.72
16.29
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
39.445
39.113
37.755
35.253
32.507
30.435
28.935
27.469
25.843
24.216
26.144
25.103
23.357
21.403
19.964
18.918
18.38
17.753
17.065
16.424
50.013
49.372
46.731
43.78
40.956
37.959
34.756
31.725
29.061
26.693
11.233
10.042
9.798
10.507
11.485
12.026
12.011
11.741
11.775
12.502
19.45
18.705
18.257
17.684
17.003
16.5
16.054
15.898
15.754
15.577
16.428
16.854
16.811
15.539
14.501
14.458
14.932
15.14
14.819
14.442
9.121
10.027
10.058
10.152
10.532
11.32
11.722
12.206
12.422
12.72
11.46
10.48
10.959
11.433
11.834
11.797
11.646
11.828
12.252
12.83
23.299
22.181
21.195
20.257
19.374
18.593
17.9
17.281
16.872
16.168
38.435
36.574
32.906
29.261
26.952
25.809
24.828
23.428
21.719
20.206
45.791
45.352
43.39
40.777
38.029
35.206
32.564
30.118
27.819
25.667
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
21.057
20.947
19.712
18.646
17.659
16.966
16.471
16.125
15.844
15.559
11.721
11.856
11.595
11.365
11.387
11.927
12.563
13.018
13.106
13.35
13.517
13.963
13.86
13.421
13.192
13.251
13.337
13.492
13.612
13.735
14.923
16.017
16.343
15.503
14.349
13.948
14.403
14.909
14.919
14.502
9.01
9.342
9.15
9.088
9.134
9.485
10.114
10.668
11.026
11.456
37.2
36.321
33.843
30.682
28.37
26.993
25.833
24.455
22.899
21.499
18.269
16.542
16.684
17.604
17.183
16.382
15.653
15.299
15.704
16.056
51.85
50.967
47.939
44.71
41.963
39.106
35.83
32.594
29.775
27.355
12.065
11.412
11.05
11.443
12.199
12.616
12.613
12.534
12.718
13.147
41.088
39.18
37.085
34.814
32.601
30.425
28.47
26.814
25.284
23.846
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
24.424
23.917
22.824
21.655
20.389
19.505
18.822
18.16
17.462
16.801
42.768
41.956
40.211
37.625
35.162
32.995
30.985
28.997
27.114
25.422
15.74
16.052
15.986
14.873
13.989
14.006
14.484
14.719
14.475
14.169
9.221
9.866
10.193
9.755
9.47
9.778
10.602
11.484
11.979
12.165
24.884
23.968
22.527
20.878
19.714
18.742
17.936
17.223
16.565
16.208
28.211
28.965
26.525
23.532
21.489
20.665
20.231
19.344
17.974
17.192
27.148
25.578
23.752
22.128
20.954
20.092
19.156
18.229
17.399
16.704
44.759
43.381
40.784
37.461
34.541
32.126
29.833
27.448
25.091
22.95
41.05
39.247
36.573
33.515
31.046
29.109
27.512
25.876
24.244
22.757
9.143
10.307
10.715
10.436
9.936
9.997
10.87
11.903
12.422
12.369
44.096
43.103
41.434
38.848
35.952
33.139
30.684
28.651
26.971
25.375
10.177
10.394
10.517
10.422
10.46
10.789
11.352
11.928
12.387
12.646
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
25.403
24.567
22.941
21.193
20.045
19.293
18.548
17.651
16.709
16.125
11.035
11.29
11.619
11.798
11.823
11.723
11.798
12.262
12.943
13.371
13.409
13.503
13.232
12.873
12.667
12.794
13.21
13.548
13.644
13.554
26.171
24.203
23.276
22.318
21.194
19.921
18.726
17.789
17.235
16.992
21.262
21.056
20.501
19.372
17.763
16.87
16.464
16.528
16.367
15.902
33.462
31.888
29.963
27.805
26.044
24.654
23.438
22.208
20.989
19.881
37.522
35.253
32.151
29.439
27.67
26.413
25.094
23.607
22.159
20.949
11.504
12.153
12.162
11.697
11.308
11.337
11.991
12.638
13.037
13.185
9.238
8.987
9.387
10.035
10.492
10.868
11.205
11.618
12.479
13.09
33.644
32.324
29.844
27.205
25.314
24.016
23.046
22.002
20.793
19.595
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
9.813
9.672
9.402
9.061
9.266
9.957
10.751
11.189
11.272
11.39
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
17.96
16.031
14.898
14.575
14.581
14.529
14.306
13.952
13.616
13.502
22.025
21.622
21.465
20.843
19.899
18.897
18.16
17.648
17.133
16.751
35.83
33.954
31.254
28.372
26.129
24.348
22.777
21.316
20.028
18.922
44.614
42.456
39.039
35.254
32.178
29.98
28.238
26.547
24.772
23.137
51.432
49.774
47.783
45.635
43.484
40.798
37.427
33.993
31.229
29.119
23.071
21.612
19.905
18.511
17.597
16.689
16.186
15.575
14.844
14.183
32.033
32.016
30.424
27.736
25.374
23.676
22.457
21.457
20.427
19.376
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
31.729
29.858
27.719
25.517
23.831
22.275
21.208
20.286
19.328
18.42
9.043
9.137
9.264
9.533
10.116
10.667
11.011
11.332
11.717
12.252
15.811
15.754
15.631
15.172
14.747
14.363
14.264
14.384
14.452
14.375
25.706
24.924
23.701
21.94
20.46
19.456
18.696
17.944
17.509
17.009
22.6
22.043
21.05
19.372
18.178
17.473
17.292
17.033
16.589
16.135
21.925
24.03
24.279
21.381
17.678
16.306
16.882
17.544
17.132
15.858
36.769
35.301
32.5
29.104
26.585
25.013
23.812
22.448
20.902
19.458
16.269
17.408
17.153
15.425
13.946
13.674
14.46
15.223
15.208
14.516
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
21.492
21.097
19.914
18.561
17.787
17.421
17.086
16.523
15.895
15.535
8.99
8.411
8.005
8.092
8.493
9.016
9.498
9.911
10.411
10.865
21.68
21.22
20.46
19.538
18.438
17.404
16.832
16.578
16.251
15.852
9.625
9.26
8.826
8.391
8.54
9.182
9.957
10.508
10.714
10.817
29.802
27.935
25.579
23.331
21.789
20.704
19.725
18.641
17.478
16.921
17.421
18.348
17.994
16.413
15.193
14.955
15.315
15.41
15.064
14.727
34.385
33.289
31.366
28.883
27.028
25.846
24.883
23.808
22.598
21.497
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
21.718
20.144
18.473
16.979
16.373
16.173
15.888
15.357
14.93
14.782
23.861
23.376
22.297
19.891
18.353
18.028
17.84
17.414
16.741
16.182
37.261
35.855
33.309
30.176
27.719
25.957
24.389
22.784
21.269
19.968
23.287
22.405
21.21
19.87
18.856
18.149
17.636
17.124
16.628
16.173
8.458
9.177
9.798
9.493
9.128
9.311
10.196
11.185
11.702
11.784
40.485
39.609
37.687
35.263
33.158
31.304
29.474
27.607
25.79
24.245
20.022
19.399
18.71
17.811
16.786
16.375
15.893
15.647
15.429
15.182
32.966
32.819
32.223
30.655
29.278
28.587
28.086
27.228
26.04
24.803
25.521
25.334
24.46
22.834
21.478
20.707
20.236
19.646
18.933
18.226
51.603
50.721
48.135
45.478
42.971
40.115
36.769
33.492
30.837
28.834
24.964
25.792
24.374
21.177
18.14
16.428
16.816
17.31
17.14
16.265
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
9.427
9.916
10.545
10.519
10.535
10.931
11.647
12.432
12.917
13.272
13.256
12.76
12.375
12.525
12.959
13.391
13.571
13.62
13.801
13.896
43.221
41.594
39.163
36.267
33.599
31.228
29.196
27.459
25.82
24.314
46.201
44.382
42.927
41.165
38.913
36.17
33.367
31.002
29.187
27.554
24.316
23.195
21.848
20.791
19.835
18.872
18.029
17.249
16.569
16.32
37.152
36.544
34.072
30.454
27.475
25.686
24.523
23.291
21.743
20.134
51.446
50.648
48.986
46.114
43.535
40.807
37.727
34.373
31.2
28.661
12.085
12.473
12.769
12.416
11.944
11.844
12.209
12.791
13.181
13.237
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
15.483
15.161
15.317
15.167
14.832
14.463
14.294
14.344
14.455
14.5
43.164
42.187
39.028
35.631
32.902
30.807
29.001
27.292
25.536
23.875
18.221
17.864
17.352
16.57
16.019
15.828
15.802
15.718
15.531
15.342
32.179
29.791
27.721
26.22
25.024
23.629
22.156
20.802
19.719
18.861
24.462
23.553
21.871
19.903
18.487
17.517
17.222
16.77
16.195
15.646
26.554
25.71
24.626
23.21
21.857
20.757
19.985
19.253
18.377
17.577
29.745
28.922
27.11
24.643
22.687
21.889
21.86
21.297
19.879
18.324
48.63
47.813
45.277
42.51
40.132
37.67
34.852
31.953
29.318
27.037
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
24.643
24.869
23.725
21.061
18.969
17.955
17.628
17.402
16.81
16.139
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
11.413
11.713
11.904
11.884
11.832
12.049
12.508
13.006
13.374
13.544
24.921
24.719
23.332
21.174
19.433
18.513
18.106
17.659
16.96
16.44
42.901
41.189
38.803
35.963
33.321
31.285
29.688
28.067
26.358
24.735
25.903
24.716
23.342
21.598
20.151
19.076
18.283
18.022
17.603
17.06
35.114
32.161
30.928
30.419
29.544
28.064
26.405
24.957
23.854
22.9
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
34.63
32.778
30.102
27.73
26.185
24.945
23.661
22.3
21.047
19.968
12.619
11.991
11.63
11.861
12.257
12.562
12.787
12.945
13.176
13.485
16.74
16.34
16.053
15.602
15.396
15.042
14.938
14.952
14.969
14.94
21.265
20.437
19.314
18.156
17.386
16.823
16.291
16.004
15.721
15.42
14.935
15.028
14.738
14.662
14.507
14.129
13.926
13.946
14.007
14.053
33.401
31.214
29.021
27.002
25.318
23.831
22.424
21.117
19.914
18.841
55.215
54.671
52.863
50.136
48.097
