Sx
0.93760752
0.94668155
0.9422962
0.98537882
0.98676724
0.98615561
0.99367751
0.99449786
0.99411575
0.99298395
0.9939973
0.9935098
0.98878936
0.99101443
0.98991417
0.98662977
0.98882128
0.98774459
0.98585862
0.98703642
0.98648667
0.98313657
0.98457183
0.98389202
0.97778688
0.98089767
0.97935455
0.96879752
0.97496944
0.97183437
0.95435585
0.9651785
0.95965797
0.93184994
0.95021323
0.94089522
0.89792857
0.92588771
0.91181418
0.84847291
0.88533775
0.86711685
0.77605846
0.81957239
0.79888431
0.67257958
0.71963757
0.69825813
0.53695648
0.58228855
0.56209895
0.38092476
0.42193067
0.40409127
0.23575237
0.2730679
0.25754364
0.12783731
0.15919383
0.14698809
0.0684245
0.08296212
0.07807136
NA
NA
NA
0.94128632
0.95120842
0.94619162
0.98667098
0.98855761
0.98762258
0.99409237
0.9951144
0.9945985
0.99338147
0.99462262
0.9939866
0.98937002
0.99185947
0.99059045
0.98735823
0.98981352
0.98857239
0.98666205
0.98813383
0.98740169
0.9840706
0.98576333
0.98491239
0.97889605
0.98214497
0.9804814
0.97006313
0.97624586
0.97306005
0.95579487
0.96660686
0.96101994
0.9335001
0.95194912
0.94248623
0.89987135
0.92812664
0.913819
0.85078839
0.88817286
0.86951662
0.77868269
0.82292684
0.80133936
0.6755255
0.72347232
0.70107874
0.53985863
0.58597057
0.56550029
0.38315135
0.42464259
0.40674956
0.23707126
0.27450094
0.25897048
0.12839337
0.15964197
0.14769635
0.06839849
0.08290624
0.07806828
NA
NA
NA
0.94404476
0.9548599
0.94950949
0.98765947
0.98987195
0.98881816
0.99440237
0.99559584
0.99501109
0.99367977
0.99511253
0.99440652
0.98980246
0.99253178
0.99117396
0.98790068
0.99061645
0.98927373
0.9872716
0.98903151
0.98818977
0.98477812
0.98676015
0.98580964
0.97973243
0.98322354
0.98148155
0.97102791
0.97738611
0.97414863
0.95689917
0.96791454
0.9622829
0.93477046
0.95356027
0.94394987
0.90137209
0.93022611
0.9156505
0.85258376
0.89086046
0.87189947
0.78072494
0.82614752
0.8041251
0.67782904
0.72718793
0.70401374
0.54213935
0.5895662
0.56841357
0.38490813
0.4273029
0.40954622
0.23811496
0.2759015
0.26063401
0.12883487
0.16006406
0.14822776
0.06836057
0.08290488
0.07817415
NA
NA
NA
0.94683133
0.95829563
0.95292904
0.98863918
0.99103615
0.98998773
0.99471454
0.99601813
0.99541267
0.99398256
0.99556784
0.99481847
0.9902428
0.99319375
0.99177148
0.98845231
0.99140296000000006
0.98999784
0.98789321
0.98989772
0.98899067
0.98549998
0.98770313
0.98671623
0.98058687
0.98423167
0.982528
0.97201768
0.97846519
0.97531688
0.95803409
0.96915163
0.96360392
0.93607696
0.95508346
0.9455436
0.90291605
0.9322166
0.91755577
0.85443162
0.89342062
0.87422758
0.78282834
0.82926089
0.80699571
0.68020152
0.73078644
0.70721729
0.54448776
0.59304785
0.57124479
0.38671718
0.42986679
0.41167611
0.23918952
0.27722543
0.26228675
0.12928885
0.16041814
0.14894745
0.06834045
0.08316095
0.07836541
NA
NA
NA
0.94983597
0.96113535
0.95572656
0.98969588
0.99192448
