Q1550
78.9306
79.5443
80.141
80.693
81.203
81.679
82.132
82.5947
83.0742
83.57
84.0954
84.6094
85.1099
85.6519
86.2435
86.777
87.21
87.6386
88.0881
88.4896
88.8043
89.0802
89.3282
89.55
89.7491
89.9316
90.0969
90.2433
90.3852
90.5088
90.5959
90.6604
90.711
90.75
90.7801
90.8032
90.8164
90.8148
90.7901
90.7352
90.67
90.5876
90.4811
90.3472
90.1868
90.0142
89.7695
89.4258
88.9802
88.4201
88.2376
88.4842
88.7087
88.9093
89.0857
89.2385
89.3678
89.474
89.5574
89.6185
89.6577
89.6756
89.6731
89.6508
89.6095
89.5503
89.4754
89.388
89.2919
89.1909
89.0881
88.9852
88.8834
88.7827
88.6836
88.586
88.4906
88.3983
88.3107
NA
175.682
175.5879
175.513
175.4567
175.4115
175.3701
175.3254
175.2728
175.2091
175.1364
175.0582
174.9745
174.8903
174.8138
174.7446
174.6659
174.5636
174.4612
174.3662
174.2824
174.203
174.1258
174.0539
173.9926
173.9461
173.9131
173.8882
173.8688
173.8563
173.8512
173.8533
173.8582
173.8626
173.8685
173.8759
173.8824
173.8804
173.8725
173.8659
173.8577
173.8459
173.8335
173.8267
173.8311
173.8493
173.8782
173.917
173.9664
174.0237
174.0853
174.0986
174.0209
173.9468
173.8766
173.8087
173.7422
173.677
173.6131
173.5507
173.4899
173.4311
173.3745
173.3203
173.2687
173.22
173.1743
173.1321
173.0934
173.0585
173.0273
172.9998
172.9753
172.9533
172.9328
172.9129
172.8924
172.8704
172.8459
172.8187
NA
53.64
53.9124
54.1973
54.4863
54.7798
55.0717
55.3554
55.6324
55.9034
56.1742
56.4448
56.7124
56.9782
57.2435
57.5096
57.7456
57.938
58.1216
58.2962
58.462
58.6113
58.7441
58.8695
58.9858
59.0982
59.2038
59.2876
59.3466
59.3861
59.4194
59.4426
59.4479
59.4487
59.4518
59.4576
59.465
59.472
59.478
59.4773
59.4684
59.4536
59.4256
59.3809
59.3215
59.2553
59.1826
59.0878
58.9664
58.8169
58.6325
58.5649
58.6699
58.7659
58.8527
58.929
58.995
59.0506
59.096
59.1316
59.1574
59.1738
59.1809
59.1788
59.1678
59.1482
59.1205
59.0853
59.0437
58.9971
58.9471
58.896
58.8456
58.7976
58.7532
58.7133
58.6783
58.6485
58.6239
58.6044
NA
87.1427
87.1425
87.1395
87.1394
87.1454
87.158
87.181
87.2152
87.2587
87.3113
87.3712
87.4363
87.5069
87.5819
87.6551
87.7187
87.7739
87.8276
87.8775
87.9147
87.932
87.93
87.914
87.8868
87.8521
87.8164
87.7824
87.7499
87.718
87.6852
87.6544
87.6277
87.6047
87.5862
87.5731
87.5655
87.5621
87.5585
87.5511
87.5413
87.5318
87.5249
87.5237
87.5231
87.5161
87.506
87.4904
87.4661
87.4376
87.4085
87.3909
87.3856
87.3794
87.3714
87.362
87.3516
87.3405
87.3291
87.3174
87.3058
87.2943
