LE65Male
15.1856
15.1996
15.2061
15.2062
15.2024
15.2019
15.2085
15.2162
15.2215
15.2239
15.2223
15.2195
15.2166
15.2123
15.2063
15.1977
15.1864
15.172
15.1533
15.1309
15.1056
15.0778
15.0493
15.0207
14.9924
14.9651
14.9365
14.9062
14.8771
14.8493
14.8233
14.798400000000001
14.7745
14.7529
14.7298
14.7034
14.6762
14.6484
14.6197
14.5907
14.5616
14.5321
14.5021
14.4727
14.4431
14.4124
14.3814
14.3511
14.3217
14.2936
14.267
14.2418
14.2178
14.1947
14.172
14.1508
14.1308
14.1116
14.0933
14.0757
14.0597
14.0421
14.0219
13.9992
13.9734
13.9674
13.9823
13.9973
14.0122
14.0268
14.0401
14.0521
14.0634
14.0739
14.0828
14.0904
14.0967
14.1016
14.1053
NA
11.5063
11.5132
11.5196
11.5251
11.5294
11.5326
11.5348
11.536
11.5364
11.536
11.5351
11.534
11.5329
11.5321
11.5319
11.5323
11.5335
11.5353
11.5377
11.5401
11.5422
11.5438
11.5446
11.5445
11.5439
11.5429
11.5418
11.5405
11.5392
11.5377
11.5361
11.5346
11.5333
11.5327
11.5327
11.533
11.5337
11.5347
11.5359
11.5372
11.5387
11.5401
11.5414
11.5426
11.5438
11.5448
11.5456
11.5458
11.5457
11.5451
11.5442
11.5428
11.5411
11.5394
11.5376
11.5357
11.5337
11.5317
11.53
11.5285
11.527
11.5256
11.5242
11.523
11.5219
11.5198
11.5163
11.5135
11.5114
11.5101
11.5093
11.5091
11.5093
11.5098
11.5105
11.5114
11.5124
11.5135
11.5147
NA
13.876
13.9051
13.9327
13.96
13.9867
14.0123
14.038
14.0644
14.0914
14.1185
14.1449
14.172
14.1986
14.2232
14.2472
14.2702
14.2919
14.3123
14.3311
14.3477
14.3621
14.3739
14.3834
14.3907
14.3961
14.3994
14.3999
14.3976
14.3924
14.3845
14.3742
14.3618
14.3475
14.3317
14.3144
14.2949
14.2734
14.2508
14.227
14.202
14.1755
14.1463
14.1148
14.082
14.0492
14.0168
13.9846
13.9539
13.9251
13.8989
13.8752
13.8536
13.8338
13.8147
13.7964
13.7788
13.7615
13.7446
13.729
13.716
13.7058
13.697
13.6895
13.6831
13.6768
13.678
13.6888
13.6996
13.7099
13.7195
13.7281
13.7355
13.742
13.7473
13.7508
13.7528
13.7533
13.7525
13.7504
NA
12.5833
12.5872
12.5909
12.5943
12.5971
12.5996
12.6017
12.6037
12.6056
12.6078
12.6102
12.613
12.6159
12.6187
12.6215
12.6241
12.6262
12.6278
12.6292
12.6306
12.6322
12.634
12.6363
12.6388
12.6413
12.6437
12.6458
12.6478
12.6496
12.6509
12.6515
12.6516
12.6515
12.6511
12.6503
12.6488
12.6467
12.6442
12.6414
12.6383
12.6353
12.6326
12.6301
12.6277
12.6254
12.6232
12.6212
12.6193
12.6176
12.6159
12.6143
12.6126
12.6107
12.6085
12.6061
12.6039
12.6019
12.6004
12.5992
12.598
12.5968
12.5955
12.5937
12.5914
12.589
12.5887
12.5909
12.5928
12.5946
12.5961
12.5975
12.5988
12.6
12.6009
12.6015
12.6019
12.6023
12.6025
12.6028
NA
16.275
16.273
16.265
16.2517
16.235
16.2213
16.2134
16.2068
16.1997
16.1907
16.1788
16.1669
16.1557
16.1447
16.1339
16.123
16.1122
16.1008
16.0873
16.0715
16.0537
16.0342
16.0148
15.9964
15.9793
15.9643
15.9492
15.9334
15.9197
15.9087
15.9003
15.8928
15.886
15.8806
15.8732
15.8619
15.8493
15.8355
15.8208
15.8055
15.79
15.7739
15.7574
15.7417
15.7258
15.7086
15.6911
15.674
15.6573
15.6412
15.6264
15.613
15.6013
15.5908
15.5805
15.5721
15.5651
15.5589
15.5531
15.548
15.5443
15.5379
15.5274
15.5124
15.4914
15.4854
15.4916
15.4981
15.505
15.5117
15.5167
15.5203
15.5234
15.5261
15.528
15.5293
15.5304
15.5312
15.5316
NA
15.0658
15.071
15.0761
15.0811
15.086
15.091
15.0959
15.1003
15.1042
15.1077
15.1107
15.1133
15.1152
15.1166
15.1174
15.1177
15.1173
15.1163
15.1147
15.1127
15.1102
