NatChangeRT
7.514
7.313
7.115
6.922
6.722
6.521
6.321
6.125
5.933
5.744
5.561
5.381
5.205
5.033
4.86
4.685
4.501
4.307
4.096
3.868
3.63
3.382
3.129
2.874
2.62
2.369
2.128
1.897
1.682
1.485
1.305
1.142
0.995
0.858
0.732
0.616
0.507
0.405
0.306
0.212
0.12
0.031
-0.057
-0.145
-0.232
-0.318
-0.404
-0.489
-0.574
-0.658
-0.74
-0.819
-0.893
-0.964
-1.029
-1.089
-1.142
-1.188
-1.228
-1.259
-1.282
-1.3
-1.31
-1.315
-1.314
-1.311
-1.305
-1.298
-1.288
-1.278
-1.268
-1.258
-1.248
-1.238
-1.227
-1.217
-1.207
-1.198
-1.189
NA
9.428
9.774
10.055
10.353
10.591
10.812
11.017
11.206
11.377
11.531
11.669
11.792
11.897
11.984
12.041
12.047
11.976
11.811
11.546
11.191
10.775
10.321
9.843
9.352
8.853
8.349
7.849
7.353
6.865
6.391
5.937
5.509
5.108
4.733
4.384
4.061
3.762
3.49
3.241
3.013
2.806
2.615
2.437
2.266
2.095
1.918
1.73
1.53
1.315
1.086
0.846
0.595
0.334
0.063
-0.215
-0.497
-0.781
-1.061
-1.337
-1.601
-1.85
-2.083
-2.294
-2.485
-2.653
-2.795
-2.915
-3.011
-3.085
-3.133
-3.157
-3.16
-3.145
-3.111
-3.066
-3.01
-2.949
-2.886
-2.821
NA
10.604
10.46
10.303
10.163
10.023
9.888
9.762
9.648
9.546
9.456
9.375
9.303
9.23
9.151
9.062
8.956
8.825
8.664
8.465
8.221
7.935
7.609
7.249
6.867
6.466
6.058
5.649
5.247
4.855
4.479
4.12
3.783
3.468
3.175
2.904
2.657
2.433
2.23
2.047
1.883
1.735
1.603
1.486
1.381
1.286
1.197
1.11
1.025
0.938
0.849
0.756
0.66
0.56
0.456
0.35
0.241
0.129
0.015
-0.097
-0.21
-0.318
-0.421
-0.52
-0.612
-0.695
-0.771
-0.838
-0.895
-0.943
-0.981
-1.01
-1.027
-1.033
-1.029
-1.016
-0.994
-0.966
-0.929
-0.887
NA
9.551
9.362
9.209
9.042
8.86
8.665
8.464
8.257
8.045
7.827
7.607
7.38
7.146
6.908
6.664
6.42
6.171
5.922
5.664
5.395
5.124
4.851
4.58
4.312
4.05
3.796
3.549
3.313
3.087
2.872
2.669
2.475
2.289
2.111
1.936
1.767
1.602
1.439
1.276
1.115
0.956
0.795
0.634
0.474
0.315
0.159
0.004
-0.147
-0.293
-0.433
-0.566
-0.693
-0.81
-0.918
-1.017
-1.106
-1.184
-1.252
-1.31
-1.356
-1.395
-1.424
-1.444
-1.458
-1.467
-1.469
-1.468
-1.465
-1.458
-1.452
-1.446
-1.439
-1.436
-1.431
-1.429
-1.429
-1.431
-1.436
-1.444
NA
6.51
6.038
5.574
5.124
4.683
4.253
3.835
3.432
3.048
2.677
2.323
1.986
1.668
1.368
1.084
0.814
0.561
0.32
0.09
-0.135
-0.355
-0.574
-0.797
-1.02
-1.241
-1.457
-1.657
-1.838
-1.991
-2.115
-2.209
-2.275
-2.322
-2.355
-2.374
-2.382
-2.38
-2.374
-2.365
-2.354
-2.343
-2.332
-2.325
-2.32
-2.315
-2.307
-2.297
-2.285
-2.268
-2.247
-2.219
-2.184
-2.138
-2.084
-2.02
-1.944
-1.858
-1.763
-1.659
-1.549
-1.432
-1.315
-1.199
-1.087
-0.984
-0.89
-0.808
-0.739
-0.681
-0.635
-0.604
-0.585
-0.575
-0.571
-0.573
-0.58
-0.586
-0.593
-0.598
NA
8.941
8.68
8.438
8.192
7.939
7.683
7.421
7.154
6.883
6.608
6.328
6.045
5.758
5.467
5.174
4.882
4.597
4.322
4.058
3.809
3.57
3.344
3.13
2.93
2.739
2.56
2.392
2.233
2.084
1.942
1.809
1.681
1.559
1.44
1.326
1.212
1.099
0.986
0.871
0.752
0.631
0.507
0.381
0.256
0.133
0.014
-0.098
-0.203
-0.298
-0.384
-0.461
-0.527
-0.583
-0.629
-0.665
-0.693
-0.713
-0.725
-0.73
-0.728
-0.72
-0.707
-0.69
-0.67
-0.647
-0.622
-0.599
-0.577
-0.555
-0.536
-0.52
-0.508
-0.5
-0.495
-0.494
-0.496
-0.503
-0.512
