Q1550Male
95.6832
96.3281
96.9511
97.5202
98.04
98.5223
98.9778
99.4417
99.9199
100.4134
100.9376
101.4423
101.9288
102.4624
103.0511
103.5866
104.0253
104.4628
104.9232
105.3278
105.6334
105.8954
106.1271
106.3328
106.5204
106.6991
106.8682
107.026
107.1871
107.3333
107.4425
107.5288
107.603
107.6692
107.7301
107.7869
107.8345
107.8682
107.8801
107.8607
107.8296
107.7797
107.7023
107.593
107.4538
107.3016
107.067
106.7181
106.2513
105.6531
105.4557
105.7153
105.9519
106.1634
106.3497
106.5117
106.6495
106.7638
106.855
106.9237
106.9704
106.9958
107.0007
106.9858
106.9516
106.8991
106.8304
106.7488
106.658
106.5616
106.4627
106.3627
106.2627
106.1627
106.0628
105.9632
105.8644
105.7677
105.6748
NA
195.9127
195.8167
195.7417
195.6865
195.6418
195.6
195.5531
195.4942
195.419
195.3304
195.2341
195.1304
195.0225
194.9172
194.8125
194.6928
194.5489
194.4065
194.2752
194.1578
194.0462
193.9379
193.8373
193.7509
193.6845
193.6371
193.6025
193.5773
193.5637
193.5604
193.5654
193.5735
193.5801
193.5881
193.5988
193.6102
193.6138
193.6135
193.6174
193.6206
193.6195
193.6162
193.6176
193.6304
193.6583
193.699
193.7516
193.8172
193.894
193.9785
194.0052
193.9195
193.8384
193.762
193.6882
193.6165
193.5468
193.4794
193.4145
193.3523
193.2932
193.2376
193.1857
193.1378
193.094
193.0547
193.0205
192.9917
192.9684
192.9506
192.9378
192.929
192.9229
192.9182
192.9135
192.9076
192.89940000000001
192.8883
192.8736
NA
66.0576
66.4402
66.8407
67.2489
67.6623
68.0746
68.478
68.8726
69.2613
69.6504
70.04
70.4247
70.8028
71.1768
71.5481
71.8818
72.1656
72.44
72.7032
72.9523
73.1762
73.3767
73.5688
73.7543
73.9351
74.1042
74.2396
74.3351
74.3972
74.4408
74.4649
74.4631
74.4534
74.4467
74.4457
74.4503
74.4568
74.464
74.4654
74.459
74.4463
74.4175
74.3692
74.304
74.2323
74.1549
74.0527
73.9213
73.7591
73.5572
73.4845
73.6024
73.7097
73.8061
73.89
73.9617
74.0209
74.0681
74.1035
