LE80
7.9509
7.9717
7.9908
8.004
8.0166
8.0339
8.0525
8.0658
8.0724
8.0762
8.0775
8.0747
8.0687
8.0615
8.0527
8.0428
8.0318
8.0179
8.003
7.9886
7.9794
7.977
7.9755
7.9717
7.9652
7.9569
7.9502
7.9441
7.937
7.9281
7.9163
7.9021
7.8857
7.8656
7.8424
7.818
7.7937
7.7711
7.7504
7.7311
7.7136
7.6954
7.6762
7.6592
7.6443
7.6315
7.6192
7.6071
7.5966
7.5836
7.5662
7.5473
7.5279
7.5079
7.4876
7.4672
7.4468
7.4266
7.4078
7.3894
7.3702
7.3517
7.335
7.32
7.3069
7.2957
7.2859
7.2768
7.2676
7.258
7.2494
7.2409
7.2322
7.2232
7.2139
7.2052
7.1929
7.1762
7.1562
NA
5.5393
5.5381
5.5374
5.5374
5.5379
5.539
5.5409
5.5441
5.5465
5.5475
5.5484
5.5493
5.5501
5.5508
5.5512
5.5515
5.5517
5.5518
5.5517
5.5516
5.5515
5.5514
5.5512
5.5511
5.5508
5.5502
5.5492
5.5479
5.5461
5.5438
5.5409
5.5375
5.5339
5.5302
5.5267
5.5239
5.5218
5.5205
5.5198
5.5198
5.5203
5.5208
5.5213
5.5219
5.5224
5.523
5.5233
5.5231
5.5222
5.5207
5.5186
5.5156
5.5121
5.5084
5.5046
5.5009
5.4973
5.4938
5.4903
5.4869
5.4838
5.4808
5.4781
5.4756
5.4734
5.4713
5.469
5.4665
5.4637
5.4604
5.457
5.4535
5.4502
5.4473
5.4447
5.4422
5.4398
5.4375
5.4353
NA
6.7564
6.776
6.7905
6.8006
6.8081
6.8139
6.8194
6.8277
6.8379
6.8468
6.852
6.862
6.8737
6.8811
6.8876
6.893
6.8966
6.8987
6.9007
6.9025
6.9025
6.9025
6.9041
6.9063
6.9084
6.9097
6.9136
6.9176
6.9192
6.9218
6.9248
6.9279
6.9311
6.9335
6.9356
6.9366
6.9362
6.9346
6.9317
6.9279
6.9227
6.9161
6.9083
6.8993
6.8896
6.8794
6.8688
6.8584
6.8483
6.8387
6.8286
6.818
6.8074
6.7964
6.7852
6.7737
6.761
6.7476
6.7344
6.7228
6.7123
6.702
6.6932
6.6861
6.6809
6.677
6.6739
6.6712
6.6683
6.665
6.6616
6.6578
6.6536
6.6499
6.6477
6.6468
6.6453
6.6432
6.6406
NA
6.0897
6.0944
6.099
6.1036
6.1077
6.1117
6.1152
6.1174
6.1196
6.1223
6.1252
6.1281
6.131
6.1338
6.1366
6.1395
6.142
6.1444
6.1465
6.1481
6.1493
6.1502
6.1508
6.1515
6.1526
6.1541
6.1561
6.1582
6.1603
6.1627
6.1649
6.1668
6.1681
6.1693
6.1705
6.1719
6.1733
6.1749
6.1764
6.1776
6.1783
6.1785
6.1781
6.1772
6.1756
6.1731
6.1702
6.1673
6.1644
6.1611
6.1575
6.1537
6.15
6.1462
6.1425
6.1394
6.1368
6.1346
6.1326
6.1309
6.1295
6.1283
6.1272
6.1262
6.1251
6.1238
6.1221
6.1199
6.1171
6.114
6.1108
6.108
6.1055
6.1031
6.1009
6.0988
6.0967
6.0945
6.0921
NA
8.4917
8.4964
8.4984
8.4957
8.4912
8.4942
8.503
8.5106
8.5131
8.5103
8.5037
8.4933
8.4796
8.4645
8.4483
8.4308
8.4132
8.3963
8.3811
8.3683
8.3587
8.3516
8.3445
8.3368
