LE80Male
7.1082
7.1344
7.1575
7.1731
7.1873
7.2052
7.2228
7.2339
7.2373
7.2384
7.2375
7.2329
7.2261
7.2186
7.2104
7.2018
7.1927
7.1819
7.1706
7.1603
7.1541
7.153
7.1523
7.1494
7.1437
7.1362
7.1296
7.1231
7.1154
7.1061
7.0941
7.08
7.0643
7.0459
7.0255
7.0043
6.9836
6.9645
6.9475
6.9319
6.918
6.9037
6.8885
6.8754
6.8642
6.8548
6.8459
6.8374
6.8303
6.8213
6.8084
6.7945
6.7801
6.7653
6.7501
6.7348
6.7193
6.7041
6.6899
6.6757
6.6604
6.6456
6.632
6.6199
6.6093
6.6004
6.5926
6.5853
6.5777
6.5695
6.562
6.5545
6.5466
6.5383
6.5297
6.5216
6.5103
6.4952
6.4772
NA
5.021
5.0213
5.0221
5.0236
5.0255
5.0276
5.0302
5.0337
5.036
5.0367
5.0374
5.0382
5.0391
5.0399
5.0407
5.0414
5.042
5.0424
5.0428
5.0431
5.0434
5.0437
5.044
5.0441
5.0441
5.0438
5.0433
5.0425
5.0416
5.0405
5.0393
5.0378
5.0362
5.0345
5.0328
5.0313
5.0299
5.0286
5.0275
5.0264
5.0255
5.0244
5.0231
5.0218
5.0203
5.0189
5.0175
5.0159
5.0142
5.0123
5.0102
5.0077
5.0052
5.0027
5.0003
4.998
4.9959
4.9939
4.992
4.9903
4.9888
4.9873
4.9859
4.9846
4.9835
4.9823
4.9809
4.9793
4.9775
4.9753
4.973
4.9706
4.9683
4.9663
4.9645
4.9628
4.961
4.9593
4.9577
NA
5.9555
5.9733
5.9858
5.9936
5.9986
6.0024
6.0072
6.0155
6.0272
6.0391
6.0488
6.063
6.0785
6.0906
6.1032
6.1164
6.1295
6.1423
6.1553
6.1676
6.1781
6.188
6.1986
6.209
6.2191
6.2282
6.2384
6.2481
6.256
6.2645
6.2729
6.281
6.2889
6.296
6.3021
6.307
6.3102
6.3121
6.3126
6.312
6.3097
6.3055
6.2992
6.2908
6.2805
6.269
6.2564
6.2435
6.2305
6.2173
6.2031
6.1879
6.1728
6.1577
6.1422
6.1258
6.1074
6.0876
6.0677
6.0492
6.0324
6.017
6.0043
5.9949
5.9888
5.9855
5.984
5.9838
5.984
5.9844
5.9848
5.9848
5.9844
5.9842
5.9853
5.9874
5.9887
5.9893
5.9893
NA
5.6451
5.6471
5.6494
5.6516
5.6533
5.6547
5.6553
5.6554
5.6558
5.6567
5.6576
5.6586
5.6594
5.6602
5.6611
5.6619
5.6625
5.6629
5.6632
5.6632
5.6632
5.6631
5.6631
5.6633
5.6639
5.6649
5.6661
5.6674
5.6685
5.6694
5.6703
5.6709
5.671
5.6709
5.6707
5.6707
5.6707
5.6709
5.6711
5.6711
5.671
5.6705
5.6697
5.6688
5.6676
5.6662
5.6648
5.6634
5.6622
5.6609
5.6595
5.658
5.6567
5.6555
5.6543
5.6535
5.653
5.6526
5.6523
5.6518
5.6512
5.6505
5.6497
5.6485
5.647
5.645
5.6426
5.6397
5.6362
5.6326
5.6289
5.6255
5.6225
5.6197
5.6172
5.6149
5.6127
5.6106
5.6085
NA
7.4076
7.4166
7.4224
7.4231
7.4216
7.427
7.4369
7.4441
7.4453
7.441
7.4332
7.4223
7.4091
7.3953
7.3815
7.3673
7.3538
7.3416
7.331
7.3225
7.3162
7.3112
7.3058
7.2998
7.2919
7.2844
7.2796
7.2748
7.2697
7.2646
7.2592
7.2538
7.2481
7.241
7.2325
7.2236
7.2145
7.2061
7.1986
7.1919
7.1865
7.1811
7.1752
7.1703
7.1667
7.1638
7.1604
7.1563
7.1525
7.147
7.1391
7.1309
7.1233
7.1163
7.1098
7.1035
7.0973
7.0915
7.0868
7.0824
7.077
7.0713
7.0658
7.0603
7.0551
7.0505
7.0465
7.0431
7.0397
7.0358
7.0324
7.0293
7.0258
7.0217
7.0175
7.0137
7.0069
6.9964
6.9829
NA
6.6299
6.631
6.6324
6.634
6.6362
6.639
6.6424
6.6456
6.6483
6.6508
6.6527
6.6542
6.6551
6.6554
6.6552
6.6546
6.6535
6.6523
6.6515
6.6508
6.6504
6.6506
6.651
6.6516
6.6526
6.6538
6.6553
6.6569
6.6586
6.6601
6.6615
6.6623
6.6622
6.6613
6.6597
6.6573
6.654
6.65
6.6455
6.6407
6.636
6.6316
6.6276
6.6242
6.6216
6.6195
6.6184
6.6181
6.6188
6.6201
6.6219
6.6239
6.626
6.6281
6.6298
6.6312
6.6321
6.6325
6.6326
6.6324
6.632
6.6316
6.6309
6.6299
6.6288
6.628
6.6279
6.6284
6.6292
6.6303
6.6315
6.6327
6.6337
6.6342
6.6344
6.6341
6.6331
6.6319
6.6309
NA
5.8717
5.9013
5.9295
5.9567
5.9824
6.0057
6.0253
6.0408
6.0522
6.0604
6.0661
6.0695
6.0713
6.0719
6.071
6.0696
6.0679
6.0647
6.0608
6.0577
6.0553
6.0532
6.0508
6.0482
6.0457
6.0431
6.0397
6.0356
6.0307
6.0241
6.0154
6.0046
5.9915
5.9757
5.958
5.9393
5.9197
5.9005
5.8843
5.8717
5.861
5.8508
5.8413
5.8333
5.8257
5.8173
5.8091
5.8011
5.7926
5.7841
5.7752
5.7659
5.7563
5.7461
5.7361
5.7266
5.7173
5.7097
5.7048
5.7009
5.6966
5.692
5.6876
5.6837
5.6807
5.6785
5.6768
5.6757
5.6753
5.6747
5.6733
5.6712
5.668
5.6644
5.6599
5.6548
5.649
5.6427
5.6363
NA
9.4075
9.4086
9.4095
9.4103
9.411
9.4116
9.412
9.4124
9.4128
9.4131
9.4132
9.4131
9.4129
9.4126
9.4124
9.4123
9.4123
9.4123
9.4123
9.4124
9.4124
9.4125
9.4125
9.4125
9.4126
9.4126
9.4127
9.4128
9.413
9.4132
9.4135
9.4139
9.4143
9.4148
9.4152
9.4156
9.416
9.4162
9.4164
9.4165
9.4165
9.4165
9.4164
9.4163
9.4161
9.4158
9.4154
9.4149
9.4143
9.4136
9.4129
9.4123
9.4119
9.4115
9.4114
9.4114
9.4116
9.4119
9.4122
9.4123
9.4125
9.4124
9.4123
9.4121
9.412
9.412
9.4121
9.4122
9.4125
9.4129
9.4133
9.4137
9.4141
9.4145
9.4148
9.4151
9.4153
9.4156
9.4157
NA
8.0411
8.1075
8.172
8.224
8.2615
8.2879
8.3072
8.3174
8.32
8.3233
8.3261
8.3275
8.3282
8.3285
8.3309
8.3347
8.3391
8.3444
8.3498
8.3568
8.3671
8.3795
8.3941
8.4089
8.4221
8.4327
8.4396
8.444
8.4455
8.4451
8.4441
8.4414
8.4374
8.4311
8.4238
8.4175
8.412
8.4068
8.4015
8.397
8.3931
8.3865
8.3795
8.3742
8.3693
8.3651
8.3637
8.3658
8.3705
8.3783
8.3896
8.4031
8.417
