PopChange
59888.833
58729.116
57550.687
56388.191
55128.446
53831.242
52522.206
51210.913
49904.217
48599.87
47313.704
46035.952
44768.481
43511.122
42226.787
40896.383
39478.594
37935.066
36228.898
34353.834
32356.18
30253.631
28081.525
25872.768
23649.303
21439.411
19293.814
17238.588
15312.463
13535.268
11917.266
10445.644
9100.762
7861.107
6714.751
5649.823
4654.453
3713.137
2810.898
1946.146
1106.549
282.608
-528.094
-1332.115
-2131.819
-2921.075
-3707.592
-4491.767
-5273.981
-6038.42
-6781.498
-7495.529
-8169.822
-8805.882
-9392.71
-9925.659
-10401.562
-10813.938
-11159.556
-11428.251
-11629.911
-11768.289
-11841.652
-11866.32
-11853.737
-11806.647
-11739.328
-11656.838
-11556.412
-11453.011
-11347.736
-11242.754
-11140.835
-11030.216
-10925.512
-10823.338
-10722.846
-10627.045
-10534.436
NA
10862.508
11426.043
11871.285
12348.622
12765.094
13172.405
13568.911
13955.039
14329.315
14690.652
15040.078
15377.221
15699.999
16005.419
16275.353
16480.483
16581.223
16547.481
16365.111
16042.849
15617.68
15116.542
14562.86
13970.501
13345.254
12695.522
12031.48
11355.954
10678.34
10008.596
9355.136
8729.337
8136.413
7577.091
7051.494
6558.604
6100.941
5680.108
5291.404
4935.445
4608.472
4307.21
4024.233
3751.353
3475.769
3188.888
2881.906
2552.091
2195.749
1816.08
1415.289
996.634
558.437
104.942
-360.21
-832.801
-1306.825
-1775.79
-2233.18
-2670.809
-3081.283
-3462.494
-3805.752
-4111.315
-4377.435
-4601.399
-4784.714
-4928.163
-5031.67
-5095.335
-5118.953
-5108.04
-5066.264
-4996.816
-4909.232
-4805.44
-4694.153
-4579.727
-4463.686
NA
5846.277
5839.339
5811.109
5791.3
5769.474
5748.613
5731.97
5719.573
5714.038
5714.23
5719.456
5728.112
5735.861
5739.798
5735.927
5719.836
5687.077
5631.883
5549.528
5435.011
5288.116
5110.249
4905.07
4678.624
4435.541
4181.524
3922.607
3662.524
3406.635
3157.071
2917.042
2688.921
2473.926
2272.41
2085.16
1912.84
1755.795
1613.015
1483.859
1367.6
1262.868
1168.761
1085.117
1009.485
941.005
876.907
814.87
753.11
689.714
624.578
556.929
486.376
412.88
336.959
258.4
177.836
95.04
11.175
-71.926
-154.704
-234.635
-311.384
-383.68
-450.965
-512.284
-567.701
-616.288
-658.02
-692.59
-719.958
-740.104
-751.937
-755.663
-751.824
-741.363
-725.106
-703.502
-676.251
-644.88
NA
19910.818
19704.604
19562.999
19384.437
19165.883
18909.885
18630.381
18326.409
17999.546
17652.386
17289.136
16900.08
16484.812
16046.522
15585.156
15110.793
14619.851
14114.3
13575.249
13004.767
12416.222
11812.485
11204.112
10598.122
9996.256
9403.518
8825.347
8264.416
7725.617
7211.035
6720.132
6246.342
5790.54
5351.254
4919.999
4497.895
4083.321
3673.3
3264.028
2855.911
2449.259
2038.361
1629.685
1218.822
810.339
406.806
11.531
-376.289
-753.784
-1112.57
-1454.273
-1778.092
-2075.924
-2352.713
-2601.897
-2826.377
-3023.319
-3193.672
-3337.832
-3450.234
-3543.051
-3612.22
-3657.727
-3689.079
-3704.366
-3704.729
-3698.37
-3683.817
-3662.077
-3641.376
-3620.558
-3598.266
-3584.463
-3568.73
-3558.528
-3553.379
-3554.265
-3560.106
-3573.955
NA
15318.578
14275.049
13256.18
12249.664
11251.848
10262.866
9291.56
8348.211
7436.279
6550.118
5697.663
4880.252
4106.199
3375.94
2677.089
2012.578
1385.538
