"CNMR"
-2.763
-1.778
-0.133
-0.123
-0.113
-0.106
-0.101
-0.097
-0.084
-0.072
-0.061
-0.052
-0.042
-0.034
-0.025
-0.017
-0.008
0
-0.47
-0.424
-0.42
-0.399
-0.376
-0.357
-0.342
-0.33
-0.287
-0.248
-0.212
-0.178
-0.147
-0.116
-0.087
-0.057
-0.028
0
-3.132
-3.051
-2.974
-2.908
-2.866
-2.857
-2.872
-2.894
-2.621
-2.341
-2.06
-1.781
-1.502
-1.217
-0.923
-0.62
-0.311
0
-0.261
-0.245
-0.232
-0.221
-0.212
-0.205
-0.2
-0.195
-0.172
-0.151
-0.132
-0.112
-0.093
-0.074
-0.055
-0.037
-0.018
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.654
0.617
-0.088
-0.082
-0.076
-0.072
-0.069
-0.066
0
0
0
0
0
0
0
0
0
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-0.125
-0.119
-0.113
-0.108
-0.104
-0.101
-0.098
-0.096
-0.079
-0.063
-0.054
-0.043
-0.037
-0.033
-0.03
-0.025
-0.018
0
-0.486
-0.467
-0.225
-0.217
-0.211
-0.205
-0.2
-0.196
-0.173
-0.151
-0.131
-0.111
-0.091
-0.073
-0.054
-0.036
-0.018
0
-3.331
-3.263
-1.609
-1.596
-1.589
-1.582
-1.576
-1.575
-1.423
-1.274
-1.122
-0.968
-0.811
-0.652
-0.492
-0.329
-0.164
0
2.424
1.881
1.465
1.152
0.91
0.724
0.578
0.464
0
0
0
0
0
0
0
0
0
0
-0.335
-0.303
-0.266
-0.259
-0.25
-0.24
-0.234
-0.23
-0.206
-0.181
-0.157
-0.134
-0.111
-0.088
-0.066
-0.044
-0.022
0
6.454
6.018
5.64
5.315
5.034
4.782
4.547
4.327
3.715
3.164
2.663
2.203
1.775
1.377
1.004
0.652
0.319
0
5.951
5.567
5.231
4.942
4.691
4.467
4.259
4.065
3.5
2.988
2.52
2.088
1.686
1.309
0.956
0.622
0.305
0
3.504
3.379
3.269
3.175
3.098
3.029
2.956
2.877
2.522
2.19
1.877
1.575
1.284
1.003
0.735
0.479
0.235
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.148
2.66
2.505
2.378
2.275
2.19
2.117
2.05
1.79
1.55
1.326
1.114
0.912
0.72
0.532
0.349
0.172
0
3.384
6.053
3.001
1.601
1.525
1.461
1.408
1.365
1.199
1.049
0.91
0.778
0.652
0.526
0.399
0.267
0.134
0
-2.621
-1.937
-1.828
-1.734
-1.655
-1.588
-1.532
-1.485
-1.301
-1.13
-0.97
-0.818
-0.673
-0.532
-0.395
-0.261
-0.13
0
1.402
1.359
1.321
1.289
1.263
1.243
1.227
1.212
1.078
0.947
0.819
0.694
0.573
0.453
0.336
0.223
0.11
0
-0.211
-0.212
-0.214
-0.217
-0.221
-0.225
-0.227
-0.229
-0.207
-0.186
-0.164
-0.141
-0.117
-0.093
-0.069
-0.046
-0.023
0
2.703
1.757
1.721
1.691
1.666
1.642
1.618
1.595
1.417
1.245
1.077
0.912
0.75
0.591
0.437
0.287
0.142
0
4.691
3.849
3.174
2.632
2.199
1.853
1.576
1.349
0.969
0.701
0.509
0.374
0.276
0.205
0.153
0.116
0.089
0
-0.205
-0.193
-0.181
-0.169
-0.159
-0.15
-0.144
-0.139
-0.122
-0.106
-0.091
-0.076
-0.063
-0.05
-0.038
-0.025
-0.013
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2.681
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-2.407
-2.298
-2.189
-2.085
-1.995
-1.925
-1.872
-1.831
-1.618
-1.415
-1.223
-1.039
-0.862
-0.688
-0.515
-0.343
-0.171
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
-0.257
-0.252
-0.249
-0.247
-0.247
-0.247
-0.247
-0.246
-0.221
-0.196
-0.172
-0.147
-0.123
-0.098
-0.073
-0.049
-0.024
0
1.994
1.917
0.918
0.877
0.836
0.795
0.757
0.722
0.62
0.529
0.446
0.371
0.302
0.236
0.174
0.114
0.056
0
-0.189
-0.18
-0.172
-0.165
-0.159
-0.155
-0.15
-0.147
-0.13
-0.113
-0.098
-0.083
-0.068
-0.054
-0.04
-0.027
-0.013
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.848
0.793
0.747
0.706
0.672
0.645
0.624
0.609
0.537
0.469
0.403
0.342
0.281
0.224
0.165
0.11
0.054
0
-1.367
-1.4
-1.442
-1.494
-1.552
-1.608
-1.656
-1.699
-1.569
-1.434
-1.288
-1.127
-0.952
-0.766
-0.575
-0.383
-0.191
0
-1.574
-1.497
-1.409
-1.318
-1.233
-1.165
-1.114
-1.077
-0.94
-0.812
-0.693
-0.583
-0.479
-0.38
-0.284
-0.188
-0.093
0
-0.423
-0.401
-0.377
-0.353
-0.33
-0.311
-0.296
-0.285
-0.248
-0.212
-0.18
-0.15
-0.123
-0.097
-0.072
-0.048
-0.023
0
-6.952
-5.026
-3.608
-2.585
-1.86
-1.346
-0.978
-0.712
-0.69
-0.602
-0.52
-0.443
-0.369
-0.296
-0.222
-0.149
-0.074
0
-2.363
-2.228
-1.504
-1.429
-1.368
-1.318
-1.277
-1.243
-1.095
-0.957
-0.826
-0.702
-0.582
-0.465
-0.349
-0.234
-0.117
0
-0.474
-0.45
-0.424
-0.398
-0.373
-0.353
-0.337
-0.324
-0.281
-0.242
-0.205
-0.172
-0.141
-0.111
-0.083
-0.055
-0.027
0
6.242
5.874
5.058
4.827
4.634
4.466
4.307
4.151
3.605
3.103
2.636
2.198
1.783
1.391
1.018
0.664
0.326
0
-3.01
-2.795
-2.584
-2.28
-2.198
-2.143
-2.111
-2.093
-1.863
-1.647
-1.438
-1.232
-1.027
-0.822
-0.616
-0.41
-0.204
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
0.45
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-1.9
-1.813
-1.516
-1.406
-1.353
-1.308
-1.271
-1.24
-1.093
-0.953
-0.821
-0.695
-0.573
-0.453
-0.337
-0.222
-0.108
0
-1.578
-1.198
-1.142
-1.096
-1.06
-1.03
-1.007
-0.988
-0.895
-0.788
-0.685
-0.584
-0.485
-0.387
-0.289
-0.192
-0.095
0
-0.879
-0.64
-0.478
-0.441
-0.418
-0.394
-0.386
-0.379
-0.339
-0.297
-0.256
-0.217
-0.179
-0.142
-0.106
-0.071
-0.036
0
-2.013
-1.928
-0.454
-0.422
-0.392
-0.369
-0.352
-0.338
-0.293
-0.25
-0.212
-0.177
-0.145
-0.114
-0.085
-0.056
-0.028
0
4.478
4.293
4.134
3.999
3.884
3.783
3.686
3.588
3.148
2.739
2.344
1.974
1.609
1.259
0.926
0.606
0.298
0
0.341
0.324
0.309
0.297
0.288
0.28
0.273
0.267
0.131
0.065
0.032
0
0
0
0
0
0
0
-0.215
-0.205
-0.199
-0.195
-0.193
-0.191
-0.19
-0.189
-0.17
-0.152
-0.134
-0.115
-0.096
-0.077
-0.057
-0.038
-0.019
0
4.096
3.828
3.628
3.482
3.378
3.298
3.218
3.125
2.731
2.373
2.044
1.73
1.424
1.121
0.825
0.539
0.265
0
12.225
7.772
7.084
6.574
6.191
5.875
5.582
5.303
4.549
3.877
3.277
2.727
2.213
1.727
1.266
0.825
0.404
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0.502
-0.475
-0.451
-0.43
-0.413
-0.398
-0.386
-0.377
-0.332
-0.289
-0.249
-0.211
-0.174
-0.138
-0.103
-0.068
-0.034
0
-2.87
-2.751
-2.624
-2.491
-2.361
-2.257
-2.19
-2.149
-1.903
-1.665
-1.436
-1.219
-1.013
-0.81
-0.608
-0.405
-0.202
0
-2.164
-2.073
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
2.643
1.717
1.127
0.747
0.5
0.336
0.228
0.155
0.076
0.037
0.019
0
0
0
0
0
0
0
-0.922
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0.001
0
0
0
0
0
0
-2.46
-2.425
-2.406
-1.715
-1.718
-1.728
-1.745
-1.77
-1.625
-1.479
-1.324
-1.156
-0.976
-0.788
-0.594
-0.398
-0.199
0
17.968
5.5
4.403
3.613
3.197
3.158
3.131
3.114
2.796
2.375
1.898
1.423
0.993
0.641
0.382
0.21
0.109
0
6.098
4.864
3.814
3.625
2.785
2.022
1.31
0.638
0.625
0.614
0.607
0.601
0.595
0.589
0.582
0.575
0.569
0
3.716
2.697
2.637
2.599
2.574
2.544
2.5
2.449
2.164
1.899
1.646
1.398
1.151
0.908
0.67
0.44
0.217
0
0.516
0.296
0.281
0.266
0.252
0.24
0.23
0.223
0.194
0.167
0.142
0.119
0.098
0.077
0.057
0.038
0.019
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-0.237
-0.226
-0.213
-0.2
-0.188
-0.178
