ax
0.2169
0.199
0.2083
1.4707
1.4429
1.4606
2.5
2.5
2.5
2.5
2.5
2.5
2.6724
2.6495
2.6625
2.5762
2.5891
2.582
2.5266
2.5585
2.541
2.5654
2.565
2.5655
2.6022
2.5787
2.5921
2.6253
2.5991
2.6144
2.6387
2.6217
2.6316
2.6422
2.632
2.6376
2.6352
2.642
2.6379
2.6178
2.6473
2.6302
2.5926
2.6359
2.6114
2.5515
2.5998
2.5743
2.4773
2.5284
2.5042
2.3564
2.4055
2.383
2.1691
2.2236
2.1999
1.9252
1.9977
1.968
1.6137
1.7357
1.6915
1.6384
1.745
1.7164
0.2135
0.1923
0.2025
1.4742
1.4465
1.4652
2.5
2.5
2.5
2.5
2.5
2.5
2.6731
2.652
2.6642
2.5759
2.5909
2.5823
2.5265
2.56
2.5414
2.5657
2.5673
2.5668
2.6031
2.5821
2.5945
2.6268
2.6029
2.6174
2.6402
2.6246
2.6342
2.6434
2.634
2.6397
2.6362
2.6436
2.6393
2.6186
2.6492
2.6318
2.5935
2.6381
2.6136
2.5523
2.6021
2.5756
2.4783
2.5309
2.5052
2.3575
2.4081
2.3856
2.1701
2.2259
2.2021
1.9261
1.9993
1.9701
1.6146
1.7364
1.6933
1.6368
1.7448
1.7156
0.2107
0.187
0.198
1.4772
1.4494
1.4688
2.5
2.5
2.5
2.5
2.5
2.5
2.6739
2.6538
2.6662
2.5757
2.5918
2.5833
2.5261
2.5608
2.5413
2.566
2.5685
2.5674
2.604
2.5842
2.5961
2.628
2.6057
2.6197
2.6414
2.6269
2.6363
2.6446
2.6356
2.6417
2.6372
2.6451
2.6409
2.6194
2.651
2.6329
2.5943
2.6403
2.6151
2.5531
2.6043
2.5776
2.4793
2.5335
2.5069
2.3586
2.4107
2.3871000000000002
2.1712
2.2282
2.2049
1.927
2.0009
1.9719
1.6156
1.7371
1.695
1.6354
1.7448
1.7157
0.207
0.1811
0.1927
1.481
1.4526
1.4729
2.5
2.5
2.5
2.5
2.5
2.5
2.6748
2.6563
2.6682
2.5755
2.5934
2.5833
2.5256
2.5623
2.5413
2.5664
2.5707
2.5686
2.6051
2.5874
2.5985
2.6296
2.6094
2.623
2.6431
2.6297
2.639
2.6461
2.6375
2.6433
2.6385
2.6467
2.6425
2.6205
2.6528
2.6347
2.5954
2.6424
2.6168
2.5542
2.6064
2.5794
2.4805
2.5358
2.509
2.36
2.4131
2.3886
2.1726
2.2303
2.2062
1.9283
2.0023
1.9744
1.6168
1.7371
1.6958
1.6343
1.7489
1.7192
0.2022
0.175
0.1871
1.486
1.4559
1.4773
2.5
2.5
2.5
2.5
2.5
2.5
2.676
2.6595
2.6697
2.575
2.5947
2.5837
2.5252
2.563
2.5418
2.5669
2.5723
2.5699
2.6067
2.5902
2.6006
2.632
2.613
2.6255
2.6455
2.6326
2.642
2.6481
2.6395
2.6461
2.64
2.6485
2.6444
2.6217
2.6549
2.6364
2.5967
2.645
2.6188
2.5554
2.609
2.5809
2.482
2.5389
2.5109
2.3616
2.4164
2.3907
2.1741
2.2332
2.2072
1.9296
2.0045
1.9749
1.6179
1.7377
1.6974
1.6331
1.7518
1.7218
0.198
0.1683
0.1818
1.4904
1.4595
1.4816
2.5
2.5
2.5
2.5
2.5
2.5
2.6771
2.6621
2.6719
2.5747
2.5965
2.584
2.5248
2.5646
2.5413
2.5673
2.5748
2.5711
2.6079
2.5939
2.6032
2.634
2.6174
2.6284
2.6475
2.6359
2.6438
2.6499
2.6418
2.648
2.6414
2.6504
2.6468
2.623
2.6573
2.6383
2.598
2.6478
2.6207
2.5567
2.6118
2.5832
2.4835
2.542
2.5137
2.3634
2.4196
2.3942
2.1759
2.236
2.2105
1.9311
2.0064
1.9763
1.619
1.7385
1.6978
1.6336
1.7516
1.7199
0.1959
0.1621
0.1764
1.4927
1.4628
1.4858
2.5
2.5
2.5
2.5
2.5
2.5
2.6775
2.6636
2.6733
2.5747
2.5982
2.584
2.5246
2.5662
2.5413
2.5675
2.5772
2.5726
2.6084
2.5974
2.606
2.6347
2.6212
2.6315
2.6484
2.6391
2.6465
2.6508
2.644
2.6497
2.6423
2.6523
2.6483
2.6238
2.6595
2.6405
2.5989
2.6505
2.6228
2.5577
2.6146
2.5855
2.4847
2.5453
2.5163
2.3648
2.4231
2.3968
2.1773
2.2393
2.2127
1.9323
2.0088
1.9782
1.62
1.7399
1.6979
1.634
1.752
1.7181
0.1921
0.1569
0.1719
1.4967
1.4657
1.4893
2.5
2.5
2.5
2.5
2.5
2.5
2.6788
2.665
2.6749
2.5742
2.5997
2.5847
2.5241
2.5677
2.5417
2.568
2.5796
2.574
2.6099
2.6007
2.6078
2.6369
2.6248
2.634
2.6506
2.6419
2.6492
2.6525
2.646
2.6517
2.6435
2.654
2.6491
2.6247
2.6615
2.6418
2.5998
2.6528
2.6251
2.5584
2.6171
2.5872
2.4856
2.5482
2.5183
2.3657
2.4264
2.3991
2.178
2.2422
2.2152
1.9328
2.0112
1.9805
1.6202
1.7412
1.6997
1.6338
1.7529
1.7202
0.1897
0.1518
0.1687
1.4992
1.4685
1.4919
2.5
2.5
2.5
2.5
2.5
2.5
2.6797
2.6666
2.6758
2.5739
2.6014
2.5846
2.5238
2.5692
2.5413
2.5683
2.5819
2.5738
2.6109
2.6041
2.6086
2.6383
2.6284
2.6359
2.652
2.6449
2.651
2.6536
2.648
2.6531
2.6443
2.6557
2.65
2.6253
2.6635
2.6426
2.6004
2.6553
2.6268
2.559
2.6196
2.5894
2.4862
2.5511
2.5206
2.3664
2.4293
2.4016
2.1786
2.2448
2.2172
1.9333
2.0129
1.9818
1.6203
1.7419
1.7
1.6348
1.7513
1.7193
0.1852
0.1476
0.1645
1.5039
1.4707
1.4952
2.5
2.5
2.5
2.5
2.5
2.5
2.6809
2.6681
2.6771
2.5736
2.6029
2.5844
2.5234
2.5706
2.5414
2.5688
2.5841
2.5752
2.6123
2.6072
2.6109
2.6405
2.6317
2.6386
2.6543
2.6474
2.6534
2.6556
2.6497
2.655
2.646
2.6571
2.6521
2.6268
2.6652
2.6443
2.6019
2.6573
2.6283
2.5606
2.6217
2.5913
2.4881
2.5534
2.523
2.3686
2.4318
2.404
2.1809
2.2471
2.219
1.9353
2.0146
1.9828
1.6218
1.7429
1.7013
1.6368
1.75
1.7195
0.1812
0.1425
0.1597
1.5081
1.4735
1.499
2.5
2.5
2.5
2.5
2.5
2.5
2.6822
2.6701
2.6788
2.5733
2.605
2.5845
2.5229
2.5726
2.5411
2.5692
2.5872
2.5761
2.6136
2.6113
2.6133
2.6425
2.636
2.6415
2.6564
2.6507
2.6562
2.6574
2.6519
2.6568
2.6471
2.6589
2.6527
2.6278
2.6672
2.6456
2.6035
2.6596
2.6304
2.5622
2.6241
2.5935
2.4902
2.5562
2.5253
2.3711
2.4347
2.4061
2.1836
2.2497
2.2211
1.938
2.0166
1.9843
1.6244
1.7442
1.7023
1.6396
1.7506
1.7189
