"LocID","Time","AgeGrp"
8,"2055-2060","45-49"
8,"2060-2065","15-19"
8,"2060-2065","20-24"
8,"2060-2065","25-29"
8,"2060-2065","30-34"
8,"2060-2065","35-39"
8,"2060-2065","40-44"
8,"2060-2065","45-49"
8,"2065-2070","15-19"
8,"2065-2070","20-24"
8,"2065-2070","25-29"
8,"2065-2070","30-34"
8,"2065-2070","35-39"
8,"2065-2070","40-44"
8,"2065-2070","45-49"
8,"2070-2075","15-19"
8,"2070-2075","20-24"
8,"2070-2075","25-29"
8,"2070-2075","30-34"
8,"2070-2075","35-39"
8,"2070-2075","40-44"
8,"2070-2075","45-49"
8,"2075-2080","15-19"
8,"2075-2080","20-24"
8,"2075-2080","25-29"
8,"2075-2080","30-34"
8,"2075-2080","35-39"
8,"2075-2080","40-44"
8,"2075-2080","45-49"
8,"2080-2085","15-19"
8,"2080-2085","20-24"
8,"2080-2085","25-29"
8,"2080-2085","30-34"
8,"2080-2085","35-39"
8,"2080-2085","40-44"
8,"2080-2085","45-49"
8,"2085-2090","15-19"
8,"2085-2090","20-24"
8,"2085-2090","25-29"
8,"2085-2090","30-34"
8,"2085-2090","35-39"
8,"2085-2090","40-44"
8,"2085-2090","45-49"
8,"2090-2095","15-19"
8,"2090-2095","20-24"
8,"2090-2095","25-29"
8,"2090-2095","30-34"
8,"2090-2095","35-39"
8,"2090-2095","40-44"
8,"2090-2095","45-49"
8,"2095-2100","15-19"
8,"2095-2100","20-24"
8,"2095-2100","25-29"
8,"2095-2100","30-34"
8,"2095-2100","35-39"
8,"2095-2100","40-44"
8,"2095-2100","45-49"
12,"2010-2015","15-19"
12,"2010-2015","20-24"
12,"2010-2015","25-29"
12,"2010-2015","30-34"
12,"2010-2015","35-39"
12,"2010-2015","40-44"
12,"2010-2015","45-49"
12,"2015-2020","15-19"
12,"2015-2020","20-24"
12,"2015-2020","25-29"
12,"2015-2020","30-34"
12,"2015-2020","35-39"
12,"2015-2020","40-44"
12,"2015-2020","45-49"
12,"2020-2025","15-19"
12,"2020-2025","20-24"
12,"2020-2025","25-29"
12,"2020-2025","30-34"
12,"2020-2025","35-39"
12,"2020-2025","40-44"
12,"2020-2025","45-49"
12,"2025-2030","15-19"
12,"2025-2030","20-24"
12,"2025-2030","25-29"
12,"2025-2030","30-34"
12,"2025-2030","35-39"
12,"2025-2030","40-44"
12,"2025-2030","45-49"
12,"2030-2035","15-19"
12,"2030-2035","20-24"
12,"2030-2035","25-29"
12,"2030-2035","30-34"
12,"2030-2035","35-39"
12,"2030-2035","40-44"
12,"2030-2035","45-49"
12,"2035-2040","15-19"
12,"2035-2040","20-24"
12,"2035-2040","25-29"
12,"2035-2040","30-34"
12,"2035-2040","35-39"
12,"2035-2040","40-44"
12,"2035-2040","45-49"
12,"2040-2045","15-19"
12,"2040-2045","20-24"
12,"2040-2045","25-29"
12,"2040-2045","30-34"
12,"2040-2045","35-39"
12,"2040-2045","40-44"
12,"2040-2045","45-49"
12,"2045-2050","15-19"
12,"2045-2050","20-24"
12,"2045-2050","25-29"
12,"2045-2050","30-34"
12,"2045-2050","35-39"
12,"2045-2050","40-44"
12,"2045-2050","45-49"
12,"2050-2055","15-19"
12,"2050-2055","20-24"
12,"2050-2055","25-29"
12,"2050-2055","30-34"
12,"2050-2055","35-39"
12,"2050-2055","40-44"
12,"2050-2055","45-49"
12,"2055-2060","15-19"
12,"2055-2060","20-24"
12,"2055-2060","25-29"
12,"2055-2060","30-34"
12,"2055-2060","35-39"
12,"2055-2060","40-44"
12,"2055-2060","45-49"
12,"2060-2065","15-19"
12,"2060-2065","20-24"
12,"2060-2065","25-29"
12,"2060-2065","30-34"
12,"2060-2065","35-39"
12,"2060-2065","40-44"
12,"2060-2065","45-49"
12,"2065-2070","15-19"
12,"2065-2070","20-24"
12,"2065-2070","25-29"
12,"2065-2070","30-34"
12,"2065-2070","35-39"
12,"2065-2070","40-44"
12,"2065-2070","45-49"
12,"2070-2075","15-19"
12,"2070-2075","20-24"
12,"2070-2075","25-29"
12,"2070-2075","30-34"
12,"2070-2075","35-39"
12,"2070-2075","40-44"
12,"2070-2075","45-49"
12,"2075-2080","15-19"
12,"2075-2080","20-24"
12,"2075-2080","25-29"
12,"2075-2080","30-34"
12,"2075-2080","35-39"
12,"2075-2080","40-44"
12,"2075-2080","45-49"
12,"2080-2085","15-19"
12,"2080-2085","20-24"
12,"2080-2085","25-29"
12,"2080-2085","30-34"
12,"2080-2085","35-39"
12,"2080-2085","40-44"
12,"2080-2085","45-49"
12,"2085-2090","15-19"
12,"2085-2090","20-24"
12,"2085-2090","25-29"
12,"2085-2090","30-34"
12,"2085-2090","35-39"
12,"2085-2090","40-44"
12,"2085-2090","45-49"
12,"2090-2095","15-19"
12,"2090-2095","20-24"
12,"2090-2095","25-29"
12,"2090-2095","30-34"
12,"2090-2095","35-39"
12,"2090-2095","40-44"
12,"2090-2095","45-49"
12,"2095-2100","15-19"
12,"2095-2100","20-24"
12,"2095-2100","25-29"
12,"2095-2100","30-34"
12,"2095-2100","35-39"
12,"2095-2100","40-44"
12,"2095-2100","45-49"
24,"2010-2015","15-19"
24,"2010-2015","20-24"
24,"2010-2015","25-29"
24,"2010-2015","30-34"
24,"2010-2015","35-39"
24,"2010-2015","40-44"
24,"2010-2015","45-49"
24,"2015-2020","15-19"
24,"2015-2020","20-24"
24,"2015-2020","25-29"
24,"2015-2020","30-34"
24,"2015-2020","35-39"
24,"2015-2020","40-44"
24,"2015-2020","45-49"
24,"2020-2025","15-19"
24,"2020-2025","20-24"
24,"2020-2025","25-29"
24,"2020-2025","30-34"
24,"2020-2025","35-39"
24,"2020-2025","40-44"
24,"2020-2025","45-49"
24,"2025-2030","15-19"
24,"2025-2030","20-24"
24,"2025-2030","25-29"
24,"2025-2030","30-34"
24,"2025-2030","35-39"
24,"2025-2030","40-44"
24,"2025-2030","45-49"
24,"2030-2035","15-19"
24,"2030-2035","20-24"
24,"2030-2035","25-29"
24,"2030-2035","30-34"
24,"2030-2035","35-39"
24,"2030-2035","40-44"
24,"2030-2035","45-49"
24,"2035-2040","15-19"
24,"2035-2040","20-24"
24,"2035-2040","25-29"
24,"2035-2040","30-34"
24,"2035-2040","35-39"
24,"2035-2040","40-44"
24,"2035-2040","45-49"
24,"2040-2045","15-19"
24,"2040-2045","20-24"
24,"2040-2045","25-29"
24,"2040-2045","30-34"
24,"2040-2045","35-39"
24,"2040-2045","40-44"
24,"2040-2045","45-49"
24,"2045-2050","15-19"
24,"2045-2050","20-24"
24,"2045-2050","25-29"
24,"2045-2050","30-34"
24,"2045-2050","35-39"
24,"2045-2050","40-44"
24,"2045-2050","45-49"
24,"2050-2055","15-19"
24,"2050-2055","20-24"
24,"2050-2055","25-29"
24,"2050-2055","30-34"
24,"2050-2055","35-39"
24,"2050-2055","40-44"
24,"2050-2055","45-49"
24,"2055-2060","15-19"
24,"2055-2060","20-24"
24,"2055-2060","25-29"
24,"2055-2060","30-34"
24,"2055-2060","35-39"
24,"2055-2060","40-44"
24,"2055-2060","45-49"
24,"2060-2065","15-19"
24,"2060-2065","20-24"
24,"2060-2065","25-29"
24,"2060-2065","30-34"
24,"2060-2065","35-39"
24,"2060-2065","40-44"
24,"2060-2065","45-49"
24,"2065-2070","15-19"
24,"2065-2070","20-24"
24,"2065-2070","25-29"
24,"2065-2070","30-34"
24,"2065-2070","35-39"
24,"2065-2070","40-44"
24,"2065-2070","45-49"
24,"2070-2075","15-19"
24,"2070-2075","20-24"
24,"2070-2075","25-29"
24,"2070-2075","30-34"
24,"2070-2075","35-39"
24,"2070-2075","40-44"
24,"2070-2075","45-49"
24,"2075-2080","15-19"
24,"2075-2080","20-24"
24,"2075-2080","25-29"
24,"2075-2080","30-34"
24,"2075-2080","35-39"
24,"2075-2080","40-44"
24,"2075-2080","45-49"
24,"2080-2085","15-19"
24,"2080-2085","20-24"
24,"2080-2085","25-29"
24,"2080-2085","30-34"
24,"2080-2085","35-39"
24,"2080-2085","40-44"
24,"2080-2085","45-49"
24,"2085-2090","15-19"
24,"2085-2090","20-24"
24,"2085-2090","25-29"
24,"2085-2090","30-34"
24,"2085-2090","35-39"
24,"2085-2090","40-44"
24,"2085-2090","45-49"
24,"2090-2095","15-19"
24,"2090-2095","20-24"
24,"2090-2095","25-29"
24,"2090-2095","30-34"
24,"2090-2095","35-39"
24,"2090-2095","40-44"
24,"2090-2095","45-49"
24,"2095-2100","15-19"
24,"2095-2100","20-24"
24,"2095-2100","25-29"
24,"2095-2100","30-34"
24,"2095-2100","35-39"
24,"2095-2100","40-44"
24,"2095-2100","45-49"
32,"2010-2015","15-19"
32,"2010-2015","20-24"
32,"2010-2015","25-29"
32,"2010-2015","30-34"
32,"2010-2015","35-39"
32,"2010-2015","40-44"
32,"2010-2015","45-49"
32,"2015-2020","15-19"
32,"2015-2020","20-24"
32,"2015-2020","25-29"
32,"2015-2020","30-34"
32,"2015-2020","35-39"
32,"2015-2020","40-44"
32,"2015-2020","45-49"
32,"2020-2025","15-19"
32,"2020-2025","20-24"
32,"2020-2025","25-29"
32,"2020-2025","30-34"
32,"2020-2025","35-39"
32,"2020-2025","40-44"
32,"2020-2025","45-49"
32,"2025-2030","15-19"
32,"2025-2030","20-24"
32,"2025-2030","25-29"
32,"2025-2030","30-34"
32,"2025-2030","35-39"
32,"2025-2030","40-44"
32,"2025-2030","45-49"
32,"2030-2035","15-19"
32,"2030-2035","20-24"
32,"2030-2035","25-29"
32,"2030-2035","30-34"
32,"2030-2035","35-39"
32,"2030-2035","40-44"
32,"2030-2035","45-49"
32,"2035-2040","15-19"
32,"2035-2040","20-24"
32,"2035-2040","25-29"
32,"2035-2040","30-34"
32,"2035-2040","35-39"
32,"2035-2040","40-44"
32,"2035-2040","45-49"
32,"2040-2045","15-19"
32,"2040-2045","20-24"
32,"2040-2045","25-29"
32,"2040-2045","30-34"
32,"2040-2045","35-39"
32,"2040-2045","40-44"
32,"2040-2045","45-49"
32,"2045-2050","15-19"
32,"2045-2050","20-24"
32,"2045-2050","25-29"
32,"2045-2050","30-34"
32,"2045-2050","35-39"
32,"2045-2050","40-44"
32,"2045-2050","45-49"
32,"2050-2055","15-19"
32,"2050-2055","20-24"
32,"2050-2055","25-29"
32,"2050-2055","30-34"
32,"2050-2055","35-39"
32,"2050-2055","40-44"
32,"2050-2055","45-49"
32,"2055-2060","15-19"
32,"2055-2060","20-24"
32,"2055-2060","25-29"
32,"2055-2060","30-34"
32,"2055-2060","35-39"
32,"2055-2060","40-44"
32,"2055-2060","45-49"
32,"2060-2065","15-19"
32,"2060-2065","20-24"
32,"2060-2065","25-29"
32,"2060-2065","30-34"
32,"2060-2065","35-39"
32,"2060-2065","40-44"
32,"2060-2065","45-49"
32,"2065-2070","15-19"
32,"2065-2070","20-24"
32,"2065-2070","25-29"
32,"2065-2070","30-34"
32,"2065-2070","35-39"
32,"2065-2070","40-44"
32,"2065-2070","45-49"
32,"2070-2075","15-19"
32,"2070-2075","20-24"
32,"2070-2075","25-29"
32,"2070-2075","30-34"
32,"2070-2075","35-39"
32,"2070-2075","40-44"
32,"2070-2075","45-49"
32,"2075-2080","15-19"
32,"2075-2080","20-24"
32,"2075-2080","25-29"
32,"2075-2080","30-34"
32,"2075-2080","35-39"
32,"2075-2080","40-44"
32,"2075-2080","45-49"
32,"2080-2085","15-19"
32,"2080-2085","20-24"
32,"2080-2085","25-29"
32,"2080-2085","30-34"
32,"2080-2085","35-39"
32,"2080-2085","40-44"
32,"2080-2085","45-49"
32,"2085-2090","15-19"
32,"2085-2090","20-24"
32,"2085-2090","25-29"
32,"2085-2090","30-34"
32,"2085-2090","35-39"
32,"2085-2090","40-44"
32,"2085-2090","45-49"
32,"2090-2095","15-19"
32,"2090-2095","20-24"
32,"2090-2095","25-29"
32,"2090-2095","30-34"
32,"2090-2095","35-39"
32,"2090-2095","40-44"
32,"2090-2095","45-49"
32,"2095-2100","15-19"
32,"2095-2100","20-24"
32,"2095-2100","25-29"
32,"2095-2100","30-34"
32,"2095-2100","35-39"
32,"2095-2100","40-44"
32,"2095-2100","45-49"
51,"2010-2015","15-19"
51,"2010-2015","20-24"
51,"2010-2015","25-29"
51,"2010-2015","30-34"
51,"2010-2015","35-39"
51,"2010-2015","40-44"
51,"2010-2015","45-49"
51,"2015-2020","15-19"
51,"2015-2020","20-24"
51,"2015-2020","25-29"
51,"2015-2020","30-34"
51,"2015-2020","35-39"
51,"2015-2020","40-44"
51,"2015-2020","45-49"
51,"2020-2025","15-19"
51,"2020-2025","20-24"
51,"2020-2025","25-29"
51,"2020-2025","30-34"
51,"2020-2025","35-39"
51,"2020-2025","40-44"
51,"2020-2025","45-49"
51,"2025-2030","15-19"
51,"2025-2030","20-24"
51,"2025-2030","25-29"
51,"2025-2030","30-34"
51,"2025-2030","35-39"
51,"2025-2030","40-44"
51,"2025-2030","45-49"
51,"2030-2035","15-19"
51,"2030-2035","20-24"
51,"2030-2035","25-29"
51,"2030-2035","30-34"
51,"2030-2035","35-39"
51,"2030-2035","40-44"
51,"2030-2035","45-49"
51,"2035-2040","15-19"
51,"2035-2040","20-24"
51,"2035-2040","25-29"
51,"2035-2040","30-34"
51,"2035-2040","35-39"
51,"2035-2040","40-44"
51,"2035-2040","45-49"
51,"2040-2045","15-19"
51,"2040-2045","20-24"
51,"2040-2045","25-29"
51,"2040-2045","30-34"
51,"2040-2045","35-39"
51,"2040-2045","40-44"
51,"2040-2045","45-49"
51,"2045-2050","15-19"
51,"2045-2050","20-24"
51,"2045-2050","25-29"
51,"2045-2050","30-34"
51,"2045-2050","35-39"
51,"2045-2050","40-44"
51,"2045-2050","45-49"
51,"2050-2055","15-19"
51,"2050-2055","20-24"
51,"2050-2055","25-29"
51,"2050-2055","30-34"
51,"2050-2055","35-39"
51,"2050-2055","40-44"
51,"2050-2055","45-49"
51,"2055-2060","15-19"
51,"2055-2060","20-24"
51,"2055-2060","25-29"
51,"2055-2060","30-34"
51,"2055-2060","35-39"
51,"2055-2060","40-44"
51,"2055-2060","45-49"
51,"2060-2065","15-19"
51,"2060-2065","20-24"
51,"2060-2065","25-29"
51,"2060-2065","30-34"
51,"2060-2065","35-39"
51,"2060-2065","40-44"
51,"2060-2065","45-49"
51,"2065-2070","15-19"
51,"2065-2070","20-24"
51,"2065-2070","25-29"
51,"2065-2070","30-34"
51,"2065-2070","35-39"
51,"2065-2070","40-44"
51,"2065-2070","45-49"
51,"2070-2075","15-19"
51,"2070-2075","20-24"
51,"2070-2075","25-29"
51,"2070-2075","30-34"
51,"2070-2075","35-39"
51,"2070-2075","40-44"
51,"2070-2075","45-49"
51,"2075-2080","15-19"
51,"2075-2080","20-24"
51,"2075-2080","25-29"
51,"2075-2080","30-34"
51,"2075-2080","35-39"
51,"2075-2080","40-44"
51,"2075-2080","45-49"
51,"2080-2085","15-19"
51,"2080-2085","20-24"
51,"2080-2085","25-29"
51,"2080-2085","30-34"
51,"2080-2085","35-39"
51,"2080-2085","40-44"
51,"2080-2085","45-49"
51,"2085-2090","15-19"
51,"2085-2090","20-24"
51,"2085-2090","25-29"
51,"2085-2090","30-34"
51,"2085-2090","35-39"
51,"2085-2090","40-44"
51,"2085-2090","45-49"
51,"2090-2095","15-19"
51,"2090-2095","20-24"
51,"2090-2095","25-29"
51,"2090-2095","30-34"
51,"2090-2095","35-39"
51,"2090-2095","40-44"
51,"2090-2095","45-49"
51,"2095-2100","15-19"
51,"2095-2100","20-24"
51,"2095-2100","25-29"
51,"2095-2100","30-34"
51,"2095-2100","35-39"
51,"2095-2100","40-44"
51,"2095-2100","45-49"
533,"2010-2015","15-19"
533,"2010-2015","20-24"
533,"2010-2015","25-29"
533,"2010-2015","30-34"
533,"2010-2015","35-39"
533,"2010-2015","40-44"
533,"2010-2015","45-49"
533,"2015-2020","15-19"
533,"2015-2020","20-24"
533,"2015-2020","25-29"
533,"2015-2020","30-34"
533,"2015-2020","35-39"
533,"2015-2020","40-44"
533,"2015-2020","45-49"
533,"2020-2025","15-19"
533,"2020-2025","20-24"
533,"2020-2025","25-29"
533,"2020-2025","30-34"
533,"2020-2025","35-39"
533,"2020-2025","40-44"
533,"2020-2025","45-49"
533,"2025-2030","15-19"
533,"2025-2030","20-24"
533,"2025-2030","25-29"
533,"2025-2030","30-34"
533,"2025-2030","35-39"
533,"2025-2030","40-44"
533,"2025-2030","45-49"
533,"2030-2035","15-19"
533,"2030-2035","20-24"
533,"2030-2035","25-29"
533,"2030-2035","30-34"
533,"2030-2035","35-39"
533,"2030-2035","40-44"
533,"2030-2035","45-49"
533,"2035-2040","15-19"
533,"2035-2040","20-24"
533,"2035-2040","25-29"
533,"2035-2040","30-34"
533,"2035-2040","35-39"
533,"2035-2040","40-44"
533,"2035-2040","45-49"
533,"2040-2045","15-19"
533,"2040-2045","20-24"
533,"2040-2045","25-29"
533,"2040-2045","30-34"
533,"2040-2045","35-39"
533,"2040-2045","40-44"
533,"2040-2045","45-49"
533,"2045-2050","15-19"
533,"2045-2050","20-24"
533,"2045-2050","25-29"
533,"2045-2050","30-34"
533,"2045-2050","35-39"
533,"2045-2050","40-44"
533,"2045-2050","45-49"
533,"2050-2055","15-19"
533,"2050-2055","20-24"
533,"2050-2055","25-29"
533,"2050-2055","30-34"
533,"2050-2055","35-39"
533,"2050-2055","40-44"
533,"2050-2055","45-49"
533,"2055-2060","15-19"
533,"2055-2060","20-24"
533,"2055-2060","25-29"
533,"2055-2060","30-34"
533,"2055-2060","35-39"
533,"2055-2060","40-44"
533,"2055-2060","45-49"
533,"2060-2065","15-19"
533,"2060-2065","20-24"
533,"2060-2065","25-29"
533,"2060-2065","30-34"
533,"2060-2065","35-39"
533,"2060-2065","40-44"
533,"2060-2065","45-49"
533,"2065-2070","15-19"
533,"2065-2070","20-24"
533,"2065-2070","25-29"
533,"2065-2070","30-34"
533,"2065-2070","35-39"
533,"2065-2070","40-44"
533,"2065-2070","45-49"
533,"2070-2075","15-19"
533,"2070-2075","20-24"
533,"2070-2075","25-29"
533,"2070-2075","30-34"
533,"2070-2075","35-39"
533,"2070-2075","40-44"
533,"2070-2075","45-49"
533,"2075-2080","15-19"
533,"2075-2080","20-24"
533,"2075-2080","25-29"
533,"2075-2080","30-34"
533,"2075-2080","35-39"
533,"2075-2080","40-44"
533,"2075-2080","45-49"
533,"2080-2085","15-19"
533,"2080-2085","20-24"
533,"2080-2085","25-29"
533,"2080-2085","30-34"
533,"2080-2085","35-39"
533,"2080-2085","40-44"
533,"2080-2085","45-49"
533,"2085-2090","15-19"
533,"2085-2090","20-24"
533,"2085-2090","25-29"
533,"2085-2090","30-34"
533,"2085-2090","35-39"
533,"2085-2090","40-44"
533,"2085-2090","45-49"
533,"2090-2095","15-19"
533,"2090-2095","20-24"
533,"2090-2095","25-29"
