"DeathsFemale"
1289.648
1432.629
1562.749
1653.748
1700.509
1729.619
1756.776
1786.199
1815.894
29559.169
30799.182
31767.938
32809.192
33563.236
34649.372
36012.617
37545.594
39234.144
42.249
47.354
52.407
57.609
63.226
69.633
76.716
83.976
90.539
406.798
436.206
468.77
508.216
564.481
642.618
742.736
859.747
985.572
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
717.327
735.697
771.579
797.921
810.973
823.563
841.406
864.022
889.562
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
723.152
758.975
791.983
825.662
865.3
915.56
976.839
1041.906
1109.643
65.693
70.74
74.758
77.724
80.325
84.224
90.414
97.368
102.667
1.751
1.982
2.253
2.555
2.89
3.239
3.6
3.903
4.076
68182.887
72261.482
77031.024
82627.108
89353.674
97839.258
107719.725
118067.846
127970.875
346.998
374.716
402.536
434.402
474.62
524.103
579.152
630.544
673.639
420.648
452.517
485.035
522.789
570.551
629.411
694.802
756.126
807.802
203.348
209.357
213.769
218.339
225.469
235.761
247.649
259.701
271.25
141.765
156.528
169.405
182.023
197.808
220.9
250.651
281.527
307.728
4.682
4.861
5.137
5.494
6.348
7.527
8.482
9.709
10.849
3.858
4.166
4.899
5.928
7.322
9.154
11.542
14.537
18.049
2471.872
2543.458
2634.193
2779.281
2989.076
3280.424
3622.036
4061.645
4559.288
5.085
5.173
5.363
5.726
6.265
6.964
7.779
8.534
8.992
341.081
338.492
330.124
320.077
314.132
317.532
328.627
338.779
340.777
254.947
253.599
262.67
274.995
283.105
293.14
306.688
322.58
336.753
2.509
2.669
2.826
3.159
3.638
4.36
5.365
6.485
7.675
196.308
203.72
209.867
218.134
226.013
237.407
253.24
273.309
297.028
NA
NA
NA
NA
NA
NA
NA
NA
NA
10.639
11.015
11.367
11.705
12.206
13.071
14.339
15.979
17.906
169.989
175.717
181.926
189.481
198.432
209.302
222.861
239.308
258.005
89.782
95.324
101.532
106.401
110.172
115.353
122.655
129.063
132.042
58.337
66.133
69.828
72.663
73.826
77.627
77.83
75.348
72.608
2599.251
2845.86
3112.67
3425.365
3785.209
4193.477
4652.176
5149.005
5655.949
NA
NA
NA
NA
NA
NA
NA
NA
NA
2.174
2.509
3.017
3.658
4.465
5.504
6.842
8.397
10.054
260.675
260.478
256.856
252.688
250.427
249.699
248.737
245.382
239.854
480.488
514.455
537.125
559.834
577.672
595.633
616.59
640.713
668.702
274.53
287.355
293.64
295.888
293.89
293.09
296.993
305.657
317.898
6.334
6.569
6.756
7.048
7.566
8.474
9.806
11.367
12.96
308.101
314.895
319.652
324.334
331.71
347.931
371.382
393.951
421.124
667.765
691.218
703.111
720.629
729.08
738.563
751.616
766.848
785.313
603.978
651.799
700.155
753.368
819.338
900.872
994.258
1083.531
1154.604
689.211
747.246
803.266
857.743
919.615
996.574
1083.001
1172.334
1256.7
NA
NA
NA
NA
NA
NA
NA
NA
NA
177.399
183.044
189.254
195.067
197.186
197.807
198.433
200.19
202.367
1630.893
1777.202
1958.621
2176.943
2442.866
2773.638
3178.089
3635.707
4132.648
436.671
468
490.031
507.072
515.126
521.276
528.365
538.225
550.172
3.497
3.474
3.569
3.772
4.062
4.407
4.744
5.026
5.233
207.337
233.664
262.504
294.854
331.771
374.298
422.421
473.547
523.379
20712.294
22525.284
24582.358
26969.607
29916.298
33491.659
37348.315
40977.057
44075.03
93.196
107.682
122.264
137.652
155.323
177.312
204.912
237.702
272.143
5.479
6.227
7.095
8.23
9.825
12.016
14.826
17.967
20.985
518.682
572.628
643.305
725.481
819.156
949.656
1090.759
1234.6
1371.133
10.064
9.884
9.794
10.018
10.605
11.603
12.963
14.619
16.52
113.094
121.384
126.826
