"PopTotal"
5545.968
4777.759
4266.411
3504.821
2841.127
2297.889
1860.493
1520.657
1234.345
989.613
784.656
608.833
476.408
325.985
205.485
109.875
45.535
13.199
2.413
0.255
0.016
5941.222
5353.649
4796.387
4274.147
3485.788
2810.29
2264.857
1824.133
1480.189
1190.168
938.952
725.747
540.708
396.759
246.388
132.585
55.813
16.436
3.047
0.327
0.021
6267.172
5692.859
5314.56
4754.531
4206.778
3414.542
2744.141
2200.904
1760.731
1415.464
1120.187
861.877
640.035
448.021
298.651
158.969
67.8
20.462
3.888
0.425
0.028
6458.127
5988.729
5617.126
5237.96
4656.756
4102.427
3320.384
2656.741
2117.267
1678.42
1328.461
1025.777
758.921
530.166
337.782
193.691
82.25
25.359
4.977
0.56
0.037
6616.519
6203.591
5918.814
5546.744
5144.322
4556.436
4003.979
3227.655
2566.963
2027.524
1583.035
1223.194
909.042
633.598
403.636
222.05
102.229
31.634
6.391
0.746
0.05
6607.595
6387.095
6140.649
5855.008
5461.352
5049.036
4462.168
3906.82
3131.412
2468.914
1921.559
1465.61
1091.07
765.075
487.328
269.151
119.641
40.459
8.268
0.999
0.07
6479.981
6408.008
6331.32
6084.192
5778.098
5375.166
4959.808
4368.833
3804.776
3024.252
2350.781
1788.65
1315.85
925.813
594.671
329.803
148.149
48.757
10.976
1.348
0.097
6289.079
6311.045
6360.288
6282.147
6016.632
5701.07
5294.663
4871.081
4269.4
3688.666
2892.267
2199.611
1616.184
1125.667
727.277
408.545
185.512
62.196
13.738
1.868
0.136
6065.326
6148.344
6271.233
6318.879
6223.621
5949.404
5629.25
5214.125
4774.971
4153.548
3542.172
2719.749
1999.852
1393.67
893.67
507.264
234.877
80.252
18.213
2.444
0.196
5817.875
5949.354
6115.808
6237.338
6270.038
6165.893
5886.866
5556.874
5125.249
4660.067
4003.704
3346.481
2487.531
1737.97
1118.084
632.837
298.091
104.716
24.437
3.391
0.269
5523.68
5722.787
5923.005
6088.511
6197.492
6221.985
6112.029
5823.052
5475.097
5015.892
4507.389
3798.91
3077.911
2177.966
1408.64
803.719
380.085
136.979
