"DeathsFemale"
1289.648
1443.928
1604.865
1747.048
1873.503
2003.761
2152.535
2318.448
2492.906
29559.169
31111.955
32778.961
34704.144
36518.725
38697.024
41185.28
43939.991
46983.697
42.249
47.146
52.068
57.233
62.906
69.318
76.323
83.484
89.995
406.798
433.673
465.573
505.215
562.824
641.649
741.708
858.031
983.297
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
717.327
743.282
797.379
850.379
898.486
948.4
1004.543
1066.946
1134.575
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
723.152
757.572
789.969
823.528
863.64
914.156
975.051
1039.658
1106.993
65.693
70.355
74.169
77.115
79.816
83.717
89.805
96.632
101.863
1.751
1.977
2.244
2.543
2.877
3.228
3.587
3.887
4.057
68182.887
72059.059
76903.313
82736.748
89910.089
98742.016
108809.011
119340.134
129495.689
346.998
374.272
401.809
433.478
473.667
523.073
577.933
629.028
671.798
420.648
451.99
484.181
521.717
569.455
628.222
693.388
754.36
805.656
203.348
209.205
213.489
217.968
225.065
235.313
247.114
259.028
270.412
141.765
154.857
167.125
179.8
196.244
219.461
248.72
279.104
305.142
4.682
4.85
5.12
5.472
6.326
7.506
8.455
9.674
10.81
3.858
4.154
4.887
5.915
7.31
9.14
11.526
14.518
18.025
2471.872
2529.398
2614.002
2759.984
2978.143
3274.141
3614.979
4051.422
4547.429
5.085
5.161
5.345
5.705
6.244
6.94
7.75
8.493
8.95
341.081
338.113
329.498
319.337
313.408
316.717
327.566
337.398
339.093
254.947
253.406
262.339
274.578
282.67
292.677
306.144
321.888
335.889
2.509
2.673
2.839
3.184
3.681
4.42
5.436
6.564
7.765
196.308
205.434
217.124
232.98
250.571
272.123
298.958
331.729
370.061
NA
NA
NA
NA
NA
NA
NA
NA
NA
10.639
11.017
11.377
11.748
12.317
13.209
14.476
16.113
18.052
169.989
176.853
184.739
193.874
204.611
217.35
232.697
250.837
271.536
89.782
95.135
101.225
106.048
109.827
115
122.247
128.577
131.479
58.337
66.048
69.739
72.625
73.911
77.789
77.995
75.461
72.706
2599.251
2841.907
3105.474
3417.705
3779.028
4185.284
4641.358
5134.354
5639.281
NA
NA
NA
NA
NA
NA
NA
NA
NA
2.174
2.504
3.008
3.642
4.448
5.486
6.818
8.363
10.013
260.675
260.032
256.222
252.021
249.806
249.003
247.855
244.304
238.645
480.488
521.266
561.503
610.983
667.094
728.795
794.443
866.39
949.309
274.53
292.259
305.179
314.939
320.643
325.834
335.058
349.789
368.635
6.334
6.564
6.746
7.042
7.58
8.505
9.846
11.412
13.017
308.101
314.637
319.526
325.058
334.06
350.964
374.453
397.288
425.277
667.765
698.663
725.532
759.838
786.433
812.641
842.628
876.278
914.504
603.978
650.963
698.665
751.409
817.228
898.537
991.464
1080.075
1150.404
689.211
747.297
804.463
859.788
923.208
1002.03
1090.678
1182.9
1271.297
NA
NA
NA
NA
NA
NA
NA
NA
NA
177.399
184.719
194.124
203.691
210.194
215.681
220.913
227.167
234.217
1630.893
1775.59
1959.011
2178.86
2448.683
2783.172
3191.886
3653.937
4155.835
436.671
472.86
507.15
542.949
578.36
617.15
659.993
708.626
763.739
3.497
3.471
3.563
3.765
4.055
4.4
4.736
5.017
5.221
207.337
233.262
261.867
294.034
330.91
373.335
421.273
472.153
521.692
20712.294
22345.35
24296.416
26667.482
29649.23
33226.887
37039.837
40614.99
43685.85
93.196
107.558
122.037
137.363
155.032
177.003
204.54
237.228
271.569
5.479
6.21
7.067
8.197
9.793
11.984
14.786
17.916
20.923
518.682
571.05
640.815
722.873
817.413
948.542
1089.914
1233.721
1370.032
10.064
9.941
9.949
10.237
10.878
11.928
13.368
15.119
17.135
113.094
122.993
131.119
137.402
142.708
148.954
156.333
166.03
177.794
NA
NA
NA
NA
NA
NA
NA
NA
NA
39.833
45.379
52.076
60.264
70.355
82.712
97.496
113.877
130.439
126.554
132.449
135.952
136.983
137.277
138.663
141.035
143.235
144.014
172.89
192.009
217.141
243.13
268.398
293.53
318.607
344.529
371.233
14.392
15.77
17.297
19.024
20.996
23.154
25.4
27.628
29.63
274.652
278.474
283.286
291.096
304.305
318.896
329.796
333.413
332.737
506.964
527.096
553.281
586.862
620.042
661.844
708.983
762.605
825.414
598.467
627.203
651.44
665.993
670.482
685.435
728.098
791.368
846.936
2611.329
2846.02
3114.529
3363.095
3571.537
3788.324
4031.068
4302.909
4599.272
140.35
140.154
141.853
146.092
153.089
161.42
168.006
171.527
172.231
22.41
23.586
24.687
25.859
26.969
28.345
29.933
31.681
33.479
NA
NA
NA
NA
NA
NA
NA
NA
NA
122.873
135.353
148.333
162.296
178.929
198.909
221.791
247.526
274.767
9517.158
9740.437
10184.209
10827.733
11409.938
12099.658
12893.818
13773.328
14758.56
24749.416
26752.044
29139.124
31972.627
35344.298
39261.491
43396.621
47260.855
50524.059
9878.478
9894.483
9827.142
9690.41
9666.589
9817.622
10059.682
10190.449
10098.657
147.738
164.055
183.843
205.683
229.576
257.18
289.465
324.281
359.912
1096.179
1173.588
1244.696
1323.001
1440.8
1608.888
1803
2022.046
2259.786
89.292
94.239
99.73
106.195
113.991
122.806
