"Sx"
0.79456825
0.79597018
0.79526269
0.91727842
0.90835308
0.91292914
0.97527225
0.97003458
0.97271685
0.98004309
0.97542647
0.97780402
0.9687141
0.96466742
0.96674181
0.96127596
0.95818794
0.95976369
0.95629912
0.95290394
0.95464096
0.9493829
0.94753824
0.94845716
0.93899835
0.94250961
0.94059347
0.92560448
0.93604469
0.93047794
0.90693722
0.9230362
0.91452365
0.87983135
0.89952851
0.88920239
0.83782542
0.86026777
0.84862154
0.76926851
0.7961439
0.78234066
0.67196445
0.70414011
0.68778973
0.55363926
0.58851135
0.57102346
0.42310331
0.45661923
0.44008652
0.29677219
0.32471475
0.31120977
0.1897116
0.20952995
0.20019775
0.11465154
0.12636551
0.12100613
0.05573029
0.06003052
0.05814926
NA
NA
NA
0.79530855
0.79643361
0.79586865
0.9175834
0.9085223
0.91318948
0.97529732
0.97000621
0.97274276
0.98005378
0.9753979
0.97781803
0.96873318
0.96462668
0.96676535
0.96130156
0.95813827
0.95979278
0.95633234
0.95284779
0.9546747
0.9494206
0.94747414
0.94849686
0.93903511
0.94243374
0.94063798
0.92563095
0.93594963
0.93051568
0.90694046
0.92291017
0.91454656
0.87977674
0.89933889
0.88918452
0.83793958
0.86023111
0.84879422
0.77055779
0.79726931
0.78375167
0.67563794
0.70774229
0.69174319
0.5602817
0.59539956
0.57822448
0.43254082
0.46684538
0.45045498
0.30772538
0.33703161
0.32343093
0.20028977
0.22180537
0.21219052
0.12305099
0.1363915
0.13069725
0.05985105
0.0649784
0.06289676
NA
NA
NA
0.7987418
0.79881886
0.79879125
0.91927355
0.90982176
0.91468895
0.97574998
0.97040862
0.97316622
0.98037562
0.97570175
0.97812695
0.96924597
0.96506192
0.96723687
0.96194339
0.95864328
0.96036448
0.95707522
0.95341315
0.95532686
0.95027493
0.94809315
0.94923324
0.94001991
0.94308052
0.94146198
0.92673962
0.93661024
0.93141508
0.90817589
0.92363543
0.91553489
0.88115314
0.90021843
0.89031061
0.83952467
0.86135398
0.85014229
0.77249616
0.79870195
0.78542834
0.67796117
0.70947476
0.69375986
0.56281556
0.59731048
0.58043615
0.43500248
0.46871609
0.45261534
0.30980743
0.33861312
0.32526569
0.20179152
0.22292975
0.2135158
0.12394709
0.13703864
0.13148737
0.06017623
0.06519086
0.06318163
NA
NA
NA
0.81206285
0.81196154
0.81202393
0.92579236
0.91693331
0.92149701
0.97748353
0.97259887
0.97512124
0.98161679
0.9773653
0.97956954
0.97121482
0.96743594
0.96939932
0.96440882
0.96139854
0.96296922
0.95992854
0.95649818
0.95829142
0.95355624
0.95147105
0.95256161
0.94380166
0.94660866
0.94512884
0.93099553
0.94021277
0.93537496
0.91291663
0.92759036
0.91991778
0.88643195
0.90501431
0.89536482
0.84559498
0.86747606
0.85623569
0.77989478
0.80652217
0.79302513
0.68678866
0.71895384
0.70289383
0.5723898
0.60779051
0.59044405
0.44423479
0.47899578
0.46236516
0.31753455
0.3473116
0.33349688
0.2072782
0.22910762
0.21939172
0.12714432
0.14058149
0.134913
0.06130294
0.0663491
0.06435577
NA
NA
NA
0.82453113
0.82405694
0.82431013
0.93198786
0.92337022
0.92781011
0.97914401
0.97460503
0.97695024
0.98278159
0.97889886
0.98091161
0.9730094
0.96961568
0.97137754
0.96663142
0.96392939
0.96533855
0.96249019
0.95933203
0.96098299
0.95650873
0.95457391
0.95558644
0.94723249
0.94984927
0.94847284
0.93487226
0.94352252
0.93899047
0.91724217
0.93122526
0.92392935
0.89126154
0.90942337
0.90000809
0.85114156
0.87310335
0.86182373
0.78661798
0.81371011
0.79996429
0.69475787
0.72766875
0.71121104
0.58096021
0.61741997
0.59951488
0.4524029
0.48841752
0.471138
0.32425705
0.35523571
0.3408168
0.21193072
0.23466504
0.22451533
0.12975066
0.14369597
0.13780466
0.06216857
0.06731942
0.06529224
NA
NA
NA
0.83745955
0.83631897
0.83691401
