"mx"
0.19790412
0.18754919
0.19284173
0.02580299
0.02956658
0.02763031
0.00791409
0.00918338
0.00853445
0.00319456
0.00409545
0.00363109
0.00534405
0.00633859
0.00582625
0.0072799
0.00793864
0.0076022
0.00842658
0.00909597
0.00875417
0.00949822
0.01019868
0.0098404
0.01140164
0.01135207
0.0113899
0.01389101
0.01238194
0.01319057
0.01722452
0.01427107
0.01583437
0.02217692
0.01814477
0.02025893
0.02961642
0.02480979
0.02730276
0.0422929
0.03643477
0.03943798
0.06435884
0.05630463
0.06038194
0.09664678
0.0859101
0.09126263
0.14242654
0.12869032
0.1354114
0.20459673
0.18791976
0.19589687
0.28443312
0.26541455
0.27427024
0.38016371
0.35991686
0.369065
0.48613577
0.46598888
0.47483163
0.76993157
0.74302725
0.75408938
0.19709508
0.18706599
0.19219131
0.0256835
0.02948148
0.02752736
0.0079026
0.00919042
0.00852361
0.00319301
0.00410036
0.00362897
0.00534068
0.00634583
0.00582207
0.00727546
0.00794823
0.00759675
0.00842034
0.00910703
0.00874753
0.00949066
0.01021123
0.00983289
0.01139349
0.01136671
0.0113807
0.01388382
0.01239975
0.01318119
0.01722073
0.01429433
0.01582785
0.02217997
0.01817683
0.02025573
0.02963149
0.02485599
0.02730712
0.04218616
0.03636984
0.03931406
0.06371668
0.05572667
0.05970325
0.09501552
0.08435053
0.08955062
0.13915893
0.12545653
0.13197235
0.19890096
0.18213168
0.18986465
0.27554019
0.25617884
0.26477871
0.36760513
0.34664526
0.35555001
0.47003468
0.44875447
0.45736177
0.74472546
0.71771092
0.72826727
0.19334975
0.18458006
0.18906429
0.02513418
0.02904677
0.02703196
0.00774047
0.00905615
0.00837613
0.00314176
0.00404949
0.00357881
0.0052514
0.00626532
0.00573783
0.00715455
0.00785003
0.00748759
0.00827538
0.00899493
0.00861932
0.0093248
0.01008633
0.0096879
0.01119869
0.01123115
0.01121501
0.01365923
0.0122613
0.01299683
0.01696605
0.01414882
0.01562509
0.02188883
0.01800461
0.02002423
0.02929373
0.02463275
0.02702818
0.04175903
0.03606581
0.038951
0.06312721
0.05530669
0.05920289
0.09422534
0.08378818
0.08888115
0.13814065
0.12473515
0.13111195
0.19765482
0.18125806
0.18881595
0.27411049
0.2551968
0.26358304
0.36608603
0.34563966
0.35429167
0.46855543
0.44783668
0.45615387
0.74283142
0.71669716
0.72676932
0.17909606
0.17112148
0.17520112
0.02299798
0.02665489
0.02477169
0.0071255
0.00833167
0.00770781
0.00294328
0.00377021
0.00334173
0.00490891
0.00582665
0.00534966
0.00669082
0.00731512
0.00698974
0.00771952
0.00838441
0.00803722
0.00868905
0.00940609
0.00903083
0.01045225
0.01049308
0.01047212
0.01279928
0.01150791
0.01218566
0.01599153
0.01335723
