"CBR"
42.968
44.691
45.455
44.836
43.876
43.451
43.534
43.74
43.792
43.684
43.552
43.503
43.536
43.585
43.601
43.584
43.564
43.558
37.269
37.441
37.38
37.279
37.338
37.574
37.873
38.148
38.383
38.609
38.852
39.112
39.372
39.614
39.832
40.035
40.23
40.421
13.147
14.104
13.841
12.287
10.772
10.279
10.571
10.813
10.538
9.968
9.598
9.637
9.881
10.016
9.943
9.802
9.766
9.855
23.786
22.862
20.83
18.82
17.908
18.163
18.909
19.289
18.99
18.404
18.037
18.1
18.441
18.733
18.765
18.579
18.373
18.307
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
48.291
48.398
48.449
48.377
48.285
48.249
48.256
48.257
48.241
48.22
48.208
48.205
48.206
48.205
48.204
48.202
48.202
48.202
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
17.115
16.97
16.579
15.868
15.159
14.733
14.615
14.625
14.603
14.505
14.386
14.31
14.3
14.314
14.314
14.296
14.271
14.266
17.389
16.965
16.381
15.859
15.506
15.313
15.201
15.088
14.954
14.842
14.789
14.789
14.81
14.822
14.818
14.807
14.8
14.802
13.886
12.499
10.858
10.118
10.184
10.246
9.92
9.442
9.191
9.246
9.397
9.459
9.439
9.449
9.543
9.663
9.733
9.745
10.656
10.759
11.191
11.336
10.954
10.371
10.057
10.132
10.36
10.461
10.332
10.12
9.993
10.013
10.096
10.151
10.139
10.088
18.615
18.009
17.113
16.505
16.37
16.537
16.71
16.827
17.005
17.33
17.77
18.24
18.697
19.159
19.644
20.147
20.658
21.178
13.098
12.469
11.724
11.081
10.782
10.813
10.933
10.918
10.761
10.592
10.531
10.6
10.721
10.791
10.766
10.688
10.632
10.638
13.301
12.708
12.025
11.423
11.131
11.16
11.287
11.29
11.157
11.013
10.964
11.031
11.147
11.218
11.204
11.142
11.098
11.111
8.936
8.563
8.099
7.625
7.285
7.121
7.055
7.005
6.945
6.88
6.837
6.835
6.863
6.889
6.89
6.867
6.844
6.84
18.517
16.777
14.332
12.846
12.766
13.133
13.031
12.527
12.133
12.124
12.337
12.474
12.447
12.378
12.388
12.467
12.532
12.539
15.388
14.836
13.96
13.044
12.387
12.06
11.996
11.988
11.89
11.732
11.607
11.569
11.598
11.646
11.664
11.646
11.612
11.591
16.448
14.362
12.657
11.877
12.053
12.662
13.014
13.004
12.937
13.122
13.637
14.239
14.603
14.633
14.49
14.387
14.411
14.509
21.898
21.267
20.173
18.929
18.037
17.568
17.263
16.958
16.669
16.471
16.385
16.364
16.358
16.348
16.34
16.339
