"CDR"
21.484
19.961
18.463
17.005
15.63
14.207
12.878
11.607
10.382
9.213
14.004
13.264
12.046
10.766
9.609
8.549
7.658
6.873
6.233
5.67
5.401
5.544
5.757
5.969
6.197
6.479
6.848
7.407
7.897
8.212
5.427
5.143
4.96
4.819
4.795
4.939
5.216
5.507
5.801
6.094
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
19.04
17.74
16.289
14.825
13.375
11.964
10.605
9.304
8.072
6.913
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7.786
7.631
7.438
7.294
7.262
7.331
7.433
7.508
7.583
7.681
7.436
7.833
8.225
8.673
9.28
9.898
10.848
12.217
13.748
15.066
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7.674
7.494
7.375
7.328
7.338
7.483
7.648
7.809
7.944
7.982
7.384
7.67
7.967
8.27
8.695
9.245
9.879
10.489
10.957
11.242
7.433
7.715
8.009
8.314
8.737
9.291
9.941
10.57
11.058
11.357
9.908
10.117
10.469
10.993
11.649
12.427
13.363
14.386
15.46
16.509
6.229
6.521
6.806
7.072
7.413
7.766
8.334
9.044
9.881
10.769
7.121
7.235
6.763
6.833
6.993
7.305
7.736
8.229
8.761
9.229
3.705
4.068
4.626
5.304
6.048
7.005
8.075
8.912
9.376
9.383
8.767
7.88
7.088
6.402
5.979
5.775
5.595
5.501
5.36
5.248
7.763
7.401
7.405
7.735
8.441
9.545
10.997
12.749
14.481
15.97
14.121
13.738
13.674
13.57
13.514
13.689
14.374
15.261
16.453
17.513
10.027
10.276
10.689
11.011
11.398
11.819
12.408
13.126
13.826
14.363
4.354
4.244
4.124
4.071
4.11
4.182
4.317
4.536
4.757
4.96
12.525
11.977
11.242
10.28
9.273
8.234
7.31
6.52
5.65
5.024
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
8.731
7.831
6.898
6.105
5.505
5.02
4.588
4.267
3.974
3.744
8.315
7.59
6.904
6.313
5.815
5.584
5.387
5.208
5.049
4.927
8.102
8.942
9.906
10.907
11.908
13.043
14.401
15.79
17.104
18.14
24.581
22.456
18.404
15.373
13.374
11.956
10.928
10.002
9.188
8.251
