"LocID","Time","AgeGrp"
903,2090,"35-39"
903,2090,"40-44"
903,2090,"45-49"
903,2090,"50-54"
903,2090,"55-59"
903,2090,"60-64"
903,2090,"65-69"
903,2090,"70-74"
903,2090,"75-79"
903,2090,"80-84"
903,2090,"85-89"
903,2090,"90-94"
903,2090,"95-99"
903,2090,"100+"
903,2095,"0-4"
903,2095,"5-9"
903,2095,"10-14"
903,2095,"15-19"
903,2095,"20-24"
903,2095,"25-29"
903,2095,"30-34"
903,2095,"35-39"
903,2095,"40-44"
903,2095,"45-49"
903,2095,"50-54"
903,2095,"55-59"
903,2095,"60-64"
903,2095,"65-69"
903,2095,"70-74"
903,2095,"75-79"
903,2095,"80-84"
903,2095,"85-89"
903,2095,"90-94"
903,2095,"95-99"
903,2095,"100+"
903,2100,"0-4"
903,2100,"5-9"
903,2100,"10-14"
903,2100,"15-19"
903,2100,"20-24"
903,2100,"25-29"
903,2100,"30-34"
903,2100,"35-39"
903,2100,"40-44"
903,2100,"45-49"
903,2100,"50-54"
903,2100,"55-59"
903,2100,"60-64"
903,2100,"65-69"
903,2100,"70-74"
903,2100,"75-79"
903,2100,"80-84"
903,2100,"85-89"
903,2100,"90-94"
903,2100,"95-99"
903,2100,"100+"
8,2020,"0-4"
8,2020,"5-9"
8,2020,"10-14"
8,2020,"15-19"
8,2020,"20-24"
8,2020,"25-29"
8,2020,"30-34"
8,2020,"35-39"
8,2020,"40-44"
8,2020,"45-49"
8,2020,"50-54"
8,2020,"55-59"
8,2020,"60-64"
8,2020,"65-69"
8,2020,"70-74"
8,2020,"75-79"
8,2020,"80-84"
8,2020,"85-89"
8,2020,"90-94"
8,2020,"95-99"
8,2020,"100+"
8,2025,"0-4"
8,2025,"5-9"
8,2025,"10-14"
8,2025,"15-19"
8,2025,"20-24"
8,2025,"25-29"
8,2025,"30-34"
8,2025,"35-39"
8,2025,"40-44"
8,2025,"45-49"
8,2025,"50-54"
8,2025,"55-59"
8,2025,"60-64"
8,2025,"65-69"
8,2025,"70-74"
8,2025,"75-79"
8,2025,"80-84"
8,2025,"85-89"
8,2025,"90-94"
8,2025,"95-99"
8,2025,"100+"
8,2030,"0-4"
8,2030,"5-9"
8,2030,"10-14"
8,2030,"15-19"
8,2030,"20-24"
8,2030,"25-29"
8,2030,"30-34"
8,2030,"35-39"
8,2030,"40-44"
8,2030,"45-49"
8,2030,"50-54"
8,2030,"55-59"
8,2030,"60-64"
8,2030,"65-69"
8,2030,"70-74"
8,2030,"75-79"
8,2030,"80-84"
8,2030,"85-89"
8,2030,"90-94"
8,2030,"95-99"
8,2030,"100+"
8,2035,"0-4"
8,2035,"5-9"
8,2035,"10-14"
8,2035,"15-19"
8,2035,"20-24"
8,2035,"25-29"
8,2035,"30-34"
8,2035,"35-39"
8,2035,"40-44"
8,2035,"45-49"
8,2035,"50-54"
8,2035,"55-59"
8,2035,"60-64"
8,2035,"65-69"
8,2035,"70-74"
8,2035,"75-79"
8,2035,"80-84"
8,2035,"85-89"
8,2035,"90-94"
8,2035,"95-99"
8,2035,"100+"
8,2040,"0-4"
8,2040,"5-9"
8,2040,"10-14"
8,2040,"15-19"
8,2040,"20-24"
8,2040,"25-29"
8,2040,"30-34"
8,2040,"35-39"
8,2040,"40-44"
8,2040,"45-49"
8,2040,"50-54"
8,2040,"55-59"
8,2040,"60-64"
8,2040,"65-69"
8,2040,"70-74"
8,2040,"75-79"
8,2040,"80-84"
8,2040,"85-89"
8,2040,"90-94"
8,2040,"95-99"
8,2040,"100+"
8,2045,"0-4"
8,2045,"5-9"
8,2045,"10-14"
8,2045,"15-19"
8,2045,"20-24"
8,2045,"25-29"
8,2045,"30-34"
8,2045,"35-39"
8,2045,"40-44"
8,2045,"45-49"
8,2045,"50-54"
8,2045,"55-59"
8,2045,"60-64"
8,2045,"65-69"
8,2045,"70-74"
8,2045,"75-79"
8,2045,"80-84"
8,2045,"85-89"
8,2045,"90-94"
8,2045,"95-99"
8,2045,"100+"
8,2050,"0-4"
8,2050,"5-9"
8,2050,"10-14"
8,2050,"15-19"
8,2050,"20-24"
8,2050,"25-29"
8,2050,"30-34"
8,2050,"35-39"
8,2050,"40-44"
8,2050,"45-49"
8,2050,"50-54"
8,2050,"55-59"
8,2050,"60-64"
8,2050,"65-69"
8,2050,"70-74"
8,2050,"75-79"
8,2050,"80-84"
8,2050,"85-89"
8,2050,"90-94"
8,2050,"95-99"
8,2050,"100+"
8,2055,"0-4"
8,2055,"5-9"
8,2055,"10-14"
8,2055,"15-19"
8,2055,"20-24"
8,2055,"25-29"
8,2055,"30-34"
8,2055,"35-39"
8,2055,"40-44"
8,2055,"45-49"
8,2055,"50-54"
8,2055,"55-59"
8,2055,"60-64"
8,2055,"65-69"
8,2055,"70-74"
8,2055,"75-79"
8,2055,"80-84"
8,2055,"85-89"
8,2055,"90-94"
8,2055,"95-99"
8,2055,"100+"
8,2060,"0-4"
8,2060,"5-9"
8,2060,"10-14"
8,2060,"15-19"
8,2060,"20-24"
8,2060,"25-29"
8,2060,"30-34"
8,2060,"35-39"
8,2060,"40-44"
8,2060,"45-49"
8,2060,"50-54"
8,2060,"55-59"
8,2060,"60-64"
8,2060,"65-69"
8,2060,"70-74"
8,2060,"75-79"
8,2060,"80-84"
8,2060,"85-89"
8,2060,"90-94"
8,2060,"95-99"
8,2060,"100+"
8,2065,"0-4"
8,2065,"5-9"
8,2065,"10-14"
8,2065,"15-19"
8,2065,"20-24"
8,2065,"25-29"
8,2065,"30-34"
8,2065,"35-39"
8,2065,"40-44"
