"LocID","VarID","Time"
20,3,"2005-2010"
20,3,"2010-2015"
20,3,"2015-2020"
20,3,"2020-2025"
20,3,"2025-2030"
20,3,"2030-2035"
20,3,"2035-2040"
20,3,"2040-2045"
20,3,"2045-2050"
20,4,"2000-2005"
20,4,"2005-2010"
20,4,"2010-2015"
20,4,"2015-2020"
20,4,"2020-2025"
20,4,"2025-2030"
20,4,"2030-2035"
20,4,"2035-2040"
20,4,"2040-2045"
20,4,"2045-2050"
20,5,"2000-2005"
20,5,"2005-2010"
20,5,"2010-2015"
20,5,"2015-2020"
20,5,"2020-2025"
20,5,"2025-2030"
20,5,"2030-2035"
20,5,"2035-2040"
20,5,"2040-2045"
20,5,"2045-2050"
20,6,"2000-2005"
20,6,"2005-2010"
20,6,"2010-2015"
20,6,"2015-2020"
20,6,"2020-2025"
20,6,"2025-2030"
20,6,"2030-2035"
20,6,"2035-2040"
20,6,"2040-2045"
20,6,"2045-2050"
20,7,"2000-2005"
20,7,"2005-2010"
20,7,"2010-2015"
20,7,"2015-2020"
20,7,"2020-2025"
20,7,"2025-2030"
20,7,"2030-2035"
20,7,"2035-2040"
20,7,"2040-2045"
20,7,"2045-2050"
20,8,"2000-2005"
20,8,"2005-2010"
20,8,"2010-2015"
20,8,"2015-2020"
20,8,"2020-2025"
20,8,"2025-2030"
20,8,"2030-2035"
20,8,"2035-2040"
20,8,"2040-2045"
20,8,"2045-2050"
20,9,"2000-2005"
20,9,"2005-2010"
20,9,"2010-2015"
20,9,"2015-2020"
20,9,"2020-2025"
20,9,"2025-2030"
20,9,"2030-2035"
20,9,"2035-2040"
20,9,"2040-2045"
20,9,"2045-2050"
24,3,"2000-2005"
24,3,"2005-2010"
24,3,"2010-2015"
24,3,"2015-2020"
24,3,"2020-2025"
24,3,"2025-2030"
24,3,"2030-2035"
24,3,"2035-2040"
24,3,"2040-2045"
24,3,"2045-2050"
24,4,"2000-2005"
24,4,"2005-2010"
24,4,"2010-2015"
24,4,"2015-2020"
24,4,"2020-2025"
24,4,"2025-2030"
24,4,"2030-2035"
24,4,"2035-2040"
24,4,"2040-2045"
24,4,"2045-2050"
24,5,"2000-2005"
24,5,"2005-2010"
24,5,"2010-2015"
24,5,"2015-2020"
24,5,"2020-2025"
24,5,"2025-2030"
24,5,"2030-2035"
24,5,"2035-2040"
24,5,"2040-2045"
24,5,"2045-2050"
24,6,"2000-2005"
24,6,"2005-2010"
24,6,"2010-2015"
24,6,"2015-2020"
24,6,"2020-2025"
24,6,"2025-2030"
24,6,"2030-2035"
24,6,"2035-2040"
24,6,"2040-2045"
24,6,"2045-2050"
24,7,"2000-2005"
24,7,"2005-2010"
24,7,"2010-2015"
24,7,"2015-2020"
24,7,"2020-2025"
24,7,"2025-2030"
24,7,"2030-2035"
24,7,"2035-2040"
24,7,"2040-2045"
24,7,"2045-2050"
24,8,"2000-2005"
24,8,"2005-2010"
24,8,"2010-2015"
24,8,"2015-2020"
24,8,"2020-2025"
24,8,"2025-2030"
24,8,"2030-2035"
24,8,"2035-2040"
24,8,"2040-2045"
24,8,"2045-2050"
24,9,"2000-2005"
24,9,"2005-2010"
24,9,"2010-2015"
24,9,"2015-2020"
24,9,"2020-2025"
24,9,"2025-2030"
24,9,"2030-2035"
24,9,"2035-2040"
24,9,"2040-2045"
24,9,"2045-2050"
660,3,"2000-2005"
660,3,"2005-2010"
660,3,"2010-2015"
660,3,"2015-2020"
660,3,"2020-2025"
660,3,"2025-2030"
660,3,"2030-2035"
660,3,"2035-2040"
660,3,"2040-2045"
660,3,"2045-2050"
660,4,"2000-2005"
660,4,"2005-2010"
660,4,"2010-2015"
660,4,"2015-2020"
660,4,"2020-2025"
660,4,"2025-2030"
660,4,"2030-2035"
660,4,"2035-2040"
660,4,"2040-2045"
660,4,"2045-2050"
660,5,"2000-2005"
660,5,"2005-2010"
660,5,"2010-2015"
660,5,"2015-2020"
660,5,"2020-2025"
660,5,"2025-2030"
660,5,"2030-2035"
660,5,"2035-2040"
660,5,"2040-2045"
660,5,"2045-2050"
660,6,"2000-2005"
660,6,"2005-2010"
660,6,"2010-2015"
660,6,"2015-2020"
660,6,"2020-2025"
660,6,"2025-2030"
660,6,"2030-2035"
660,6,"2035-2040"
660,6,"2040-2045"
660,6,"2045-2050"
660,7,"2000-2005"
660,7,"2005-2010"
660,7,"2010-2015"
660,7,"2015-2020"
660,7,"2020-2025"
660,7,"2025-2030"
660,7,"2030-2035"
660,7,"2035-2040"
660,7,"2040-2045"
660,7,"2045-2050"
660,8,"2000-2005"
660,8,"2005-2010"
660,8,"2010-2015"
660,8,"2015-2020"
660,8,"2020-2025"
660,8,"2025-2030"
660,8,"2030-2035"
660,8,"2035-2040"
660,8,"2040-2045"
660,8,"2045-2050"
660,9,"2000-2005"
660,9,"2005-2010"
660,9,"2010-2015"
660,9,"2015-2020"
660,9,"2020-2025"
660,9,"2025-2030"
660,9,"2030-2035"
660,9,"2035-2040"
660,9,"2040-2045"
660,9,"2045-2050"
28,3,"2000-2005"
28,3,"2005-2010"
28,3,"2010-2015"
28,3,"2015-2020"
28,3,"2020-2025"
28,3,"2025-2030"
28,3,"2030-2035"
28,3,"2035-2040"
28,3,"2040-2045"
28,3,"2045-2050"
28,4,"2000-2005"
28,4,"2005-2010"
28,4,"2010-2015"
28,4,"2015-2020"
28,4,"2020-2025"
28,4,"2025-2030"
28,4,"2030-2035"
28,4,"2035-2040"
28,4,"2040-2045"
28,4,"2045-2050"
28,5,"2000-2005"
28,5,"2005-2010"
28,5,"2010-2015"
28,5,"2015-2020"
28,5,"2020-2025"
28,5,"2025-2030"
28,5,"2030-2035"
28,5,"2035-2040"
28,5,"2040-2045"
28,5,"2045-2050"
28,6,"2000-2005"
28,6,"2005-2010"
28,6,"2010-2015"
28,6,"2015-2020"
28,6,"2020-2025"
28,6,"2025-2030"
28,6,"2030-2035"
28,6,"2035-2040"
28,6,"2040-2045"
28,6,"2045-2050"
28,7,"2000-2005"
28,7,"2005-2010"
28,7,"2010-2015"
28,7,"2015-2020"
28,7,"2020-2025"
28,7,"2025-2030"
28,7,"2030-2035"
28,7,"2035-2040"
28,7,"2040-2045"
28,7,"2045-2050"
28,8,"2000-2005"
28,8,"2005-2010"
28,8,"2010-2015"
28,8,"2015-2020"
28,8,"2020-2025"
28,8,"2025-2030"
28,8,"2030-2035"
28,8,"2035-2040"
28,8,"2040-2045"
28,8,"2045-2050"
28,9,"2000-2005"
28,9,"2005-2010"
28,9,"2010-2015"
28,9,"2015-2020"
28,9,"2020-2025"
28,9,"2025-2030"
28,9,"2030-2035"
28,9,"2035-2040"
28,9,"2040-2045"
28,9,"2045-2050"
32,3,"2000-2005"
32,3,"2005-2010"
32,3,"2010-2015"
32,3,"2015-2020"
32,3,"2020-2025"
32,3,"2025-2030"
32,3,"2030-2035"
32,3,"2035-2040"
32,3,"2040-2045"
32,3,"2045-2050"
32,4,"2000-2005"
32,4,"2005-2010"
32,4,"2010-2015"
32,4,"2015-2020"
32,4,"2020-2025"
32,4,"2025-2030"
32,4,"2030-2035"
32,4,"2035-2040"
32,4,"2040-2045"
32,4,"2045-2050"
32,5,"2000-2005"
32,5,"2005-2010"
32,5,"2010-2015"
32,5,"2015-2020"
32,5,"2020-2025"
32,5,"2025-2030"
32,5,"2030-2035"
32,5,"2035-2040"
32,5,"2040-2045"
32,5,"2045-2050"
32,6,"2000-2005"
32,6,"2005-2010"
32,6,"2010-2015"
32,6,"2015-2020"
32,6,"2020-2025"
32,6,"2025-2030"
32,6,"2030-2035"
32,6,"2035-2040"
32,6,"2040-2045"
32,6,"2045-2050"
32,7,"2000-2005"
32,7,"2005-2010"
32,7,"2010-2015"
32,7,"2015-2020"
32,7,"2020-2025"
32,7,"2025-2030"
32,7,"2030-2035"
32,7,"2035-2040"
32,7,"2040-2045"
32,7,"2045-2050"
32,8,"2000-2005"
32,8,"2005-2010"
32,8,"2010-2015"
32,8,"2015-2020"
32,8,"2020-2025"
32,8,"2025-2030"
32,8,"2030-2035"
32,8,"2035-2040"
32,8,"2040-2045"
32,8,"2045-2050"
32,9,"2000-2005"
32,9,"2005-2010"
32,9,"2010-2015"
32,9,"2015-2020"
32,9,"2020-2025"
32,9,"2025-2030"
32,9,"2030-2035"
32,9,"2035-2040"
32,9,"2040-2045"
32,9,"2045-2050"
51,3,"2000-2005"
51,3,"2005-2010"
51,3,"2010-2015"
51,3,"2015-2020"
51,3,"2020-2025"
51,3,"2025-2030"
51,3,"2030-2035"
51,3,"2035-2040"
51,3,"2040-2045"
51,3,"2045-2050"
51,4,"2000-2005"
51,4,"2005-2010"
51,4,"2010-2015"
51,4,"2015-2020"
51,4,"2020-2025"
51,4,"2025-2030"
51,4,"2030-2035"
51,4,"2035-2040"
51,4,"2040-2045"
51,4,"2045-2050"
51,5,"2000-2005"
51,5,"2005-2010"
51,5,"2010-2015"
51,5,"2015-2020"
51,5,"2020-2025"
51,5,"2025-2030"
51,5,"2030-2035"
51,5,"2035-2040"
51,5,"2040-2045"
51,5,"2045-2050"
51,6,"2000-2005"
51,6,"2005-2010"
51,6,"2010-2015"
51,6,"2015-2020"
51,6,"2020-2025"
51,6,"2025-2030"
51,6,"2030-2035"
51,6,"2035-2040"
51,6,"2040-2045"
51,6,"2045-2050"
51,7,"2000-2005"
51,7,"2005-2010"
51,7,"2010-2015"
51,7,"2015-2020"
51,7,"2020-2025"
51,7,"2025-2030"
51,7,"2030-2035"
51,7,"2035-2040"
51,7,"2040-2045"
51,7,"2045-2050"
51,8,"2000-2005"
51,8,"2005-2010"
51,8,"2010-2015"
51,8,"2015-2020"
51,8,"2020-2025"
51,8,"2025-2030"
51,8,"2030-2035"
51,8,"2035-2040"
51,8,"2040-2045"
51,8,"2045-2050"
51,9,"2000-2005"
51,9,"2005-2010"
51,9,"2010-2015"
51,9,"2015-2020"
51,9,"2020-2025"
51,9,"2025-2030"
51,9,"2030-2035"
51,9,"2035-2040"
51,9,"2040-2045"
51,9,"2045-2050"
533,3,"2000-2005"
533,3,"2005-2010"
533,3,"2010-2015"
533,3,"2015-2020"
533,3,"2020-2025"
533,3,"2025-2030"
533,3,"2030-2035"
533,3,"2035-2040"
533,3,"2040-2045"
533,3,"2045-2050"
533,4,"2000-2005"
533,4,"2005-2010"
533,4,"2010-2015"
533,4,"2015-2020"
533,4,"2020-2025"
533,4,"2025-2030"
533,4,"2030-2035"
533,4,"2035-2040"
533,4,"2040-2045"
533,4,"2045-2050"
533,5,"2000-2005"
533,5,"2005-2010"
533,5,"2010-2015"
533,5,"2015-2020"
533,5,"2020-2025"
533,5,"2025-2030"
533,5,"2030-2035"
533,5,"2035-2040"
533,5,"2040-2045"
533,5,"2045-2050"
533,6,"2000-2005"
533,6,"2005-2010"
533,6,"2010-2015"
533,6,"2015-2020"
533,6,"2020-2025"
533,6,"2025-2030"
533,6,"2030-2035"
533,6,"2035-2040"
533,6,"2040-2045"
533,6,"2045-2050"
533,7,"2000-2005"
533,7,"2005-2010"
533,7,"2010-2015"
533,7,"2015-2020"
533,7,"2020-2025"
533,7,"2025-2030"
533,7,"2030-2035"
533,7,"2035-2040"
533,7,"2040-2045"
533,7,"2045-2050"
533,8,"2000-2005"
533,8,"2005-2010"
533,8,"2010-2015"
533,8,"2015-2020"
533,8,"2020-2025"
533,8,"2025-2030"
533,8,"2030-2035"
533,8,"2035-2040"
533,8,"2040-2045"
533,8,"2045-2050"
533,9,"2000-2005"
533,9,"2005-2010"
533,9,"2010-2015"
533,9,"2015-2020"
533,9,"2020-2025"
533,9,"2025-2030"
533,9,"2030-2035"
533,9,"2035-2040"
533,9,"2040-2045"
533,9,"2045-2050"
935,3,"2000-2005"
935,3,"2005-2010"
935,3,"2010-2015"
935,3,"2015-2020"
935,3,"2020-2025"
935,3,"2025-2030"
935,3,"2030-2035"
935,3,"2035-2040"
935,3,"2040-2045"
935,3,"2045-2050"
935,4,"2000-2005"
935,4,"2005-2010"
935,4,"2010-2015"
935,4,"2015-2020"
935,4,"2020-2025"
935,4,"2025-2030"
935,4,"2030-2035"
935,4,"2035-2040"
935,4,"2040-2045"
935,4,"2045-2050"
935,5,"2000-2005"
935,5,"2005-2010"
935,5,"2010-2015"
935,5,"2015-2020"
935,5,"2020-2025"
935,5,"2025-2030"
935,5,"2030-2035"
935,5,"2035-2040"
935,5,"2040-2045"
935,5,"2045-2050"
935,6,"2000-2005"
935,6,"2005-2010"
935,6,"2010-2015"
935,6,"2015-2020"
935,6,"2020-2025"
935,6,"2025-2030"
935,6,"2030-2035"
935,6,"2035-2040"
935,6,"2040-2045"
935,6,"2045-2050"
935,7,"2000-2005"
935,7,"2005-2010"
935,7,"2010-2015"
935,7,"2015-2020"
935,7,"2020-2025"
935,7,"2025-2030"
935,7,"2030-2035"
935,7,"2035-2040"
935,7,"2040-2045"
935,7,"2045-2050"
935,8,"2000-2005"
935,8,"2005-2010"
935,8,"2010-2015"
935,8,"2015-2020"
935,8,"2020-2025"
935,8,"2025-2030"
935,8,"2030-2035"
935,8,"2035-2040"
935,8,"2040-2045"
935,8,"2045-2050"
935,9,"2000-2005"
935,9,"2005-2010"
935,9,"2010-2015"
935,9,"2015-2020"
935,9,"2020-2025"
935,9,"2025-2030"
935,9,"2030-2035"
935,9,"2035-2040"
935,9,"2040-2045"
935,9,"2045-2050"
36,3,"2000-2005"
36,3,"2005-2010"
36,3,"2010-2015"
36,3,"2015-2020"
36,3,"2020-2025"
36,3,"2025-2030"
36,3,"2030-2035"
36,3,"2035-2040"
36,3,"2040-2045"
36,3,"2045-2050"
36,4,"2000-2005"
36,4,"2005-2010"
36,4,"2010-2015"
36,4,"2015-2020"
36,4,"2020-2025"
36,4,"2025-2030"
36,4,"2030-2035"
36,4,"2035-2040"
36,4,"2040-2045"
36,4,"2045-2050"
36,5,"2000-2005"
36,5,"2005-2010"
36,5,"2010-2015"
36,5,"2015-2020"
36,5,"2020-2025"
36,5,"2025-2030"
36,5,"2030-2035"
36,5,"2035-2040"
36,5,"2040-2045"
36,5,"2045-2050"
36,6,"2000-2005"
36,6,"2005-2010"
36,6,"2010-2015"
36,6,"2015-2020"
36,6,"2020-2025"
36,6,"2025-2030"
36,6,"2030-2035"
36,6,"2035-2040"
36,6,"2040-2045"
36,6,"2045-2050"
36,7,"2000-2005"
36,7,"2005-2010"
36,7,"2010-2015"
36,7,"2015-2020"
36,7,"2020-2025"
36,7,"2025-2030"
36,7,"2030-2035"
36,7,"2035-2040"
36,7,"2040-2045"
36,7,"2045-2050"
36,8,"2000-2005"
36,8,"2005-2010"
36,8,"2010-2015"
36,8,"2015-2020"
36,8,"2020-2025"
36,8,"2025-2030"
36,8,"2030-2035"
36,8,"2035-2040"
36,8,"2040-2045"
36,8,"2045-2050"
36,9,"2000-2005"
36,9,"2005-2010"
36,9,"2010-2015"
36,9,"2015-2020"
36,9,"2020-2025"
36,9,"2025-2030"
36,9,"2030-2035"
36,9,"2035-2040"
36,9,"2040-2045"
36,9,"2045-2050"
927,3,"2000-2005"
927,3,"2005-2010"
927,3,"2010-2015"
927,3,"2015-2020"
927,3,"2020-2025"
927,3,"2025-2030"
927,3,"2030-2035"
927,3,"2035-2040"
927,3,"2040-2045"
927,3,"2045-2050"
927,4,"2000-2005"
927,4,"2005-2010"
927,4,"2010-2015"
927,4,"2015-2020"
927,4,"2020-2025"
927,4,"2025-2030"
927,4,"2030-2035"
927,4,"2035-2040"
927,4,"2040-2045"
927,4,"2045-2050"
927,5,"2000-2005"
927,5,"2005-2010"
927,5,"2010-2015"
927,5,"2015-2020"
927,5,"2020-2025"
927,5,"2025-2030"
927,5,"2030-2035"
927,5,"2035-2040"
927,5,"2040-2045"
927,5,"2045-2050"
927,6,"2000-2005"
927,6,"2005-2010"
927,6,"2010-2015"
927,6,"2015-2020"
927,6,"2020-2025"
927,6,"2025-2030"
927,6,"2030-2035"
927,6,"2035-2040"
927,6,"2040-2045"
927,6,"2045-2050"
927,7,"2000-2005"
927,7,"2005-2010"
927,7,"2010-2015"
927,7,"2015-2020"
927,7,"2020-2025"
927,7,"2025-2030"
927,7,"2030-2035"
927,7,"2035-2040"
927,7,"2040-2045"
927,7,"2045-2050"
927,8,"2000-2005"
927,8,"2005-2010"
927,8,"2010-2015"
927,8,"2015-2020"
927,8,"2020-2025"
927,8,"2025-2030"
927,8,"2030-2035"
927,8,"2035-2040"
927,8,"2040-2045"
927,8,"2045-2050"
927,9,"2000-2005"
927,9,"2005-2010"
927,9,"2010-2015"
927,9,"2015-2020"
927,9,"2020-2025"
927,9,"2025-2030"
927,9,"2030-2035"
927,9,"2035-2040"
927,9,"2040-2045"
927,9,"2045-2050"
40,3,"2000-2005"
40,3,"2005-2010"
40,3,"2010-2015"
40,3,"2015-2020"
40,3,"2020-2025"
40,3,"2025-2030"
40,3,"2030-2035"
40,3,"2035-2040"
40,3,"2040-2045"
40,3,"2045-2050"
40,4,"2000-2005"
40,4,"2005-2010"
40,4,"2010-2015"
40,4,"2015-2020"
40,4,"2020-2025"
40,4,"2025-2030"
40,4,"2030-2035"
40,4,"2035-2040"
40,4,"2040-2045"
40,4,"2045-2050"
40,5,"2000-2005"
40,5,"2005-2010"
40,5,"2010-2015"
40,5,"2015-2020"
40,5,"2020-2025"
40,5,"2025-2030"
40,5,"2030-2035"
40,5,"2035-2040"
40,5,"2040-2045"
40,5,"2045-2050"
40,6,"2000-2005"
40,6,"2005-2010"
40,6,"2010-2015"
40,6,"2015-2020"
40,6,"2020-2025"
40,6,"2025-2030"
40,6,"2030-2035"
40,6,"2035-2040"
40,6,"2040-2045"
40,6,"2045-2050"
40,7,"2000-2005"
40,7,"2005-2010"
40,7,"2010-2015"
40,7,"2015-2020"
40,7,"2020-2025"
40,7,"2025-2030"
40,7,"2030-2035"
40,7,"2035-2040"
40,7,"2040-2045"
40,7,"2045-2050"
40,8,"2000-2005"
40,8,"2005-2010"
40,8,"2010-2015"
40,8,"2015-2020"
40,8,"2020-2025"
40,8,"2025-2030"
40,8,"2030-2035"
40,8,"2035-2040"
40,8,"2040-2045"
40,8,"2045-2050"
40,9,"2000-2005"
40,9,"2005-2010"
40,9,"2010-2015"
40,9,"2015-2020"
40,9,"2020-2025"
40,9,"2025-2030"
40,9,"2030-2035"
40,9,"2035-2040"
40,9,"2040-2045"
40,9,"2045-2050"
31,3,"2000-2005"
31,3,"2005-2010"
31,3,"2010-2015"
31,3,"2015-2020"
31,3,"2020-2025"
31,3,"2025-2030"
31,3,"2030-2035"
31,3,"2035-2040"
31,3,"2040-2045"
31,3,"2045-2050"
31,4,"2000-2005"
31,4,"2005-2010"
31,4,"2010-2015"
31,4,"2015-2020"
31,4,"2020-2025"
31,4,"2025-2030"
31,4,"2030-2035"
31,4,"2035-2040"
31,4,"2040-2045"
31,4,"2045-2050"
31,5,"2000-2005"
31,5,"2005-2010"
31,5,"2010-2015"
31,5,"2015-2020"
31,5,"2020-2025"
31,5,"2025-2030"
31,5,"2030-2035"
31,5,"2035-2040"
31,5,"2040-2045"
31,5,"2045-2050"
31,6,"2000-2005"
31,6,"2005-2010"
31,6,"2010-2015"
31,6,"2015-2020"
31,6,"2020-2025"
31,6,"2025-2030"
31,6,"2030-2035"
31,6,"2035-2040"
31,6,"2040-2045"
31,6,"2045-2050"
31,7,"2000-2005"
31,7,"2005-2010"
31,7,"2010-2015"
31,7,"2015-2020"
