"MAC"
29.281
29.157
29.028
28.907
28.781
28.655
28.53
28.404
28.278
28.153
29.281
29.157
29.028
28.907
28.781
28.655
28.53
28.404
28.278
28.153
29.407
29.407
29.407
29.407
29.407
29.407
29.407
29.407
29.407
29.407
29.281
29.159
29.029
28.908
28.785
28.652
28.531
28.401
28.282
28.158
29.281
29.157
29.028
28.907
28.781
28.655
28.53
28.404
28.278
28.153
29.281
29.157
29.028
28.907
28.781
28.655
28.53
28.404
28.278
28.153
29.281
29.407
29.407
29.407
29.407
29.407
29.407
29.407
29.407
29.407
28.933
28.769
28.579
28.391
28.231
28.105
28.004
27.898
27.814
27.738
28.881
28.676
28.479
28.275
28.094
27.964
27.855
27.786
27.715
27.658
29.059
29.034
28.995
28.965
28.952
28.96
28.971
28.974
28.969
28.953
28.904
28.775
28.584
28.42
28.276
28.148
28.038
27.933
27.831
27.733
28.904
28.72
28.524
28.325
28.154
28.026
27.935
27.841
27.762
27.696
28.904
28.704
28.494
28.293
28.124
28.004
27.917
27.833
27.764
27.703
28.904
29.024
28.978
28.946
28.942
28.96
28.977
28.982
28.974
28.968
27.989
27.704
27.422
27.137
26.853
26.569
26.287
26.001
26.001
26.001
28.239
28.205
28.171
28.138
28.102
28.068
28.034
27.999
27.999
27.999
28.272
28.272
28.272
28.272
28.272
28.272
28.272
28.272
28.272
28.272
28.115
27.949
27.796
27.64
27.481
27.319
27.155
27.004
27.005
26.995
28.115
27.955
27.797
27.637
27.479
27.319
27.161
27
27
27
28.115
27.955
27.797
27.637
27.479
27.319
27.161
27
27
27
28.115
28.272
28.272
28.272
28.272
28.272
28.272
28.272
28.272
28.272
30.727
30.409
30.091
29.774
29.454
29.137
28.818
28.5
28.18
27.862
30.727
30.409
30.091
29.774
29.454
29.137
28.818
28.5
28.18
27.862
31.048
31.048
31.048
31.048
31.048
31.048
31.048
31.048
31.048
31.048
30.727
30.413
30.086
29.777
29.454
29.136
28.824
28.505
28.174
27.866
30.727
30.41
30.091
29.774
29.454
29.137
28.818
28.5
28.18
27.863
30.727
30.41
30.091
29.774
29.454
29.137
28.818
28.5
28.18
27.863
30.727
31.048
31.048
31.048
31.048
31.048
31.048
31.048
31.048
31.048
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
28.03
28.03
28.03
28.021
27.876
27.715
27.543
27.367
27.207
27.08
28.03
27.991
27.846
27.714
27.569
27.408
27.236
27.06
26.901
26.773
28.03
28.03
28.03
28.03
28.03
28.03
28.03
28.03
28.03
28.03
28.03
28.028
28
27.868
27.723
27.564
27.392
27.212
27.056
26.928
28.03
28.03
27.999
27.867
27.722
27.561
27.389
27.214
27.054
26.926
28.03
28.03
27.999
27.867
27.722
27.561
27.389
27.214
27.054
26.926
28.03
28.03
28.03
28.03
28.03
28.03
28.03
28.03
28.03
28.03
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
27.513
27.504
27.492
27.483
27.448
27.423
27.408
27.383
27.38
27.38
27.299
27.15
27.058
27.013
26.98
26.958
26.928
26.904
26.894
26.894
27.526
27.526
27.526
27.526
27.526
27.526
27.526
27.526
27.526
27.526
27.431
27.349
27.294
27.248
27.218
27.186
27.171
27.142
27.132
27.125
27.431
27.356
27.298
27.254
27.218
27.194
27.16
27.148
27.128
27.128
27.431
27.356
27.298
27.254
27.218
27.194
27.16
27.148
27.128
27.128
27.431
27.522
27.522
27.522
27.522
27.522
27.522
27.522
27.522
27.522
24.999
25.143
25.285
25.429
25.57
25.713
25.858
26
26.001
26.001
25.248
25.642
26.035
26.428
26.82
27.213
27.607
27.999
27.999
27.999
24.855
24.855
24.855
24.855
24.855
24.855
24.855
24.855
24.855
24.855
25.124
25.393
25.657
25.927
26.195
26.464
26.739
27
27
26.999
25.124
25.39
25.659
25.929
26.196
26.464
26.733
27
27.001
27
25.124
25.39
25.659
25.929
26.196
26.464
26.733
27
27.001
27
25.124
24.855
24.855
24.855
24.855
24.855
24.855
24.855
24.855
24.855
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
27.07
26.949
26.876
26.823
26.807
26.81
26.806
26.793
26.784
26.768
27.026
26.912
26.836
26.783
26.749
26.75
26.775
26.803
26.824
26.828
27.202
27.215
27.283
27.338
27.376
27.423
27.475
27.539
27.592
27.643
27.05
26.902
26.828
26.82
26.818
26.796
26.785
26.756
26.742
26.742
27.05
26.92
26.828
26.781
26.763
26.77
26.771
26.78
26.771
26.754
27.05
26.917
26.837
26.792
26.775
26.774
26.781
26.789
26.784
26.772
27.05
27.218
27.289
27.371
27.414
27.436
27.468
27.514
27.568
27.616
29.367
29.495
29.622
29.751
29.877
30.006
30.006
30.006
30.006
30.006
29.703
30.162
30.622
31.081
31.541
32.003
32.004
32.004
32.003
32.004
29.242
29.242
29.242
29.242
29.242
29.242
29.242
29.242
29.242
29.242
29.534
29.83
30.118
30.422
30.708
30.995
31.003
31
30.998
30.997
29.534
29.828
30.121
30.415
30.707
31
31
31
31
31
29.534
29.828
30.121
30.415
30.707
31
31
31
31
31
29.534
29.242
29.242
29.242
29.242
29.242
29.242
29.242
29.242
29.242
29.288
29.411
29.559
29.711
29.858
30
30.001
30.003
30.009
30.006
29.612
30.091
30.577
31.037
31.53
32.012
32.003
31.996
32
32.004
29.137
29.144
29.132
29.138
29.134
29.15
29.15
29.147
29.141
29.151
29.455
29.763
30.08
30.386
30.687
31.004
30.997
30.994
31.007
31.004
29.455
29.743
30.054
30.366
30.683
30.999
31.004
31.003
30.995
31
29.455
29.75
30.058
30.372
30.679
30.994
30.995
30.996
30.997
31
29.455
29.123
29.123
29.126
29.134
29.143
29.132
29.133
29.132
29.134
28.052
28.241
28.432
28.623
28.811
29.002
29.001
29.001
29.002
29.002
28.385
28.91
29.431
29.955
30.478
