"GrowthRate"
3.746
3.379
3.139
3.042
2.904
2.771
2.597
2.381
2.175
2.258
2.281
2.223
2.086
1.985
1.915
1.846
1.756
1.645
0.743
0.974
0.918
0.692
0.506
0.476
0.515
0.497
0.411
1.707
1.766
1.652
1.389
1.129
0.987
0.949
0.945
0.874
2.132
2.053
2.018
1.891
1.717
1.528
1.385
1.301
1.244
0.33
0.191
0.102
0.038
-0.004
-0.061
-0.14
-0.229
-0.306
2.931
2.88
2.778
2.648
2.524
2.405
2.28
2.147
2.014
1.691
1.626
1.443
1.21
1.066
0.994
0.921
0.839
0.758
1.434
1.43
1.33
1.143
1.01
0.956
0.93
0.878
0.8
1.188
1.214
1.167
1.043
0.951
0.887
0.876
0.852
0.804
-0.012
0.275
0.244
0
-0.119
-0.068
0.031
0.033
-0.085
0.912
0.771
0.716
0.655
0.574
0.455
0.354
0.298
0.3
1.303
1.322
1.238
1.057
0.925
0.875
0.86
0.811
0.726
1.179
1.22
1.235
1.118
0.985
0.892
0.869
0.887
0.893
1.126
1.163
1.177
1.068
0.939
0.847
0.824
0.839
0.845
0.292
0.326
0.353
0.301
0.232
0.201
0.231
0.279
0.278
0.979
1.091
1.01
0.743
0.539
0.486
0.513
0.496
0.392
1.479
1.474
1.401
1.257
1.144
1.06
1.009
0.971
0.921
1.872
1.744
1.619
1.464
1.335
1.189
1.05
0.942
0.875
1.969
1.93
1.835
1.675
1.552
1.457
1.366
1.263
1.153
0.43
0.476
0.453
0.348
0.261
0.187
0.149
0.068
0.017
-0.367
-0.265
-0.285
-0.4
-0.431
-0.36
-0.268
-0.229
-0.239
0.221
0.197
0.197
0.192
0.181
0.161
0.159
0.183
0.213
2.069
1.934
1.776
1.559
1.388
1.249
1.203
1.14
1.058
3.128
2.944
2.783
2.545
2.372
2.25
2.136
2.001
1.855
0.402
0.389
0.4
0.337
0.253
0.195
0.178
0.202
0.25
2.348
2.355
2.185
1.972
1.79
1.69
1.637
1.565
1.44
1.936
1.84
1.718
1.539
1.394
1.277
1.169
1.069
0.972
0.313
0.051
-0.037
-0.165
-0.241
-0.244
-0.187
-0.132
-0.105
-0.207
-0.115
0.207
0.256
0.349
0.468
0.618
0.759
0.879
1.451
1.361
1.251
1.11
1.015
0.942
0.89
0.827
0.76
1.289
1.215
1.17
1.046
0.888
0.721
0.608
0.555
0.54
2.272
2.137
1.958
1.743
1.623
1.533
1.453
1.369
1.28
-0.567
-0.538
-0.559
-0.633
-0.644
-0.588
-0.504
-0.443
-0.427
3.074
3.081
3.016
2.865
2.711
2.559
2.414
2.272
2.127
3.739
3.187
3.156
2.881
2.789
2.849
2.871
2.723
2.481
2.43
2.364
2.212
1.996
1.839
1.725
1.612
1.474
1.325
2.039
2.099
2.005
1.764
1.572
1.465
1.42
1.371
1.273
1.775
1.744
1.669
1.521
1.425
1.367
1.315
1.247
1.163
1.019
1.048
1.073
0.998
0.898
0.823
0.815
0.831
0.84
0.995
1.003
0.947
0.819
0.729
0.669
0.627
0.579
0.523
1.688
1.172
1.084
0.963
0.868
0.769
0.671
0.597
0.564
1.579
1.66
1.627
1.534
1.47
1.456
1.451
1.414
1.353
1.575
1.54
1.463
1.286
1.146
1.044
0.952
0.856
0.751
2.651
2.953
3.245
3.127
3.008
2.887
2.754
2.589
2.408
0.505
0.595
0.681
0.679
0.637
0.594
0.598
0.629
0.679
1.193
1.191
1.115
0.978
0.858
0.772
0.713
0.663
0.61
0.759
0.835
0.754
0.526
0.37
0.342
0.36
0.32
0.225
1.239
1.196
1.097
0.948
0.833
0.763
0.726
0.693
0.646
0.89
1.001
1.017
0.83
0.58
0.38
0.293
0.281
0.281
1.606
1.544
1.448
1.285
1.171
1.055
0.953
0.86
0.794
2.745
2.571
2.384
2.202
2.08
1.975
1.85
1.704
1.554
2.943
3.335
3.425
3.292
3.129
2.953
2.795
2.638
2.471
-0.169
-0.179
-0.105
-0.151
-0.34
-0.594
-0.79
-0.868
-0.893
1.7
1.615
1.488
1.334
1.207
1.108
1.019
0.929
0.842
0.079
-0.09
-0.094
-0.161
-0.209
-0.203
-0.134
-0.052
-0.027
0.366
0.357
0.291
0.152
0.041
-0.037
-0.101
-0.171
-0.254
1.249
1.297
1.271
1.125
0.997
0.966
0.974
0.97
0.931
0.062
0.081
0.029
-0.093
-0.196
-0.221
-0.161
-0.08
-0.04
1.875
1.975
1.908
1.775
1.691
1.651
1.627
1.582
1.512
0.545
0.618
0.711
0.669
0.537
0.439
0.437
0.486
0.507
3.08
3.132
3.14
2.979
2.827
2.663
2.492
2.311
2.124
0.411
0.437
0.51
0.528
0.507
0.468
0.465
0.505
0.568
1.766
1.815
2.06
2.029
1.917
1.812
1.719
1.628
1.53
1.164
1.093
1.013
0.906
0.794
0.711
0.648
0.596
0.553
1.557
1.519
1.412
1.252
1.168
1.092
1.004
0.896
0.811
2.48
2.513
2.454
2.309
2.204
2.128
2.049
1.943
1.816
0.706
0.769
0.691
0.481
0.335
0.307
0.325
0.294
0.211
-0.277
-0.204
-0.227
-0.327
-0.346
-0.268
-0.162
-0.108
-0.115
1.589
1.58
1.468
1.298
1.174
1.075
0.981
0.883
0.809
2.024
1.957
1.793
1.59
1.477
1.417
1.344
1.234
1.106
1.818
1.736
1.632
1.475
1.356
1.262
1.166
1.058
0.946
2.227
2.286
2.304
2.197
2.135
2.078
2.024
1.95
1.847
3.181
2.807
2.653
2.463
2.314
2.188
2.061
1.925
1.785
-0.128
0.013
0.009
-0.104
-0.141
-0.048
0.098
0.161
0.144
2.479
2.435
2.332
2.156
2.001
1.885
1.804
1.728
1.631
0.1
0.129
0.122
0.056
0.028
0.057
0.12
0.169
0.179
0.623
0.621
0.569
0.451
0.325
0.231
0.168
0.143
0.124
0.687
0.671
0.649
0.64
0.52
0.452
0.474
0.583
0.691
0.903
0.841
0.723
0.745
0.606
0.518
0.449
0.387
0.301
0.37
0.429
0.472
0.409
0.315
0.237
0.23
0.299
0.392
0.5
0.499
0.481
0.417
0.368
0.344
0.348
0.365
0.378
2.409
2.301
2.184
1.96
1.726
1.521
1.4
1.344
1.273
1.524
1.514
1.408
1.191
1.014
0.911
0.885
0.852
0.778
1.761
1.674
1.61
1.493
1.428
1.398
1.39
1.371
1.327
2.513
2.299
2.143
2.011
1.907
1.803
1.697
1.588
1.483
-0.61
-0.249
-0.257
-0.393
-0.505
-0.539
-0.517
-0.495
-0.524
0.148
0.188
0.231
0.194
0.15
0.141
0.197
0.295
0.351
2.067
2.038
1.935
1.765
1.634
1.551
1.491
1.418
1.321
0.244
0.287
0.317
0.235
0.12
0.072
0.11
0.172
0.213
0.326
0.299
0.249
0.178
0.16
0.182
0.226
0.258
0.258
0.42
0.527
0.604
0.595
0.466
0.391
0.394
0.431
0.472
1.649
1.769
1.75
1.513
1.23
1.045
0.991
0.983
0.922
0.771
0.667
0.634
0.592
0.52
0.41
0.299
0.208
0.151
1.602
1.534
1.489
1.385
1.265
1.142
1.041
0.963
0.898
2.582
2.471
2.311
2.092
1.906
1.745
1.592
1.44
1.291
2.332
2.74
2.621
2.45
2.312
2.208
2.114
2.002
1.875
2.932
3.208
3.255
3.187
3.086
2.946
2.773
2.591
2.426
0.216
0.069
-0.086
-0.22
-0.354
-0.519
-0.714
-0.947
-1.198
1.575
1.563
1.482
1.341
1.238
1.171
1.129
1.077
1.008
0.051
0
0
-0.231
-0.286
-0.29
-0.027
