MedianAgePop
30.242
30.4741
30.6903
30.8967
31.0951
31.287
31.4717
31.6484
31.8171
31.9792
32.1355
32.2915
32.4465
32.5965
32.7402
32.8795
33.0165
33.1526
33.2884
33.4264
33.5684
33.7141
33.8616
34.0087
34.1546
34.3048
34.4567
34.6071
34.7537
34.8971
35.038
35.1782
35.3075
35.4221
35.5209
35.6037
35.6743
35.7413
35.8079
35.8733
35.9373
36.0001
36.0622
36.124
36.1859
36.2475
36.3088
36.3706
36.4334
36.497
36.5613
36.6264
36.6927
36.7609
36.8315
36.9039
36.9778
37.0529
37.1296
37.2074
37.2858
37.3642
37.4424
37.5203
37.5974
37.6728
37.7454
37.8149
37.8814
37.9451
38.006100000000004
38.0637
38.1183
38.1702
38.2201
38.2684
38.3148
38.3595
38.4038
NA
17.713
17.8249
17.9482
18.0818
18.2235
18.3732
18.5297
18.6911
18.8568
19.0271
19.2
19.3744
19.5501
19.7277
19.9085
20.092
20.2783
20.4682
20.6625
20.861
21.0634
21.2684
21.4755
21.6848
21.8958
22.1083
22.3219
22.5372
22.7544
22.9741
23.1957
23.419
23.644
23.8702
24.0971
24.325
24.554
24.7842
25.0153
25.2463
25.4762
25.7058
25.935
26.1642
26.3933
26.621
26.8478
27.0741
27.2993
27.5235
27.7463
27.9676
28.1874
28.4055
28.6223
28.8378
29.0511
29.2617
29.4698
29.6747
29.8764
30.0753
30.2718
30.4651
30.6558
30.8438
31.0287
31.2113
31.3911
31.5673
31.7398
31.9091
32.0757
32.2404
32.4025
32.5619
32.7186
32.8719
33.0217
NA
25.8663
26.0592
26.2505
26.4402
26.6275
26.8123
26.9954
27.1797
27.3624
27.5414
27.7177
27.8952
28.0751
28.26
28.453
28.6544
28.8631
29.0769
29.297
29.5231
29.7542
29.9891
30.2276
30.4678
30.707
30.9423
31.1677
31.3813
31.5856
31.7822
31.97
32.1493
32.3211
32.4849
32.6413
32.7916
32.9363
33.0759
33.2111
33.3423
33.4699
33.5948
33.7177
33.839
33.959
34.079
34.2002
34.3232
34.448
34.5736
34.7003
34.8286
34.9585
35.0892
35.2207
35.3539
35.4883
35.6229
35.7563
35.8874
36.0163
36.1444
36.2713
36.3951
36.5151
36.6315
36.7445
36.853
36.9576
37.0588
37.1549
37.2463
37.3337
37.4179
37.4983
37.5752
37.649
37.7205
37.7902
NA
26.7792
27.062
27.344
27.6257
27.9079
28.1912
28.4746
28.7593
29.0457
29.3362
29.6277
29.9182
30.2048
30.4869
30.7641
31.0353
31.2986
31.5577
31.8143
32.0692
32.3222
32.5732
32.8218
33.0664
33.3073
33.5457
33.7787
34.003
34.2187
34.4318
34.6398
34.8407
35.0344
35.2195
35.3918
35.5546
35.7113
35.8636
36.0117
36.1554
36.2946
36.4285
36.5573
36.6819
36.8026
36.9187
37.0311
37.1392
37.2438
37.346
37.4453
37.5412
37.6339
37.7238
37.8113
37.8973
37.9813
38.0623
38.1406
38.2177
38.2924
38.3632
38.431
38.4969
38.5607
38.6219
38.6799
38.7342
38.7857
38.8359
38.8849
38.932
38.9772
39.022
39.0669
39.1117
39.1565
39.2005
39.2433
NA
36.5806
37.0122
37.4507
37.8965
38.3523
38.8054
39.2528
39.6915
40.1226
40.56
40.9892
41.3909
41.7515
42.0629
42.3494
42.6122
42.8529
43.0731
43.2716
43.4463
43.597
43.725
43.8371
43.9499
44.0547
44.1371
44.2105
44.2841
44.365
44.4556
44.5587
44.6774
44.8118
44.958
45.1084
45.2587
45.4272
45.609
45.7934
45.9714
46.1413
46.3056
46.481
46.645
46.7657
46.8304
46.8362
46.767
46.6698
46.5695
46.4653
46.3574
46.247
46.1358
46.0267
45.9207
45.8193
45.7248
45.6383
45.5601
45.4928
45.4389
45.4001
45.3759
45.3641
45.3629
45.3717
45.3883
45.4106
45.4361
45.4611
45.4838
45.5018
45.5116
45.511
45.4981
45.472
45.4337
45.3841
NA
30.6037
30.9557
31.3048
31.6513
31.9948
32.3368
32.6769
33.014
33.3472
33.6761
34.0009
34.3221
34.6391
34.9514
35.2582
35.5584
35.8519
36.1381
36.4154
36.6853
36.9495
37.2097
37.4644
37.7126
37.9543
38.1899
38.4214
38.6499
38.8757
39.0985
39.3161
39.5268
39.7317
39.9334
40.1334
40.3244
40.5044
40.6751
40.8362
40.9831
41.114
41.2299
41.3344
41.4314
41.5238
41.6121
41.6967
41.7785
41.8564
41.9301
42.0015
42.0715
42.1396
42.2048
42.2672
42.3273
42.3849
42.44
42.4929
42.5428
42.5892
42.6319
42.6712
42.7068
42.7386
42.7672
42.7938
42.8194
42.844
42.8677
42.8895
42.9086
42.9257
42.9412
42.9554
42.9688
42.9815
42.9927
43.0025
NA
22.658
22.8615
23.0708
23.2822
23.4951
23.7112
23.9302
24.1495
24.3689
24.5887
24.8088
25.0301
25.2533
25.4778
25.7038
25.9311
26.1592
26.3872
26.6146
26.8414
27.0684
27.2937
