LE15Male
57.4753
57.4666
57.4476
57.4254
57.4003
57.3731
57.344
57.3132
57.2806
57.2458
57.2084
57.1682
57.1259
57.0818
57.0359
56.9885
56.9399
56.8899
56.839
56.7872
56.7346
56.6812
56.627
56.5724
56.5176
56.4626
56.4076
56.3527
56.2978
56.2431
56.1891
56.136
56.084
56.033
55.9827
55.9335
55.8851
55.8376
55.7908
55.745
55.7002
55.6562
55.6127
55.5699
55.5276
55.4857
55.4444
55.4035
55.3631
55.3233
55.2842
55.2457
55.2077
55.1703
55.1335
55.0973
55.0619
55.0275
54.9942
54.9619
54.9306
54.9001
54.8704
54.8414
54.8129
54.7848
54.7573
54.7304
54.7042
54.6786
54.6538
54.6297
54.6062
54.5835
54.5617
54.5406
54.5205
54.5013
54.483
NA
49.2783
49.2845
49.2904
49.296
49.3013
49.3064
49.3114
49.3162
49.3207
49.3249
49.3288
49.3323
49.3355
49.3385
49.3412
49.344
49.3467
49.3496
49.3525
49.3555
49.3587
49.3621
49.3657
49.3695
49.3735
49.3779
49.3825
49.3874
49.3924
49.3974
49.4026
49.4077
49.4128
49.418
49.4232
49.4284
49.4337
49.4388
49.4439
49.4488
49.4536
49.4582
49.4627
49.4672
49.4716
49.4761
49.4805
49.485
49.4893
49.4937
49.4979
49.5022
49.5065
49.5108
49.515
49.5191
49.5232
49.5272
49.5311
49.5351
49.539
49.5428
49.5467
49.5505
49.5544
49.5582
49.5619
49.5655
49.5692
49.5727
49.5763
49.5798
49.5833
49.5868
49.5903
49.5937
49.5972
49.6007
49.6042
NA
57.8334
57.842
57.8487
57.8549
57.8609
57.867
57.8737
57.8805
57.8874
57.8943
57.9006
57.9059
57.9094
57.9107
57.9096
57.9058
57.8992
57.8898
57.8776
57.8626
57.8447
57.8244
57.8017
57.7767
57.7498
57.7213
57.6914
57.6604
57.6287
57.5964
57.5641
57.5317
57.4995
57.4675
57.4359
57.4047
57.3741
57.3439
57.3144
57.2854
57.2572
57.2295
57.2024
57.1759
57.1501
57.1251
57.1008
57.0773
57.0544
57.0323
57.011
56.9902
56.9701
56.9504
56.9313
56.9128
56.8949
56.8778
56.8615
56.8461
56.8314
56.8175
56.8043
56.7918
56.7799
56.7684
56.7575
56.7469
56.7364
56.7259
56.7156
56.7052
56.6949
56.6846
56.6743
56.6642
56.6543
56.6446
56.6353
NA
54.3359
54.3385
54.3409
54.3428
54.3444
54.3455
54.3463
54.3469
54.3474
54.3477
54.3479
54.3481
54.3482
54.3482
54.3481
54.3479
54.3474
54.3468
54.3458
54.3446
54.3433
54.3417
54.34
54.338
54.3358
54.3332
54.3304
54.3273
54.324
54.3206
54.317
54.3132
54.3094
54.3055
54.3016
54.2977
54.2938
54.29
54.2862
54.2825
54.2789
54.2753
54.2718
54.2684
54.2651
54.2619
54.2588
54.2558
54.2529
54.25
54.2472
54.2444
54.2417
54.239
54.2362
54.2333
54.2304
54.2274
54.2242
54.221
54.2177
54.2143
54.2108
54.2073
54.2039
54.2003
54.1968
54.1933
54.1898
54.1863
54.1829
54.1796
54.1763
54.173
54.1699
54.1668
54.1638
54.1609
54.1581
NA
60.7392
60.7292
60.7168
60.7022
60.6856
60.6679
60.6497
60.6316
60.6132
60.5939
60.5728
60.5498
60.5259
60.5014
60.476
60.4502
60.4243
60.3983
60.3725
60.3471
60.3219
60.2968
60.272
60.2477
60.2239
60.2005
60.1774
60.1542
60.131
60.1079
60.0849
60.0626
60.0409
60.0193
59.9978
59.9762
59.9547
59.9331
59.9114
59.8901
59.8693
59.8487
59.8277
59.8064
59.7846
59.7622
59.7394
59.7163
59.6932
59.6702
59.6473
59.6246
59.6018
59.5789
59.5559
59.5331
59.5106
59.4886
59.4673
59.4467
59.4267
59.407
59.3875
59.368
59.3481
59.3277
59.3073
59.2871
59.2674
59.2482
59.2294
59.2109
59.1928
59.1753
59.1585
59.1424
59.1272
59.1129
59.0998
NA
57.0349
57.033
57.0303
57.0275
57.0248
57.0223
57.0202
57.0181
57.0161
57.0142
57.0123
57.0103
57.008
57.0054
57.0026
56.9995
56.9963
56.9928
56.9891
56.9852
56.981
56.9765
56.9717
56.9668
56.9616
56.9564
56.9511
56.9457
56.9404
56.935
56.9296
56.9241
56.9186
56.9131
56.9074
56.9017
56.8958
56.8898
56.8837
56.8776
56.8715
56.8654
56.8596
56.854
56.8487
56.8437
56.8392
56.835
56.8311
56.8275
56.8242
56.8211
56.8182
56.8152
56.8123
56.8093
56.8061
56.8029
56.7996
56.7963
56.7929
56.7897
56.7864
56.7832
56.78
56.777
56.774
56.7713
56.7687
56.7662
56.7639
56.7618
56.7599
56.758
56.7562
56.7545
56.7527
56.7508
56.749
NA
53.3632
53.3649
53.3655
53.365
53.3634
53.3607
53.357
53.3524
53.3471
53.341
53.3341
53.3266
53.3184
53.3095
53.2999
53.2897
53.2791
53.2681
53.257
53.2457
53.2344
53.2231
53.2119
53.2008
53.1897
53.1788
53.1679
53.1571
53.1465
53.1361
53.126
53.1161
53.1067
53.0977
53.089
53.0808
53.0731
53.0658
53.0589
53.0523
53.0461
53.0402
53.0347
53.0294
53.0245
53.0198
53.0155
53.0115
53.0077
53.0043
53.001
52.998
52.9952
52.9925
52.99
52.9877
52.9855
52.9836
52.9818
52.9801
52.9786
52.9772
52.9759
52.9746
52.9734
52.9722
52.971
52.9699
52.9687
52.9676
52.9666
52.9655
52.9646
52.9636
52.9628
52.962
52.9612
52.9606
52.9601
NA
66.9964
66.9972
66.9979
66.9984
66.9988
66.9992
66.9996
67
67.0004
67.0007
67.0009
67.0011
67.0012
67.0013
67.0012
67.0012
67.0013
67.0014
67.0015
67.0016
67.0018
67.002
67.0023
67.0026
67.0029
67.0032
67.0035
67.0039
67.0042
67.0046
67.005
67.0054
67.0059
67.0063
67.0067
67.0071
67.0075
67.0078
67.008
67.0081
67.0082
67.0082
67.0083
67.0082
67.0081
67.008
67.0079
67.0078
67.0077
67.0075
67.0072
67.007
67.0068
67.0067
67.0067
67.0069
67.0072
67.0075
