LE80Male
7.1082
7.1359
7.1588
7.1743
7.1886
7.2066
7.2245
7.2357
7.2393
7.2406
7.2399
7.2354
7.2287
7.2214
7.2134
7.205
7.1961
7.1855
7.1745
7.1645
7.1586
7.1578
7.1573
7.1547
7.1493
7.1421
7.1358
7.1297
7.1224
7.1134
7.1019
7.0882
7.0729
7.0552
7.0354
7.015
6.995
6.9767
6.9604
6.9456
6.9326
6.9192
6.9051
6.893
6.883
6.8747
6.8672
6.8601
6.8546
6.8473
6.8365
6.825
6.8131
6.801
6.7888
6.7764
6.7641
6.752
6.7409
6.7296
6.7172
6.7051
6.6941
6.6843
6.6758
6.6688
6.6626
6.6566
6.6502
6.6432
6.6366
6.6299
6.6228
6.6154
6.6076
6.6004
6.5902
6.5764
6.5602
NA
5.021
5.0219
5.0233
5.0252
5.0275
5.0299
5.0328
5.0365
5.039
5.0398
5.0407
5.0416
5.0426
5.0436
5.0445
5.0453
5.0459
5.0465
5.0469
5.0473
5.0477
5.048
5.0483
5.0485
5.0485
5.0482
5.0477
5.0469
5.046
5.0449
5.0436
5.0421
5.0405
5.0389
5.0372
5.0355
5.0341
5.0328
5.0317
5.0306
5.0297
5.0286
5.0273
5.0259
5.0245
5.0231
5.0217
5.0201
5.0184
5.0166
5.0145
5.0121
5.0096
5.0071
5.0047
5.0025
5.0004
4.9984
4.9966
4.9948
4.9933
4.9918
4.9904
4.9891
4.9878
4.9865
4.9851
4.9834
4.9814
4.9791
4.9766
4.9741
4.9717
4.9696
4.9677
4.9659
4.9641
4.9623
4.9606
NA
5.9555
5.9736
5.9865
5.9946
5.9998
6.0039
6.0089
6.0175
6.0293
6.0415
6.0512
6.0649
6.0799
6.0911
6.1026
6.1146
6.1266
6.1382
6.1501
6.1616
6.1713
6.1804
6.1903
6.2
6.2092
6.2173
6.2265
6.2352
6.242
6.2494
6.2569
6.2641
6.2713
6.2775
6.2828
6.2868
6.2889
6.2896
6.2887
6.2864
6.2821
6.2755
6.2666
6.2552
6.2417
6.2267
6.2108
6.1948
6.1792
6.1639
6.1482
6.1325
6.1182
6.1052
6.0934
6.0822
6.0701
6.0575
6.0449
6.0333
6.0228
6.013
6.0054
6.0005
5.9982
5.9978
5.9988
6.0005
6.0021
6.0035
6.0046
6.0051
6.0049
6.0048
6.0061
6.0083
6.0096
6.0103
6.0103
NA
5.6451
5.6471
5.6493
5.6515
5.6533
5.6546
5.6553
5.6553
5.6557
5.6566
5.6575
5.6584
5.6593
5.6601
5.6609
5.6617
5.6623
5.6627
5.6629
5.6629
5.6629
5.6627
5.6627
5.6628
5.6634
5.6643
5.6655
5.6667
5.6678
5.6687
5.6695
5.67
5.67
5.6698
5.6696
5.6695
5.6695
5.6695
5.6696
