LE80Female
8.5578
8.5773
8.596
8.6096
8.6226
8.6409
8.6613
8.6767
8.6857
8.6913
8.6937
8.6917
8.6858
8.6783
8.6686
8.6577
8.6452
8.6291
8.6114
8.5941
8.5831
8.5807
8.5796
8.5762
8.5703
8.5627
8.5571
8.5526
8.547
8.5397
8.5292
8.516
8.4999
8.4792
8.4547
8.4287
8.4024
8.3779
8.3553
8.334
8.3147
8.2945
8.2732
8.2544
8.238
8.2242
8.2112
8.1984
8.1877
8.1744
8.1565
8.1373
8.1178
8.098
8.0781
8.0584
8.0387
8.0193
8.0014
7.9839
7.9656
7.948
7.9323
7.9184
7.9062
7.8957
7.8866
7.878
7.8692
7.8599
7.8514
7.8431
7.8345
7.8255
7.8162
7.8075
7.7951
7.778
7.7574
NA
5.9186
5.9139
5.9103
5.9077
5.906
5.9051
5.9051
5.9066
5.9075
5.9069
5.9064
5.9058
5.9052
5.9044
5.9034
5.9023
5.9013
5.9004
5.8995
5.8988
5.8983
5.8981
5.8981
5.8982
5.8984
5.8983
5.898
5.8972
5.8959
5.8938
5.8911
5.8876
5.8839
5.88
5.8764
5.8736
5.8718
5.8708
5.8707
5.8714
5.8727
5.8739
5.8751
5.8762
5.8774
5.8784
5.8792
5.8792
5.8784
5.8769
5.8746
5.8713
5.8673
5.863
5.8588
5.8547
5.8507
5.8469
5.8429
5.839
5.8354
5.832
5.8288
5.826
5.8234
5.8209
5.8182
5.8153
5.8118
5.8079
5.8037
5.7995
5.7957
5.7923
5.7892
5.7863
5.7835
5.7809
5.7784
NA
7.3102
7.3294
7.3441
7.3548
7.3634
7.3705
7.377
7.386
7.3961
7.4036
7.4061
7.4136
7.4236
7.4289
7.4333
7.4363
7.4373
7.4365
7.4359
7.4354
7.4333
7.4315
7.4319
7.4331
7.4346
7.435
7.4391
7.4435
7.4447
7.4467
7.4491
7.4514
7.4535
7.4548
7.4556
7.4554
7.4535
7.4501
7.4454
7.4395
7.4322
7.4233
7.4132
7.4023
7.3906
7.3786
7.3665
7.3549
7.3438
7.3334
7.3228
7.312
7.3015
7.2907
7.28
7.2693
7.2578
7.2458
7.2338
7.2231
7.2131
7.2025
7.1929
7.1849
7.1783
7.1728
7.1678
7.1632
7.1583
7.1529
7.1475
7.1417
7.1358
7.1306
7.1271
7.125
7.1225
7.1192
7.1153
NA
6.4524
6.4572
6.4621
6.4671
6.4718
6.4764
6.4807
6.4842
6.4879
6.4919
6.4958
6.4995
6.5029
6.5059
6.5087
6.5116
6.5141
6.5165
6.5187
6.5202
6.5213
6.5219
6.5222
6.5224
6.523
6.5242000000000004
6.5259
6.5279
6.5301
6.5327
6.5352
6.5372
6.5387
6.5402
6.5418
6.5435
6.5454
6.5475
6.5494
6.5511
6.5521
6.5523
6.5517
6.5504
6.548
6.5445
6.5403
6.536
6.5316
6.527
6.5219
6.5166
6.5114
6.5062
6.5012
6.4968
6.4932
6.49
6.4874
6.4851
6.4831
6.4815
6.4803
6.4793
6.4783
6.4771
6.4755
6.4734
6.4707
6.4674
6.4641
6.4609
6.4582
6.4556
6.4529
6.4504
6.4477
6.4445
6.441
NA
9.2826
9.288
9.2909
9.2887
9.2845
9.2885
9.2986
9.3068
9.3095
9.3062
9.2989
9.2873
9.272
9.2549
9.2361
9.2156
9.1947
9.174
9.1549
9.1384
9.1265
9.1186
9.1107
9.1022
9.0918
9.0817
9.0753
9.0698
9.0646
9.0597
9.0546
9.0495
9.0433
9.0341
9.0221
9.0095
8.9969
8.9855
8.9757
8.9667
8.9592
8.9511
8.942
8.9345
8.9288
8.9243
8.9191
8.9126
8.9064
8.8973
8.8842
8.8702
8.8565
8.8435
8.8312
8.8195
8.8084
8.7979
8.7896
8.7823
8.7746
8.7673
8.7612
8.7558
8.7508
8.7466
8.7432
8.7406
8.7378
8.7342
8.7315
8.7289
8.7257
8.7215
8.7169
8.7127
8.7044
8.691
8.6732
NA
8.0816
8.0813
8.0808
8.0804
8.0803
8.0804
8.0807
8.0807
8.0801
8.0788
8.0769
8.0742
8.0708
8.0669
8.0626
8.0582
8.0537
8.0493
8.0452
8.0414
8.0381
8.0351
8.0324
8.0301
8.028
8.0262
8.0247
8.0236
8.0228
8.0222
8.0219
8.0216
8.021
8.0201
8.0188
8.017
8.0145
8.0114
8.0078
8.0037
7.9993
7.9947
7.9902
7.9859
7.9818
7.9781
7.975
7.9727
7.9714
7.9709
7.971
7.9718
7.9729
