PopChange
66893.679
65745.505
64443.578
63119.766
61721.252
60373.179
58951.179
57524.518
56031.358
54482.634
53041.286
51433.01
49830.43
48194.061
46493.569
44925.266
43325.26
41525.498
39778.143
38029.707
36241.26
34370.073
32438.984
30438.306
28410.765
26346.432
24176.117
21906.565
19704.918
17386.638
15395.002
13193.924
11182.401
9204.951
7373.074
5608.715
3928.165
2176.462
743.493
-620.234
-1865.486
-3214.808
-4415.241
-5814.889
-7041.596
-8136.082
-9393.83
-10579.724
-11826.305
-12985.646
-14062.135
-15188.47
-16359.053
-17498.279
-18669.937
-19818.423
-20851.365
-21811.114
-22843.88
-23829.365
-24684.438
-25605.28
-26519.75
-27495.053
-28474.249
-29357.283
-30132.212
-31066.485
-31911.85
-32818.05
-33531.343
-34340.18
-34938.423
-35653.083
-36276.628
-36918.793
-37415.612
-37858.788
-38341.299
NA
29108.348
29422.175
29716.854
30009.112
30307.667
30605.015
30863.88
31118.619
31278.449
31466.72
31626.094
31732.61
31858.94
31895.443
31883.375
31923.313
31911.195
31852.311
31783.71
31704.037
31520.653
31433.795
31244.339
31041.441
30794.94
30583.398
30308.412
30011.718
29670.021
29263.045
28943.923
28545.044
28118.271
27700.912
27270.826
26834.719
26306.119
25761.68
25274.333
24804.652
24329.739
23707.587
23226.78
22551.002
21978.479
21440.846
20776.916
20128.459
19444.58
18773.66
18166.736
17475.075
16755.052
16029.466
15278.663
14518.768
13884.168
13164.509
12459.645
11744.476
11028.148
10290.689
9580.827
8845.757
8073.186
7349.808
6667.341
5873.658
5192.561
4468.864
3825.773
3126.22
2501.283
1784.094
1137.19
453.254
-138.49
-747.095
-1355.096
NA
8538.921
8405.898
8273.966
8126.204
8006.873
7891.861
7787.511
7686.53
7589.292
7498.653
7452.954
7403.45
7358.293
7281.047
7208.745
7123.417
7020.277
6914.523
6797.179
6687.416
6543.431
6396.894
6213.349
6059.919
5902.008
5722.765
5509.826
5319.903
5131.105
4902.495
4732.575
4514.845
4303.91
4108.147
3927.632
3735.885
3548.151
3365.612
3199.325
3029.011
2870.823
2703.915
2556.138
2407.731
2287.355
2160.282
2042.427
1909.356
1787.921
1690.65
1574.92
1444.485
1317.268
1208.638
1072.282
927.245
790.324
663.072
536.769
421.064
290.418
149.756
4.717
-131.256
-276.568
-407.66
-556.085
-688.673
-830.29
-968.444
-1103.645
-1218.212
-1343.354
-1457.916
-1556.318
-1667.515
-1752.866
-1851.752
-1931.885
NA
19328.621
19000.967
18583.68
18206.731
17690.697
17286.777
16781.087
16277.152
15804.88
15232.467
14759.799
14167.914
13624.666
13049.286
12443.364
11868.539
11320.061
10647.055
10038.691
9405.835
8831.41
8162.955
7500.189
6872.215
6214.329
5517.614
4901.712
4149.909
3513.786
2835.545
2219.068
1478.267
895.052
282.932
-325.893
-949.33
-1538.999
-2191.926
-2758.128
-3369.158
-3891.638
-4436.468
-4986.417
-5546.084
-6093.439
-6588.313
-7077.583
-7523.275
-8012.765
-8496.136
-8912.532
-9235.254
-9640.447
-9991.213
-10321.175
-10662.62
-11007.878
-11231.796
-11505.509
-11787.461
-11905.483
-12067.181
-12256.501
-12452.337
-12642.402
-12765.488
-12823.309
-12930.361
-13053.921
-13192.186
-13292.303
-13403.691
-13432.026
-13480.388
-13586.664
-13631.55
-13708.297
-13710.567
-13750.928
NA
4905.413
4195.116
3498.626
2743.212
2003.162
1257.579
525.363
-199.087
-937.276
-1650.692
-2366.38
-3089.325
-3856.068
-4514.572
-5179.508
-5778.474
-6343.201
-6960.338
-7558.591
-8147.154
-8707.167
-9339.851
-9922.74
-10616.46
-11265.781
