"IMR"
63.542
57.051
51.47
46.674
42.762
38.844
35.401
32.557
29.701
27.184
25.049
23.186
21.447
19.572
18.066
16.623
15.373
63.542
57.051
51.47
46.674
42.762
38.844
35.401
32.557
29.701
27.184
25.049
23.186
21.447
19.572
18.066
16.623
15.373
63.542
57.051
51.47
46.674
42.762
38.844
35.401
32.557
29.701
27.184
25.049
23.186
21.447
19.572
18.066
16.623
15.373
63.528
57.038
51.462
46.664
42.751
38.836
35.392
32.548
29.691
27.172
25.042
23.179
21.437
19.562
18.063
16.622
15.37
63.528
57.038
51.462
46.664
42.751
38.836
35.392
32.548
29.691
27.172
25.042
23.179
21.437
19.562
18.063
16.622
15.37
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
71.11
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
52.115
46.569
41.774
37.333
33.337
29.871
26.891
24.233
21.915
19.832
17.991
16.386
15.015
13.833
12.849
11.996
11.237
52.553
47.209
42.485
37.962
33.923
30.442
27.448
24.759
22.392
20.25
18.343
16.675
15.248
14.022
13.004
12.124
11.338
52.261
46.814
42.104
37.712
33.787
30.396
27.473
24.84
22.525
20.443
18.596
16.975
15.579
14.366
13.348
12.447
11.654
49.719
44.576
40.169
35.91
31.975
28.495
25.52
22.953
20.774
18.847
17.131
15.601
14.304
13.207
12.315
11.536
10.824
52.295
46.813
42.033
37.555
33.544
30.075
27.092
24.423
22.087
19.982
18.117
16.489
15.098
13.9
12.906
12.042
11.273
59.516
60.1
60.52
60.705
60.765
60.839
60.934
61.03
61.077
61.062
61.005
60.934
60.843
60.742
60.622
60.483
60.323
59.454
60.062
60.579
60.928
61.186
61.461
61.772
62.089
62.378
62.632
62.865
63.088
63.303
63.506
63.695
63.873
64.039
12.681
11.086
9.718
8.591
7.618
6.772
6.024
5.414
4.882
4.443
4.021
3.663
3.337
3.046
2.783
2.554
2.384
12.681
11.086
9.718
8.591
7.618
6.772
6.024
5.414
4.882
4.443
4.021
3.663
3.337
3.046
2.783
2.554
2.384
12.681
11.086
9.718
8.591
7.618
6.772
6.024
5.414
4.882
4.443
4.021
3.663
3.337
3.046
2.783
2.554
2.384
12.679
11.085
9.716
8.593
7.616
6.774
6.022
5.412
4.881
4.44
4.02
3.66
3.334
3.049
2.783
2.553
2.383
12.679
11.085
9.716
8.593
7.616
6.774
6.022
5.412
4.881
4.44
4.02
3.66
3.334
3.049
2.783
2.553
2.383
14.417
14.415
14.414
14.412
14.41
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.417
14.415
14.414
14.412
14.41
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
14.408
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
25.354
20.542
17.154
14.6
12.433
10.652
9.13
7.892
7.067
6.471
5.974
5.542
5.126
4.816
4.51
4.246
4.047
25.354
20.542
17.154
14.6
12.433
10.652
9.13
7.892
7.067
6.471
5.974
5.542
5.126
4.816
4.51
4.246
4.047
25.354
20.542
17.154
14.6
12.433
10.652
9.13
7.892
7.067
6.471
5.974
5.542
5.126
4.816
4.51
4.246
4.047
25.326
20.519
17.137
14.59
12.426
10.649
9.125
7.889
7.07
6.469
5.973
5.542
5.126
4.82
4.51
4.249
4.044
25.326
20.519
17.137
14.59
12.426
10.649
9.125
7.889
7.07
6.469
5.973
5.542
5.126
4.82
4.51
4.249
4.044
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
30.24
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
87.682
79.38
71.423
63.928
57.014
50.74
45.142
40.184
35.86
32.135
28.997
26.318
24.036
22.127
20.429
18.989
17.8
87.682
79.38
71.423
63.928
57.014
50.74
45.142
40.184
35.86
32.135
28.997
26.318
24.036
22.127
20.429
18.989
17.8
87.682
79.38
71.423
63.928
57.014
50.74
45.142
40.184
35.86
32.135
28.997
26.318
24.036
22.127
20.429
18.989
17.8
87.66
79.358
71.402
63.907
56.994
50.72
45.123
40.165
35.842
32.118
28.983
26.306
24.026
22.119
20.423
18.984
17.796
87.66
79.358
71.402
63.907
56.994
50.72
45.123
40.165
35.842
32.118
28.983
26.306
24.026
22.119
20.423
18.984
17.796
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
96.191
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7.659
6.749
6.014
5.341
4.738
4.203
3.699
3.286
2.927
2.655
2.429
2.253
2.104
1.974
1.867
1.765
1.684
7.659
6.749
6.014
5.341
4.738
4.203
3.699
3.286
2.927
2.655
2.429
2.253
2.104
1.974
1.867
1.765
1.684
7.659
6.749
6.014
5.341
4.738
4.203
3.699
3.286
2.927
2.655
2.429
2.253
2.104
1.974
1.867
1.765
1.684
7.653
6.743
6.013
5.337
4.738
4.203
3.699
3.286
2.928
2.656
2.429
2.253
2.102
1.972
1.866
1.761
1.681
7.653
6.743
6.013
5.337
4.738
4.203
3.699
3.286
2.928
2.656
2.429
2.253
2.102
1.972
1.866
1.761
1.681
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
9.106
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
11.681
9.987
8.793
7.72
6.883
6.194
5.632
5.172
4.746
4.37
4.025
3.732
3.474
3.25
3.015
2.818
2.632
11.681
9.987
8.793
7.72
6.883
6.194
5.632
5.172
4.746
4.37
4.025
3.732
3.474
3.25
3.015
2.818
2.632
11.681
9.987
8.793
7.72
6.883
6.194
5.632
5.172
4.746
4.37
4.025
3.732
3.474
3.25
3.015
2.818
2.632
11.679
9.987
8.793
7.719
6.882
6.196
5.632
5.172
4.747
4.367
4.027
3.733
3.478
3.249
3.019
2.815
2.63
11.679
9.987
8.793
7.719
6.882
6.196
5.632
5.172
4.747
4.367
4.027
3.733
3.478
3.249
3.019
2.815
2.63
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
13.689
