"Q5"
279.217
286.744
286.744
286.744
286.744
286.744
286.744
286.744
286.744
286.744
138.315
155.697
157.367
158.776
159.968
161.05
161.788
161.89
161.134
160.016
34.066
39.55
39.55
39.55
39.55
39.55
39.55
39.55
39.55
39.55
46.977
56.075
56.075
56.075
56.075
56.075
56.075
56.075
56.075
56.075
NA
NA
201.389
218.151
218.151
218.151
218.151
218.151
218.151
218.151
218.151
218.151
NA
NA
23.183
25.405
25.405
25.405
25.405
25.405
25.405
25.405
25.405
25.405
17.982
19.036
19.036
19.036
19.036
19.036
19.036
19.036
19.036
19.036
NA
70.559
82.278
82.274
82.759
83.445
83.622
83.177
82.698
82.644
82.425
6.507
6.679
6.679
6.679
6.679
6.679
6.679
6.679
6.679
6.679
6.711
6.936
6.919
6.907
6.91
6.908
6.903
6.896
6.89
6.885
5.635
6.531
6.531
6.531
6.531
6.531
6.531
6.531
6.531
6.531
39.956
44.876
44.876
44.876
44.876
44.876
44.876
44.876
44.876
44.876
23.286
24.955
24.955
24.955
24.955
24.955
24.955
24.955
24.955
24.955
18.622
21.546
21.546
21.546
21.546
21.546
21.546
21.546
21.546
21.546
92.262
110.812
110.812
110.812
110.812
110.812
110.812
110.812
110.812
110.812
12.132
13.952
13.952
13.952
13.952
13.952
13.952
13.952
13.952
13.952
15.561
15.561
15.561
15.561
15.561
15.561
15.561
15.561
15.561
15.561
5.945
6.368
6.368
6.368
6.368
6.368
6.368
6.368
6.368
6.368
38.244
41.897
41.897
41.897
41.897
41.897
41.897
41.897
41.897
41.897
132.314
144.537
144.537
144.537
144.537
144.537
144.537
144.537
144.537
144.537
NA
79.986
96.117
96.117
96.117
96.117
96.117
96.117
96.117
96.117
96.117
75.094
87.866
87.866
87.866
87.866
87.866
87.866
87.866
87.866
87.866
15.742
17.518
17.518
17.518
17.518
17.518
17.518
17.518
17.518
17.518
141.762
134.761
134.761
134.761
134.761
134.761
134.761
134.761
134.761
134.761
44.269
48.753
48.753
48.753
48.753
48.753
48.753
48.753
48.753
48.753
NA
9.861
10.929
10.929
10.929
10.929
10.929
10.929
10.929
10.929
10.929
19.131
19.131
19.131
19.131
19.131
19.131
19.131
19.131
19.131
19.131
146.267
170.409
170.409
170.409
170.409
170.409
170.409
170.409
170.409
170.409
197.903
211.487
211.487
211.487
211.487
211.487
211.487
211.487
211.487
211.487
56.568
63.977
63.977
63.977
63.977
63.977
63.977
63.977
63.977
63.977
104.151
119.182
119.182
119.182
119.182
119.182
119.182
119.182
119.182
119.182
132.6
146.567
146.567
146.567
146.567
146.567
146.567
146.567
146.567
146.567
6.578
6.695
6.695
6.695
6.695
6.695
6.695
6.695
6.695
6.695
55.055
61.557
61.692
61.295
60.787
60.234
59.83
59.279
58.588
58.462
NA
156.482
170.046
170.046
170.046
170.046
170.046
170.046
170.046
170.046
170.046
37.545
41.779
41.863
41.9
41.905
41.839
41.785
41.755
41.822
41.838
198.328
212.096
212.096
212.096
212.096
212.096
212.096
212.096
212.096
212.096
6.532
6.786
6.786
6.786
6.786
6.786
6.786
6.786
6.786
6.786
13.684
15.043
15.043
15.043
15.043
15.043
15.043
15.043
15.043
15.043
41.492
47.966
47.992
47.992
47.992
47.992
47.992
47.992
47.992
47.992
5.171
5.263
5.263
5.263
5.263
5.263
5.263
5.263
5.263
5.263
9.1
9.911
9.911
9.911
9.911
9.911
9.911
9.911
9.911
9.911
32.802
38.991
38.991
38.991
38.991
38.991
38.991
38.991
38.991
38.991
91.969
106.438
106.438
106.438
106.438
106.438
106.438
106.438
106.438
106.438
122.191
134.705
134.705
134.705
134.705
134.705
134.705
134.705
134.705
134.705
NA
13.104
14.538
14.538
14.538
14.538
14.538
14.538
14.538
14.538
14.538
9.15
12.189
12.189
12.189
12.189
12.189
12.189
12.189
12.189
12.189
9.614
10.153
10.153
10.153
10.153
10.153
10.153
10.153
10.153
10.153
8.216
8.545
8.545
8.545
8.545
8.545
8.545
8.545
8.545
8.545
6.779
7.29
7.29
7.29
7.29
7.29
7.29
7.29
7.29
7.29
137.654
151.909
151.909
151.909
151.909
151.909
151.909
151.909
151.909
151.909
49.659
58.38
58.38
58.38
58.38
58.38
58.38
58.38
58.38
58.38
127.862
151.391
151.391
151.391
151.391
151.391
151.391
151.391
151.391
151.391
6.494
7.417
7.417
7.417
7.417
7.417
7.417
7.417
7.417
7.417
202.331
198.799
198.799
198.799
198.799
198.799
198.799
198.799
198.799
198.799
NA
52.514
57.87
57.87
57.87
57.87
57.87
57.87
57.87
57.87
57.87
161.386
177.63
178.467
179.66
181.031
181.911
182.198
182.175
181.544
180.893
38.624
44.744
45.06
45.116
44.96
44.766
44.697
44.735
44.738
44.668
18.623
18.79
18.748
18.671
18.615
18.599
18.609
18.59
18.529
18.464
54.554
59.798
59.798
59.798
59.798
59.798
59.798
59.798
59.798
59.798
49.152
64.439
64.439
64.439
64.439
64.439
64.439
64.439
64.439
64.439
34.716
41.065
41.065
41.065
41.065
41.065
41.065
41.065
41.065
41.065
160.18
176.699
176.699
176.699
176.699
176.699
176.699
176.699
176.699
176.699
141.917
155.952
155.952
155.952
155.952
155.952
155.952
155.952
155.952
155.952
11.719
13.321
13.321
13.321
13.321
13.321
13.321
13.321
13.321
13.321
182.935
197.423
197.423
197.423
197.423
197.423
197.423
197.423
197.423
197.423
11.656
12.28
12.29
12.115
11.857
11.7
11.739
11.857
11.884
11.771
NA
NA
21.632
24.167
24.167
24.167
24.167
24.167
24.167
24.167
24.167
24.167
4.792
5.098
5.098
5.098
5.098
5.098
5.098
5.098
5.098
5.098
6.115
6.772
6.772
6.772
6.772
6.772
6.772
6.772
6.772
6.772
31.477
35.074
35.074
35.074
35.074
35.074
35.074
35.074
35.074
35.074
11.415
12.452
12.452
12.452
12.452
12.452
12.452
12.452
12.452
12.452
131.675
145.215
145.215
145.215
145.215
145.215
145.215
145.215
145.215
145.215
195.486
214.472
214.472
214.472
214.472
214.472
214.472
214.472
214.472
214.472
21.8
23.596
23.596
23.596
23.596
23.596
23.596
23.596
23.596
23.596
5.563
5.997
5.997
5.997
5.997
5.997
5.997
5.997
5.997
5.997
99.584
111.74
111.74
111.74
111.74
111.74
111.74
111.74
111.74
111.74
NA
7.575
7.802
7.802
7.802
7.802
7.802
7.802
7.802
7.802
7.802
NA
NA
9.671
10.874
10.874
10.874
10.874
10.874
10.874
10.874
10.874
10.874
11.337
12.923
12.923
12.923
12.923
12.923
12.923
12.923
12.923
12.923
54.271
60.7
60.7
60.7
60.7
60.7
60.7
60.7
60.7
60.7
189.513
207.398
207.398
207.398
207.398
207.398
207.398
207.398
207.398
207.398
207.815
225.299
225.299
225.299
225.299
225.299
225.299
225.299
225.299
225.299
70.415
74.887
74.887
74.887
74.887
74.887
74.887
74.887
74.887
74.887
103.673
115.018
115.018
115.018
115.018
115.018
115.018
115.018
115.018
115.018
NA
49.61
54.675
54.675
54.675
54.675
54.675
54.675
54.675
54.675
54.675
10.933
11.603
11.603
11.603
11.603
11.603
11.603
11.603
11.603
11.603
5.861
6.031
6.031
6.031
6.031
6.031
6.031
6.031
6.031
6.031
85.647
98.99
98.99
98.99
98.99
98.99
98.99
98.99
98.99
98.99
49.299
62.752
62.752
62.752
62.752
62.752
