"CBR"
48.283
50.717
52.616
53.242
51.56
50.8
48.872
47.088
49.701
51.291
46.51
41.573
36.422
33.41
30.943
27.58
23.122
18.155
18.112
17.772
48.228
48.221
48.51
47.567
46.648
45.936
44.849
42.593
39.871
37.957
35.984
33.915
31.645
29.234
26.65
23.923
21.118
18.908
17.921
17.407
38.23
41.73
39.91
34.78
31.94
30.28
26.73
25.42
23.646
20.597
18.069
17.041
16.475
15.944
15.069
14.21
13.629
13.322
13.127
12.914
51
50.8
50.4
49.8
48
45
40.55
33.851
30.769
29.196
26.72
23.495
19.647
17.551
17.438
17.113
16.326
15.163
14.125
13.634
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
49.765
49.515
49.439
49.069
49.449
50.201
50.782
51.324
50.815
48.37
45.63
43.162
40.471
37.258
33.61
29.729
25.678
21.392
19.123
18.929
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
25.385
24.309
23.211
22.551
23.384
25.671
23.142
21.844
20.813
19.885
19.049
18.033
16.903
15.852
15.463
15.061
14.611
14.135
13.722
13.426
33.7
35.5
35.2
24.7
22.3
20.9
22.8
23.7
17.653
13.308
13.984
14.873
14.625
13.142
11.889
11.659
11.828
11.699
11.233
10.853
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
42.814
39.567
39.486
38.267
33.859
29.634
28.371
27.463
24.148
21.9
19.972
18.489
17.436
16.48
15.394
14.48
13.912
13.514
13.186
12.843
23.01
22.62
21.85
19.75
19.55
15.97
15.61
15.106
14.73
13.451
12.567
12.334
12.431
12.368
11.996
11.62
11.373
11.322
11.38
11.405
23.524
23.302
22.6
20.271
19.778
16.184
15.674
15.414
15.128
13.766
12.844
12.588
12.641
12.552
12.197
11.827
11.575
11.509
11.551
11.569
15.02
16.82
18.5
16.99
13.66
11.52
12.15
11.55
11.524
10.297
9.428
9.127
9.246
9.329
9.152
8.73
8.345
8.256
8.355
8.46
40.6
40.4
40.1
31.8
