"Births"
659.081
1581.384
1648.71
907.996
535.547
172.95
107.467
345.641
933.022
961.951
514.477
286.833
90.323
62.081
359.34
1091.258
1112.494
588.203
307.798
92.741
71.231
268.782
1236.068
1244.967
651.057
324.583
92.624
79.471
186.461
1043.722
1389.273
716.905
338.853
92.519
89.129
183.713
813.352
1147.859
781.934
348.035
89.815
100.5
179.763
913.295
884.311
636.238
355.037
85.072
113.116
165.099
1025.765
981.755
483.272
268.507
78.138
126.474
137.727
1090.973
1090.175
528.852
188.353
50.97
141.395
108.105
1065.117
1148.284
579.009
188.97
29.214
117.434
24925.07
46187.12
39656.809
25307.171
13737.73
5729.976
1744.422
13937.996
29682.641
26842.946
16078.231
8033.032
3123.43
912.68
14057.957
32855.639
31388.609
18223.412
8463.906
3002.666
820.467
10730.982
35649.49
35410.374
20451.679
9186.976
2996.224
741.995
7888.72
29941.099
39067.197
22180.052
9855.367
3060.136
698.239
8150.908
24532.299
33286.075
23693.507
10247.759
3088.314
677.019
8168.539
27824.959
27681.32
19556.994
10594.496
3047.336
659.315
7727.725
30547.254
31749.838
15771.214
8429.086
2975.004
622.004
6858.634
31580.302
35199.672
17748.906
6549.547
2205.451
576.794
6007.355
30512.688
36749.248
19377.207
7145.812
1576.162
387.474
11.052
82.493
103.863
60.3
23.148
5.748
0.777
11.849
81.411
99.054
56.641
20.07
4.989
0.754
12.048
86.208
104.687
56.597
18.729
4.226
0.678
11.485
82.232
111.807
59.069
17.409
3.546
0.53
11.892
73.869
107.37
62.265
16.769
2.854
0.415
13.088
72.131
96.876
58.836
16.144
2.235
0.272
14.288
75.369
95.072
52.25
13.791
1.555
0.156
14.946
78.174
99.755
50.501
10.888
0.699
0
14.261
77.417
102.636
52.401
10.569
0.624
0
13.66
73.874
101.666
53.933
10.972
0.606
0
138.214
852.894
1063.333
794.852
527.104
192.709
28.99
106.691
751.95
997.22
699.602
426.681
164.095
25.625
96.831
784.937
1130.544
778.125
453.831
162.585
26.893
82.16
757.506
1189.264
823.506
476.884
165.137
25.587
77.465
681.556
1160.124
813.626
474.849
163.889
24.355
84.029
680.003
1052.017
744.776
437.175
151.869
22.35
87.429
781.361
1055.43
633.658
368.983
126.599
18.301
85.832
857.621
1220.446
597.915
286.54
93.703
12.455
79.947
885.758
1346.8
651.22
243.3
59.742
5.654
74.774
870.542
1397.251
676.994
234.42
37.011
0
814.102
1037.057
764.279
484.964
272.088
124.409
20.519
425.219
543.03
398.719
249.368
134.696
60.25
10.045
479.979
622.491
459.638
281.372
147.556
62.987
10.25
372.492
716.36
538.29
315.949
159.402
63.823
9.669
262.427
585.002
629.995
354.976
175.074
65.93
9.29
284.154
437.221
524.479
398.853
192.361
68.698
8.938
296.472
505.592
400.547
317.849
211.255
70.888
8.463
285.382
565.278
472.099
232.697
163.686
72.076
7.606
257.779
582.122
535.024
262.723
117.127
51.359
6.45
232.889
557.747
555.311
286.946
129.705
34.185
3.678
496.185
1081.961
1035.862
627.485
295.544
83.52
9.676
434.59
934.978
958.91
621.739
270.616
71.787
8.189
442.656
958.046
955.494
661.91
308.817
75.656
7.85
418.993
983.168
971.99
654.072
326.182
85.635
8.306
401.938
934.649
993.044
661.529
320.142
89.969
9.232
420.562
900.419
940.864
672.265
321.989
87.852
9.351
430.353
944.229
903.472
634.16
325.924
88.077
9.542
430.724
969.153
946.051
607.387
306.298
88.104
9.017
425.265
972.178
968.197
633.339
292.733
82.954
9.351
420.692
959.266
968.988
647.92
306.111
79.681
8.86
25.567
65.92
34.109
15.227
6.526
1.523
0
37.81
124.224
76.358
31.457
9.92
2.203
0
24.12
106.307
89
39.624
10.276
1.639
0
22.208
71.832
85.496
47.173
11.911
1.484
0
24.872
70.693
64.432
45.981
13.055
1.465
0
21.632
85.461
70.63
34.968
11.794
1.323
0
16.901
81.4
95.187
38.735
8.345
0.935
0
12.37
71.202
100.902
52.746
8.64
0.477
0
11.997
64.216
93.704
53.136
11.071
0.496
0
12.579
62.28
84.487
49.34
11.15
0.636
0
30193.874
140499.891
124059.132
62277.605
24079.098
7251.117
1568.646
23340.38
137346.241
115100.565
55266.21
20315.634
5541.497
1108.864
22710.702
143833.058
124779.495
56082.548
20174.279
5142.995
984.14
19780.957
141820.35
128848.055
60000.176
20640.647
4772.042
864.655
17849.426
132009.705
125810.619
61764.339
21951.162
4768.946
760.21
19010.453
126168.253
117889.574
60909.795
22577.499
4979.858
688.903
19887.218
132034.216
113819.575
56563.773
22354.541
4998.15
704.972
19891.387
135900.827
119054.168
54115.752
20323.949
4827.153
691.486
19084.246
134618.323
122533.505
56747.941
19046.719
4322.693
634.761
18406.037
130648.827
121605.757
58499.874
20031.134
4012.348
576.434
51.798
185.691
382.852
389.874
170.313
28.657
0.95
53.808
218.266
466.926
495.756
224.936
36.165
1.082
42.59
204.16
484.095
512.063
237.695
37.451
0.937
33.417
184.604
492.958
549.636
249.664
38.149
0.79
