LE15
59.9915
61.6449
61.9283
62.0563
62.1736
62.2907
62.4047
62.5183
62.6327
62.7446
62.8542
62.9627
63.0679
63.1708
63.2733
63.374
63.4735
63.5716
63.668
63.7658
63.8606
63.9525
64.0441
64.1356
64.2269
64.3128
64.3993
64.4854
64.5686
64.6515
64.734
64.8152
64.8967
64.9758
65.0525
65.1316
65.209
65.2851
65.3612
65.435
65.5093
65.5843
65.6567
65.7305
65.8023
65.8737
65.9445
66.015
66.0837
66.1554
66.2233
66.2929
66.3614
66.4298
66.4983
66.5675
66.6352
66.7021
66.7701
66.8376
66.9062
66.9773
67.0461
67.1166
67.1881
67.2586
67.3283
67.4008
67.4722
67.5436
67.6149
67.6875
67.7603
67.8329
67.9047
67.9752
68.0481
68.1217
68.1933
NA
51.0289
51.8678
52.63
52.8889
53.0144
53.1366
53.258
53.3793
53.4988
53.6181
53.7374
53.8569
53.9734
54.0898
54.2046
54.3182
54.4311
54.5431
54.6536
54.7658
54.8761
54.9856
55.0929
55.2
55.3073
55.417
55.5256
55.6321
55.7406
55.8455
55.9528
56.0603
56.1664
56.2734
56.3801
56.4864
56.5953
56.699
56.8059
56.9122
57.0178
57.1224
57.2257
57.3312
57.4353
57.5387
57.6411
57.7435
57.844
57.9475
58.0464
58.1496
58.2519
58.3506
58.452
58.5522
58.6539
58.754
58.8547
58.958
59.0574
59.1615
59.2643
59.3686
59.4716
59.5742
59.676
59.7808
59.885
59.989
60.0921
60.1978
60.3033
60.4092
60.5147
60.6197
60.7288
60.8361
60.943
NA
60.1092
60.7297
61.3384
61.4847
61.6218
61.7611
61.9004
62.0406
62.179
62.3174
62.4579
62.5971
62.7351
62.8712
63.006100000000004
63.139
63.2732
63.404
63.5327
63.661
63.7865
63.9142
64.0384
64.16
64.2818
64.401
64.5166
64.6331
64.7475
64.8598
64.9714
65.084
65.1952
65.3002
65.4079
65.5147
65.6183
65.7222
65.8239
65.9235
66.0241
66.1221
66.2211
66.3194
66.4178
66.513
66.6097
66.7049
66.8002
66.8958
66.9899
67.0857
67.1813
67.2763
67.37
67.4645
67.5569
67.6543
67.7526
67.8505
67.9479
68.0456
68.1478
68.2486
68.3486
68.4487
68.5514
68.6564
68.7605
68.8623
68.9708
69.0746
69.1797
69.2847
69.3886
69.4948
69.5986
69.7036
69.805
NA
56.1377
59.4854
59.6793
59.8364
59.9873
60.141
60.2937
60.4437
60.5996
60.7513
60.9007
61.0526
61.2001
61.348
61.4948
61.6428
61.7894
61.9348
62.0785
62.2275
62.3719
62.5137
62.6569
62.8083
62.9569
63.0993
63.2442
63.3904
63.5297
63.6729
63.8176
63.9624
64.1053
64.245
64.3818
64.5224
64.6597
64.7965
64.9321
65.065
65.2008
65.3343
65.4641
65.5977
65.7311
65.8603
65.9898
66.1168
66.2442
66.377
66.5026
66.6292
66.7543
66.8831
67.0053
67.1353
67.2578
67.3796
67.4989
67.6175
67.7394
67.8583
67.9751
68.0935
68.2142
68.3309
68.4448
68.5628
68.6745
68.7863
68.8999
69.0158
69.1288
69.244
69.3592
69.4646
69.5763
69.6882
69.7967
NA
63.4617
64.0126
64.1577
64.2996
64.4415
64.5808
64.7171
64.8535
64.9944
65.1296
65.2648
65.3986
65.5291
65.6578
65.7874
65.9141
66.0401
66.1652
66.2901
66.4158
66.5397
66.6617
66.7837
66.905
67.0286
67.1416
67.2567
67.3727
67.4884
67.603
67.7153
67.8223
67.9352
68.0449
68.1498
68.2576
68.3656
68.4708
68.5767
68.6803
68.7831
68.8913
68.9949
69.0983
69.1974
69.3022
69.403
69.5079
69.6083
69.7116
69.8141
69.9159
70.0172
70.1175
70.2223
70.3228
70.4222
70.5229
70.6282
70.7259
70.8301
70.9418
71.0451
71.1483
71.2547
71.3626
71.4683
71.5754
71.6872
71.7964
71.9031
72.0105
72.118
72.224
72.3253
72.4302
72.5347
72.641
72.7445
NA
60.1126
62.1025
62.3286
62.4871
62.6431
62.7972
62.9552
63.1112
63.2661
63.4209
63.5767
63.7312
63.8875
64.043
64.1978
64.3512
64.5031
64.6552
64.8083
64.9603
65.1127
65.2626
65.4129
65.5602
65.7115
65.8606
66.0119
66.1604
66.3082
66.4535
66.6011
66.7455
66.8901
67.0334
67.1728
67.3127
67.4506
67.5902
67.7268
67.8617
67.9966
68.1276
68.2576
68.3879
68.5159
68.6427
68.7694
68.8946
69.0201
69.1426
69.2662
69.3889
69.5103
69.6324
69.753
69.8719
69.9937
70.1099
70.2269
70.345
70.4636
70.5795
70.6933
70.8098
70.9231
71.0368
71.1511
71.261
71.3752
71.4888
71.6003
71.7102
71.8259
71.9354
72.0462
72.16
72.2692
72.3836
72.4933
NA
55.8517
55.9645
56.0786
56.1854
56.2857
56.3905
56.4964
56.5961
56.6979
56.7926
56.891
56.9906
57.087
57.1685
57.2513
57.3325
57.4203
57.5031
57.5837
57.6647
57.7418
57.8246
57.9081
57.9896
58.0613
58.1419
58.222
58.2971
58.3795
58.4666
58.5424
58.6202
58.7003
58.7866
58.8648
58.9528
59.035
59.1241
59.2103
59.2906
59.3816
59.4747
59.5658
59.6591
59.754
59.8521
59.9528
60.0523
60.1454
60.2549
60.3534
60.4592
60.5641
60.675
60.7804
60.8902
61.0009
61.1192
61.2366
61.3492
61.4705
61.5929
61.715
61.8357
61.9566
62.0702
62.1952
62.3182
62.442
62.5677
62.6922
62.8193
62.9486
63.0721
63.2022
63.3332
63.4638
63.5908
63.7191
NA
68.8233
68.9631
69.1041
69.2357
69.3598
69.4923
69.6222
69.7536
69.8667
69.997
70.1148
70.2373
70.3649
