LE80Female
8.5578
9.09
9.1961
9.244
9.2891
9.3411
9.3973
9.4505
9.5018
9.5498
9.5963
9.6404
9.6826
9.7224
9.762
9.8013
9.8383
9.8738
9.9083
9.9444
9.9838
10.0293
10.0761
10.1209
10.1656
10.2069
10.2514
10.2994
10.3467
10.3931
10.4377
10.4812
10.5229
10.561
10.5938
10.6264
10.6594
10.6916
10.7254
10.7596
10.793
10.8293
10.8616
10.8969
10.9325
10.9733
11.0132
11.0532
11.0953
11.1361
11.1682
11.2006
11.2331
11.2632
11.2908
11.3212
11.3496
11.3759
11.4038
11.4303
11.4571
11.4848
11.5114
11.5416
11.5735
11.6074
11.6431
11.6795
11.7163
11.7547
11.7923
11.8326
11.8731
11.9129
11.9522
11.9935
12.0308
12.0664
12.0946
NA
5.9186
6.1856
6.4751
6.5717
6.5866
6.6038
6.6219
6.6432
6.6618
6.6776
6.6948
6.7107
6.7251
6.7396
6.7536
6.7683
6.7826
6.7968
6.811
6.8268
6.8436
6.8621
6.8809
6.9022
6.9242
6.9479
6.9709
6.9935
7.0163
7.0354
7.0546
7.0715
7.0871
7.1015
7.1176
7.1352
7.1555
7.1767
7.2005
7.2277
7.2564
7.2838
7.3129
7.3447
7.3774
7.411
7.4445
7.4788
7.5113
7.5445
7.5747
7.6067
7.6375
7.6649
7.6936
7.7213
7.7509
7.7782
7.8061
7.8324
7.8592
7.8874
7.9148
7.9447
7.9745
8.0036
8.0337
8.0648
8.0941
8.1238
8.1527
8.1822
8.2133
8.245
8.2771
8.3087
8.3443
8.3792
8.4144
NA
7.3102
7.5607
7.8017
7.8548
7.9064
7.9594
8.0112
8.0661
8.1217
8.1767
8.2261
8.2797
8.3362
8.3895
8.4442
8.4977
8.5515
8.6032
8.6556
8.7078
8.7605
8.8134
8.8669
8.9228
8.9804
9.0356
9.0932
9.1527
9.2102
9.269
9.3266
9.3869
9.448
9.5077
9.5656
9.625
9.6832
9.7394
9.7933
9.8465
9.8989
9.9475
9.9981
10.0478
10.0949
10.1407
10.1876
10.2342
10.2786
10.3254
10.3716
10.4169
10.4598
10.5025
10.5436
10.5866
10.6264
10.6663
10.707
10.7468
10.7876
10.8297
10.8723
10.918
10.9625
11.0103
11.0594
11.1084
11.1591
11.2101
11.2643
11.3168
11.3723
11.4272
11.4802
11.5365
11.5933
11.6513
11.7024
NA
6.4524
7.8169
7.8729
7.9131
7.9523
7.9942
8.044
8.0929
8.1481
8.2001
8.251
8.3027
8.3524
8.4019
8.4499
8.5007
8.5466
8.5949
8.6438
8.6942
8.7425
8.792
8.8402
8.8893
8.9421
8.9897
9.042
9.0947
9.1454
9.1985
9.2543
9.3105
9.3652
9.4197
9.4732
9.5257
9.5812
9.6323
9.6872
9.7408
9.792
9.8458
9.8964
9.9448
9.9945
10.045
10.0941
10.1405
10.1892
10.2397
10.2838
10.3259
10.3747
10.4205
10.4611
10.5078
10.5539
10.5984
10.6421
10.6878
10.7337
10.7797
10.8255
10.8764
10.9247
10.9742
11.0248
11.0728
11.1212
11.1701
11.2165
11.2664
11.312
11.3616
11.4117
11.4598
11.5112
11.5609
11.6081
NA
9.2826
9.4582
9.5144
9.5652
9.616
9.6725
9.736
9.7966
9.856
9.9081
9.9592
10.0063
10.0516
10.0932
10.1347
10.1747
10.2123
10.2486
10.2863
10.3272
10.3717
10.422
10.472
10.523
10.5745
10.6222
10.6765
10.7356
10.796
10.8551
10.9135
10.971
11.03
11.0859
11.1336
11.1821
11.2326
11.2814
11.3309
11.3825
11.4313
11.4873
11.5356
11.5904
11.6441
11.7081
11.7666
11.8278
11.8916
11.9516
12.0001
12.0531
12.1052
12.1549
12.2032
12.256
12.3037
12.3508
12.4025
12.4492
12.5008
12.5539
12.6042
12.6558
12.7147
12.7758
12.8372
12.9009
12.9649
13.0335
13.0988
13.1679
13.2382
13.3041
13.3696
13.4425
13.5038
13.5699
13.6234
NA
8.0816
8.5783
8.6413
8.6898
8.7355
8.7837
8.834
8.8841
8.934
8.9836
9.0329
9.0814
9.1299
9.1802
9.2292
9.2778
9.326
9.3748
9.4232
9.4721
9.5225
9.5717
9.6245
9.6738
9.7256
9.777
9.8284
9.8806
9.9326
9.9842
10.038
10.0901
10.1444
10.1972
10.2504
10.3029
10.3589
10.4124
10.4669
10.5214
10.5776
10.6331
10.6883
10.7453
10.8001
10.8552
10.9128
10.9689
11.0272
11.0854
11.1443
11.2029
11.2618
11.3231
11.3824
11.4429
11.504
11.5624
11.6229
11.6836
11.7469
11.8065
11.8654
11.9263
11.9844
12.0451
12.1055
12.1645
12.2269
12.2883
12.3492
12.4102
12.4761
12.5387
12.6003
12.6659
12.7307
12.7977
12.8626
NA
7.1159
7.1627
7.2104
7.2541
7.2995
7.3427
7.3829
7.4201
7.4557
7.4859
7.5171
7.547
7.5763
7.604
7.6322
7.6576
7.6834
7.7077
7.7293
7.749
7.7691
7.7849
7.8021
7.8199
7.8338
7.8482
7.8679
7.8823
7.9012
7.9194
7.9325
7.9474
7.9621
7.9735
7.9843
7.9958
8.0064
8.0187
8.0274
8.0445
8.0577
8.0827
8.1047
8.1307
8.1601
8.1828
8.2133
8.2406
8.2699
8.3023
8.3351
8.3697
8.4038
8.4428
8.4738
8.5074
8.5393
8.5745
8.6122
8.6472
8.6879
8.7299
8.7711
8.8111
8.8539
8.8951
8.9361
8.9847
9.0288
9.0764
9.121
9.168
9.216
9.2608
9.3048
9.3489
9.3947
9.4336
9.4791
NA
10.7736
10.8222
10.8804
10.9286
10.9766
11.0343
11.0822
11.1398
11.1877
11.245
11.2981
11.3496
11.4065
11.4575
11.5132
11.5651
11.6217
11.677
11.7274
11.7797
11.8345
11.8891
11.9458
12.0005
12.055
12.1106
12.1662
12.2229
12.2822
12.3426
12.4075
12.4624
12.528
12.5826
12.638
12.7022
12.7582
12.8217
12.8849
12.9488
13.0016
13.065
13.1281
13.1985
13.2509
13.3211
13.382
13.4424
13.5013
13.5698
13.6274
13.6941
13.7515
13.8282
13.8845
13.9599
14.0191
14.0856
14.1518
14.2254
14.2906
14.3553
14.4272
14.4986
14.5699
14.6411
14.7142
14.7851
14.8579
14.9363
15.0145
15.0869
15.1643
15.2432
15.3196
15.3973
15.4797
15.5637
15.6445
NA
9.2786
9.8294
10.0068
10.0787
10.1449
10.2087
10.2694
10.3249
10.3765
10.4279
10.4772
10.5283
10.5786
10.6252
10.6761
10.7284
10.7815
10.8377
10.8926
10.9507
11.0119
11.074
11.1417
11.2074
11.2744
11.344
11.4094
11.4768
11.5393
11.6006
11.6576
11.7171
11.7706
11.8232
11.8741
11.9281
11.9767
12.0293
12.0803
12.129
12.1786
12.2293
12.2798
12.3299
12.3799
12.4305
12.4864
12.5423
12.5981
12.6599
12.7236
12.7927
12.8619
12.9324
13.0064
13.0804
13.1578
13.2326
13.3077
13.3828
13.4516
13.5242
13.5915
13.6605
13.7294
13.7933
13.8571
13.921
13.9829
14.0451
