"IMR"
37.737
29.248
23.599
19.484
16.458
14.294
12.474
11.022
9.831
8.824
8.026
7.295
6.603
6.114
5.562
5.118
39.968
34.733
30.374
26.669
23.697
21.18
19.153
17.392
16.02
14.851
13.845
13.021
12.248
11.554
10.951
10.38
5.892
4.859
3.924
3.34
2.911
2.564
2.337
2.16
1.991
1.833
1.689
1.56
1.44
1.346
1.249
1.158
15.305
12.256
9.997
8.302
7
5.971
5.17
4.55
4.028
3.58
3.149
2.802
2.477
2.246
2.021
1.79
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
45.044
34.797
26.722
20.373
16.406
13.649
11.645
10.229
9.155
8.374
7.663
7.172
6.741
6.489
6.088
5.779
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
3.696
3.154
2.715
2.393
2.106
1.892
1.696
1.555
1.445
1.344
1.259
1.175
1.103
1.02
0.951
0.896
7.37
6.151
5.256
4.471
3.881
3.455
3.118
2.885
2.676
2.463
2.235
2.059
1.884
1.716
1.58
1.473
7.373
6.129
5.199
4.5
3.965
3.531
3.149
2.858
2.678
2.496
2.355
2.246
2.126
2.011
1.9
1.767
10.651
9.365
8.27
7.436
6.707
6.084
5.491
5.002
4.596
4.241
3.91
3.606
3.279
2.985
2.7
2.449
19.669
16.674
14.257
12.405
10.891
9.601
8.554
7.68
6.95
6.278
5.718
5.21
4.783
4.38
4.067
3.762
2.411
1.98
1.684
1.44
1.236
1.05
0.898
0.752
0.632
0.523
0.439
0.352
0.281
0.221
0.171
0.129
2.544
2.118
1.806
1.56
1.347
1.161
0.996
0.85
0.728
0.611
0.514
0.427
0.348
0.279
0.224
0.178
1.968
1.668
1.438
1.271
1.132
1.021
0.929
0.849
0.773
0.707
0.645
0.584
0.53
0.476
0.426
0.373
14.768
12.299
10.176
8.612
7.482
6.551
5.761
5.086
4.504
4.024
3.646
3.308
3.055
2.829
2.656
2.475
4.006
3.482
3.042
2.72
2.44
2.242
2.057
1.877
1.726
1.595
1.494
1.414
1.348
1.291
1.215
1.157
4.052
3.422
2.884
2.497
2.195
1.952
1.745
1.596
1.478
1.36
1.256
1.177
1.11
1.025
0.951
0.886
17.222
12.999
10.313
8.446
7.012
5.957
5.091
4.435
3.925
3.53
3.233
3.007
2.757
2.524
2.313
2.108
7.718
6.517
5.533
4.801
4.17
3.734
3.369
3.05
2.766
2.507
2.275
2.078
1.886
1.71
1.547
1.422
1.904
1.553
1.318
1.119
0.977
0.867
0.781
0.73
0.678
0.644
0.609
0.572
0.535
0.502
0.468
0.443
1.927
1.54
1.279
1.073
0.922
0.798
0.706
0.62
0.55
0.489
0.431
0.381
0.334
0.288
0.253
0.219
9.361
7.867
6.769
5.913
5.199
4.596
4.081
3.696
3.353
3.11
2.861
2.659
2.488
2.305
2.134
1.967
45.83
35.927
28.118
22.795
18.787
16.009
13.847
12.159
10.856
9.856
9.022
8.299
7.657
7.17
6.695
6.324
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
15.886
12.441
10.435
8.999
7.882
6.967
6.231
5.637
5.162
4.772
4.41
4.117
3.844
3.588
3.352
3.106
20.992
16.834
13.898
11.678
10.055
8.857
7.738
6.776
5.988
5.373
4.871
4.482
4.18
3.9
3.642
3.359
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
4.136
3.364
2.795
2.37
2.047
1.79
1.619
1.466
1.352
1.233
1.131
1.04
0.957
0.894
0.825
0.761
20.531
16.408
13.199
11.003
9.136
7.928
6.843
6.089
5.424
4.835
4.354
3.912
3.581
3.292
3.083
2.902
9.248
7.584
6.335
5.369
4.629
4.07
3.661
3.292
2.972
2.665
2.419
2.198
2.002
1.826
1.673
1.528
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
5.539
4.72
4.09
3.587
3.205
2.882
2.617
2.376
2.198
2.051
1.948
1.82
1.719
1.603
1.5
1.396
4.246
3.517
2.981
2.591
2.259
2.006
1.809
1.644
1.534
1.431
1.35
1.28
1.213
1.14
1.075
1.006
36.398
25.296
17.751
13.137
10.23
8.431
7.209
6.399
5.937
5.506
5.126
4.885
4.624
4.394
4.205
4.006
31.035
23.947
18.008
13.907
11.331
9.386
8.122
7.214
6.575
6.118
5.692
5.387
5.08
4.829
4.597
4.41
10.88
8.416
6.818
5.654
4.79
4.127
3.614
3.181
2.903
2.675
2.508
2.331
2.204
2.067
1.94
1.803
14.584
