Tx
6447199.061
6758732.268
6597615.551
6351175.005
6662093.564
6501292.895
5973630.754
6281425.784
6122227.425
5505383.978
5808999.404
5651948.49
5039596.65
5338669.446
5183952.668
4576597.611
4870654.838
4718515.653
4118095.577
4406159.997
4257102.816
3664862.691
3946052.196
3800535.006
3217088.379
3491019.91
3349242.276
2775773.974
3042041.462
2904217.431
2342988.528
2600624.154
2467263.557
1922268.671
2169216.198
2041403.485
1519152.447
1751677.752
1631374.52
1141743.511
1353560.309
1244050.074
800903.612
983256.912
889102.258
509599.019
653407.694
579317.643
281476.143
380941.081
329810.209
126232.61
182838.058
153733.213
41653.077
66061.493
53480.223
8922.266
16168.292
12419.626
1088.01
2403.195
1719.073
74.673
200.02
134.56
6580294.212
6908392.846
6738327.99
6483856.852
6811339.076
6641591.683
6103320.177
6427635.49
6259515.782
5630708.699
5950679.77
5784794.264
5160228.847
5475439.132
5312002.2
4692219.98
5002106.29
4841408.038
4228237.363
4531710.439
4374312.633
3768948.441
4065021.937
3911435.672
3314518.885
3602673.167
3453166.852
2865865.149
3145601.208
3000434.768
2424938.935
2695300.705
2554976.658
1995217.306
2254229.874
2119786.957
1582222.786
1826233.247
1699595.83
1194125.065
1416818.777
1301299.659
841983.67
1034346.423
934649.92
539194.839
691654.335
612765.524
300252.681
406384.641
351621.157
136004.457
196850.519
165549.72
45391.454
71817.235
58230.113
9837.409
17722.85
13659.401
1211.257
2645.741
1904.69
83.281
219.903
149.098
6688900.604
7034882.349
6855164.078
6592117.788
6937479.3
6758080.603
6209268.951
6551409.234
6373667.094
5733324.667
6070964.533
5895536.669
5259258.197
5591943.376
5419063.607
4787410.274
5114515.753
4944506.407
4319202.77
4639564.849
4473026.386
3855220.883
4167774.17
4005258.205
3395624.928
3699725.624
3541564.17
2941258.465
3236305.909
3082808.648
2493959.308
2778968.212
2630648.155
2057132.854
2330141.009
2188028.105
1636250.262
1893609.621
1759621.169
1239483.861
1474792.898
1352298.238
878003.242
1081951.803
975835.292
565521.316
728007.645
643541.264
317230.714
431152.225
372029.73
145003.648
210885.617
176799.16
48903.488
77779.381
62899.165
10714.459
19395.061
14925.996
1331.411
2917.264
2099.128
91.721
243.01
164.871
6783682.781
7145861.034
6957451.046
6686603.971
7048167.631
6860074.413
6301860.965
6660264.102
6473796.932
5823191.895
6177157.032
5992972.171
5346190.478
5695255.044
5513590.545
4871192.602
5214709.053
5035898.783
4399504.018
4736278.428
4560938.721
3931640.885
4260568.075
4089271.398
3467750.64
3788119.331
3621232.193
3008611.857
3319762.55
3157624.387
2555957.712
2856881.474
2700012.071
2113103.963
2401833.76
2251256.004
1685443.469
1958292.83
1815939.635
1281121.672
1531530.082
1400845.976
911376.154
1129622.982
1015721.253
590174.066
765437.586
674001.666
333327.187
457535.549
392776.406
153657.127
226480.924
188558.837
52332.518
84762.445
67925.29
11583.842
21481.394
16362.812
1452.019
3281.093
2335.322
100.23
276.172
184.931
6865476.99
7244573.159
7047286.204
6768152.019
7146625.806
6949659.804
6381888.476
6757181.704
6561852.546
5901035.552
6271850.413
6078824.39
5421679.803
5787543.98
5597064.158
4944147.432
5304396.465
5116805.408
4469645.332
4823063.181
4638988.487
3998632.817
